split,domain,sample_id,boundary_density,total_components,present_class_count,building_components,road_components,building_mean_component_area,road_mean_component_area,thin_class_components
Val,Rural,3148,0.00301417,11,5,2,3,2188.5,2410.666667,5
Val,Rural,3149,0.00862678,82,7,1,2,521.0,62404.0,3
Val,Rural,3150,0.00660349,56,7,3,2,1170.0,31391.5,5
Val,Rural,3151,0.00420409,21,5,0,3,0.0,6155.0,3
Val,Rural,3152,0.00697054,39,6,11,2,5975.636364,8829.0,13
Val,Rural,3153,0.00422461,16,4,0,1,0.0,503.0,1
Val,Rural,3154,0.01588799,137,7,29,2,6640.448276,35440.0,31
Val,Rural,3155,0.0051859,83,6,0,2,0.0,9806.0,2
Val,Rural,3156,0.00676959,19,5,0,1,0.0,3207.0,1
Val,Rural,3157,0.01045342,73,5,59,1,3704.966102,14648.0,60
Val,Rural,3158,0.00702877,49,4,0,2,0.0,8727.0,2
Val,Rural,3159,0.00546942,17,5,0,1,0.0,74874.0,1
Val,Rural,3160,0.00553433,63,6,3,1,4598.0,24924.0,4
Val,Rural,3161,0.01094456,65,6,42,1,2839.166667,49425.0,43
Val,Rural,3162,0.00630613,29,5,13,1,3669.230769,32695.0,14
Val,Rural,3163,0.00417736,7,4,0,1,0.0,18432.0,1
Val,Rural,3164,0.01147628,58,6,32,1,3744.5,16050.0,33
Val,Rural,3165,0.00454679,29,6,1,0,258.0,0.0,1
Val,Rural,3166,0.00619015,28,5,14,2,3693.5,5896.0,16
Val,Rural,3167,0.00423702,15,6,2,1,1269.0,46982.0,3
Val,Rural,3168,0.00481885,17,5,0,1,0.0,112633.0,1
Val,Rural,3169,0.00018901,3,3,0,0,0.0,0.0,0
Val,Rural,3170,0.00498496,30,3,0,3,0.0,14829.0,3
Val,Rural,3171,0.00569136,35,4,0,0,0.0,0.0,0
Val,Rural,3172,0.00461314,25,4,4,0,2878.0,0.0,4
Val,Rural,3173,0.00573766,18,4,0,1,0.0,8115.0,1
Val,Rural,3174,0.00769461,58,7,2,1,2733.5,128369.0,3
Val,Rural,3175,0.00473437,26,3,0,0,0.0,0.0,0
Val,Rural,3176,0.00754187,42,6,7,2,3739.0,7881.0,9
Val,Rural,3177,0.00124051,9,6,1,1,276.0,1984.0,2
Val,Rural,3178,0.00658488,22,5,0,1,0.0,10405.0,1
Val,Rural,3179,0.0033311,26,5,0,1,0.0,2708.0,1
Val,Rural,3180,0.0128533,166,7,12,4,6309.916667,3816.25,16
Val,Rural,3181,0.00461839,11,5,1,1,11624.0,27855.0,2
Val,Rural,3182,0.00938569,102,6,10,0,3391.4,0.0,10
Val,Rural,3183,0.00393727,20,5,0,2,0.0,7612.0,2
Val,Rural,3184,0.0086874,53,6,11,1,3431.363636,19832.0,12
Val,Rural,3185,0.00649514,59,6,2,2,6524.5,109189.5,4
Val,Rural,3186,0.00606796,43,5,0,2,0.0,55980.0,2
Val,Rural,3187,0.00237554,11,4,0,0,0.0,0.0,0
Val,Rural,3188,0.00526847,79,5,0,2,0.0,6305.5,2
Val,Rural,3189,0.0083676,55,6,22,3,6420.681818,7548.666667,25
Val,Rural,3190,0.00259367,7,3,0,0,0.0,0.0,0
Val,Rural,3191,0.00518447,16,6,5,1,3956.0,6498.0,6
Val,Rural,3192,0.01491764,195,7,28,6,7377.642857,31619.0,34
Val,Rural,3193,0.01067966,83,7,19,1,4881.947368,22377.0,20
Val,Rural,3194,0.01059518,27,5,0,4,0.0,29655.75,4
Val,Rural,3196,0.00329101,16,4,9,1,14835.222222,11522.0,10
Val,Rural,3197,0.00661686,135,6,5,1,7784.2,70726.0,6
Val,Rural,3198,0.00817621,47,6,12,3,2251.25,8475.333333,15
Val,Rural,3199,0.01314923,69,7,7,2,13614.857143,56321.5,9
Val,Rural,3200,0.00476635,24,4,17,2,4520.411765,18105.5,19
Val,Rural,3201,0.0088072,43,6,10,1,5275.6,46443.0,11
Val,Rural,3202,0.00670802,48,5,0,0,0.0,0.0,0
Val,Rural,3203,0.00841104,69,6,18,2,5911.666667,9134.0,20
Val,Rural,3204,0.00656769,18,5,0,1,0.0,13725.0,1
Val,Rural,3205,0.00969546,45,6,11,3,4463.0,3479.666667,14
Val,Rural,3206,0.01197363,57,5,33,2,15247.242424,8694.0,35
Val,Rural,3207,0.00259701,10,3,0,0,0.0,0.0,0
Val,Rural,3208,0.00614242,37,6,3,3,1110.666667,2930.666667,6
Val,Rural,3209,0.00692806,15,5,1,1,4869.0,15855.0,2
Val,Rural,3210,0.0,1,1,0,0,0.0,0.0,0
Val,Rural,3211,0.00424514,37,3,0,0,0.0,0.0,0
Val,Rural,3212,0.00673093,64,7,14,1,6475.428571,9461.0,15
Val,Rural,3213,0.00551333,151,5,4,1,1493.75,34500.0,5
Val,Rural,3214,0.00949834,51,7,1,2,734.0,103775.5,3
Val,Rural,3215,0.00840531,75,7,10,4,6345.5,7477.25,14
Val,Rural,3216,0.0046981,44,5,0,1,0.0,11685.0,1
Val,Rural,3217,0.00743113,34,7,9,2,24658.555556,90539.0,11
Val,Rural,3218,0.00894037,47,5,23,0,2450.782609,0.0,23
Val,Rural,3219,0.00255214,8,4,0,0,0.0,0.0,0
Val,Rural,3220,0.00472005,20,5,0,1,0.0,7740.0,1
Val,Rural,3221,0.00393871,16,4,0,0,0.0,0.0,0
Val,Rural,3222,0.00289389,13,2,0,0,0.0,0.0,0
Val,Rural,3223,0.00692758,104,6,10,3,2899.2,1892.0,13
Val,Rural,3224,0.00117417,4,3,0,0,0.0,0.0,0
Val,Rural,3225,0.00341463,18,5,8,0,2061.0,0.0,8
Val,Rural,3226,0.00815998,48,5,8,2,3001.875,68452.5,10
Val,Rural,3227,0.00389098,14,5,0,1,0.0,25182.0,1
Val,Rural,3228,0.01232922,100,7,16,3,6997.9375,29583.333333,19
Val,Rural,3229,0.00642307,36,5,0,2,0.0,99469.0,2
Val,Rural,3230,0.00523554,31,4,23,1,3020.173913,7347.0,24
Val,Rural,3231,0.01323848,126,5,14,1,7828.571429,88389.0,15
Val,Rural,3232,0.01380361,153,7,24,5,7699.166667,18190.2,29
Val,Rural,3233,0.00140661,3,2,0,0,0.0,0.0,0
Val,Rural,3234,0.00509235,25,3,0,0,0.0,0.0,0
Val,Rural,3235,0.00409383,26,5,15,1,2401.733333,22966.0,16
Val,Rural,3236,0.00399455,9,4,0,1,0.0,19131.0,1
Val,Rural,3237,0.00802681,69,7,5,2,924.2,38346.0,7
Val,Rural,3238,0.00711755,20,6,1,7,3.0,17008.0,8
Val,Rural,3239,0.00391866,11,4,2,0,3817.0,0.0,2
Val,Rural,3240,5.632e-05,2,2,0,0,0.0,0.0,0
Val,Rural,3241,0.00490095,53,4,0,1,0.0,12010.0,1
Val,Rural,3242,0.00091833,31,4,1,0,375.0,0.0,1
Val,Rural,3243,0.00486706,14,5,0,1,0.0,3603.0,1
Val,Rural,3244,0.00330914,17,2,16,0,6439.4375,0.0,16
Val,Rural,3245,0.00156269,27,3,0,2,0.0,853.0,2
Val,Rural,3246,0.00117846,10,4,4,0,910.25,0.0,4
Val,Rural,3247,0.00132213,3,2,0,0,0.0,0.0,0
Val,Rural,3248,0.00391866,11,4,0,0,0.0,0.0,0
Val,Rural,3249,0.003249,11,4,0,1,0.0,58082.0,1
Val,Rural,3250,0.00293446,13,5,1,1,1789.0,841.0,2
Val,Rural,3251,0.00427998,22,4,5,0,2084.8,0.0,5
Val,Rural,3252,0.00703068,74,7,9,1,2505.888889,1374.0,10
Val,Rural,3253,0.00615483,33,4,12,1,10721.25,27261.0,13
Val,Rural,3254,0.00267051,4,2,0,0,0.0,0.0,0
Val,Rural,3255,0.002776,16,4,0,0,0.0,0.0,0
Val,Rural,3256,0.00812466,45,6,32,1,5949.25,44483.0,33
Val,Rural,3257,0.01020236,99,7,14,2,5546.357143,8704.0,16
Val,Rural,3258,0.00332967,12,3,0,0,0.0,0.0,0
Val,Rural,3259,0.01065484,221,5,13,2,5442.692308,31767.0,15
Val,Rural,3260,0.00430623,10,3,0,0,0.0,0.0,0
Val,Rural,3261,0.00347429,46,6,4,1,12293.75,20113.0,5
Val,Rural,3262,0.00503698,15,4,0,2,0.0,19905.5,2
Val,Rural,3264,0.00092167,4,3,0,1,0.0,3360.0,1
Val,Rural,3265,0.00319984,22,5,2,0,1588.0,0.0,2
Val,Rural,3266,0.00353109,25,2,23,0,4761.956522,0.0,23
Val,Rural,3267,0.00209441,8,3,0,2,0.0,13742.5,2
Val,Rural,3268,0.00707984,18,5,0,1,0.0,11222.0,1
Val,Rural,3269,0.0109627,118,6,26,1,6087.615385,97181.0,27
Val,Rural,3270,0.00369433,14,4,0,1,0.0,945.0,1
Val,Rural,3271,0.00247625,7,3,0,2,0.0,8861.0,2
Val,Rural,3272,0.0071963,128,6,0,1,0.0,140893.0,1
Val,Rural,3273,0.00179752,10,3,0,0,0.0,0.0,0
Val,Rural,3274,0.01102189,99,7,5,2,3676.8,36600.0,7
Val,Rural,3275,0.00433344,8,5,0,1,0.0,21093.0,1
Val,Rural,3276,0.00406185,73,3,0,1,0.0,21236.0,1
Val,Rural,3277,0.00520451,18,5,7,0,3615.571429,0.0,7
Val,Rural,3278,0.00748602,103,5,21,1,2331.285714,38409.0,22
Val,Rural,3279,0.0090912,49,6,4,3,1624.0,53966.0,7
Val,Rural,3280,0.00332728,13,5,5,2,4886.0,14431.5,7
Val,Rural,3281,0.01252587,58,7,7,3,6205.857143,23383.0,10
Val,Rural,3282,0.0094086,83,6,9,2,10230.111111,57750.0,11
Val,Rural,3283,0.00359171,8,3,0,0,0.0,0.0,0
Val,Rural,3284,0.00326285,12,4,0,0,0.0,0.0,0
Val,Rural,3285,0.00168345,11,5,1,1,14168.0,56.0,2
Val,Rural,3286,0.01115649,61,7,5,1,28320.2,172531.0,6
Val,Rural,3287,0.00424323,8,6,1,1,583.0,38852.0,2
Val,Rural,3288,0.0049482,42,5,1,1,1806.0,22083.0,2
Val,Rural,3289,0.00647366,54,7,11,1,6891.727273,12257.0,12
Val,Rural,3290,0.00527229,23,3,0,0,0.0,0.0,0
Val,Rural,3291,0.00472626,18,6,1,1,1494.0,7997.0,2
Val,Rural,3292,0.00234595,7,3,0,0,0.0,0.0,0
Val,Rural,3293,0.00357118,11,4,0,1,0.0,2212.0,1
Val,Rural,3294,0.00244045,4,3,0,1,0.0,5449.0,1
Val,Rural,3295,0.00363419,10,3,0,0,0.0,0.0,0
Val,Rural,3296,0.00391293,18,6,1,1,13276.0,20961.0,2
Val,Rural,3297,0.01249628,50,6,23,4,9489.304348,28243.0,27
Val,Rural,3298,0.00543028,23,5,0,1,0.0,12985.0,1
Val,Rural,3300,0.00659967,52,5,8,1,3200.625,103520.0,9
Val,Rural,3301,0.01530568,94,7,29,1,9906.37931,50874.0,30
Val,Rural,3302,0.00518495,15,5,0,3,0.0,16759.666667,3
Val,Rural,3304,0.00930837,96,7,2,2,6090.0,77248.0,4
Val,Rural,3305,0.00391627,8,5,1,1,6533.0,31463.0,2
Val,Rural,3306,0.00500071,14,5,4,1,5015.5,26421.0,5
Val,Rural,3307,0.00101427,5,3,0,0,0.0,0.0,0
Val,Rural,3308,0.00581069,96,4,0,1,0.0,106722.0,1
Val,Rural,3309,0.00076512,7,5,2,1,1493.0,116.0,3
Val,Rural,3310,0.00324137,104,5,0,1,0.0,4179.0,1
Val,Rural,3312,0.00865303,60,6,9,3,19875.333333,18990.666667,12
Val,Rural,3313,0.00573719,20,5,7,1,2192.0,16675.0,8
Val,Rural,3314,0.00232876,5,3,0,0,0.0,0.0,0
Val,Rural,3315,0.00684692,22,4,0,2,0.0,19853.0,2
Val,Rural,3316,0.00773995,166,7,5,3,1550.6,42470.333333,8
Val,Rural,3317,0.01027729,98,6,13,4,11766.769231,11688.0,17
Val,Rural,3318,0.01012217,46,6,26,1,5932.769231,10531.0,27
Val,Rural,3319,0.01090924,71,5,16,2,7383.625,11760.0,18
Val,Rural,3320,0.00325091,47,4,0,1,0.0,12398.0,1
Val,Rural,3321,0.00342704,24,3,1,0,1230.0,0.0,1
Val,Rural,3322,0.00349147,12,4,0,1,0.0,13658.0,1
Val,Rural,3323,0.00624122,46,7,2,2,5801.0,5883.5,4
Val,Rural,3324,0.00409478,10,3,0,1,0.0,15107.0,1
Val,Rural,3325,0.0020209,9,5,3,1,4350.333333,6823.0,4
Val,Rural,3326,0.00330342,20,5,10,1,4046.2,1190.0,11
Val,Rural,3327,0.00486133,17,5,5,3,2418.4,3757.0,8
Val,Rural,3328,0.00340842,8,3,0,1,0.0,12361.0,1
Val,Rural,3329,0.00467757,202,5,0,1,0.0,120485.0,1
Val,Rural,3330,0.00209011,6,2,0,0,0.0,0.0,0
Val,Rural,3331,0.0067357,82,7,2,1,1147.0,117102.0,3
Val,Rural,3332,0.00829124,213,7,13,1,3444.076923,41826.0,14
Val,Rural,3333,0.00558111,17,5,0,1,0.0,38933.0,1
Val,Rural,3334,0.00483365,20,6,9,1,3745.111111,9511.0,10
Val,Rural,3335,0.00632665,27,6,11,1,3862.454545,20419.0,12
Val,Rural,3336,0.01490141,148,7,26,1,5592.5,60276.0,27
Val,Rural,3337,0.00213164,12,4,0,2,0.0,2878.0,2
Val,Rural,3338,0.00272302,7,3,1,0,10927.0,0.0,1
Val,Rural,3339,0.0019999,7,4,2,0,3362.0,0.0,2
Val,Rural,3340,0.00692233,22,6,2,2,731.0,20850.0,4
Val,Rural,3341,0.00375351,12,5,0,2,0.0,4454.5,2
Val,Rural,3342,0.00653333,29,5,11,1,9411.818182,17364.0,12
Val,Rural,3343,0.00936994,204,5,6,2,6551.666667,48190.5,8
Val,Rural,3344,0.00564841,12,4,0,1,0.0,2770.0,1
Val,Rural,3345,0.00590138,32,5,23,1,7398.782609,12574.0,24
Val,Rural,3346,0.00188057,8,4,2,0,10044.5,0.0,2
Val,Rural,3349,0.00348145,21,5,12,0,6121.416667,0.0,12
Val,Rural,3350,0.00400076,13,4,0,0,0.0,0.0,0
Val,Rural,3351,0.01579158,116,7,35,4,12921.8,10725.0,39
Val,Rural,3352,0.00048064,2,2,0,0,0.0,0.0,0
Val,Rural,3353,0.00813182,41,6,14,1,3096.428571,42734.0,15
Val,Rural,3354,0.00525034,37,7,15,1,2169.533333,2480.0,16
Val,Rural,3355,0.00670897,42,6,30,1,2100.433333,5.0,31
Val,Rural,3356,0.00360794,50,5,0,0,0.0,0.0,0
Val,Rural,3357,0.00834994,50,7,18,1,11642.444444,6084.0,19
Val,Rural,3358,0.0126261,136,7,7,2,12644.0,4807.5,9
Val,Rural,3359,0.00657581,25,5,7,2,16957.142857,28452.5,9
Val,Rural,3360,0.00178082,6,4,0,1,0.0,734.0,1
Val,Rural,3361,0.00790605,36,6,3,1,596.666667,44325.0,4
Val,Rural,3362,0.00194787,7,3,0,1,0.0,19089.0,1
Val,Rural,3363,0.00318504,8,4,2,1,4340.0,1982.0,3
Val,Rural,3364,0.00166483,7,4,0,0,0.0,0.0,0
Val,Rural,3365,0.0035225,12,4,0,1,0.0,5538.0,1
Val,Rural,3366,0.00543553,20,5,0,2,0.0,25748.5,2
Val,Rural,3367,0.01107009,69,6,20,1,3879.85,20952.0,21
Val,Rural,3368,0.01065389,74,6,26,1,6663.807692,94121.0,27
Val,Rural,3369,0.00282993,5,2,0,0,0.0,0.0,0
Val,Rural,3370,0.00483986,27,5,0,1,0.0,53070.0,1
Val,Rural,3371,0.00329339,7,3,0,0,0.0,0.0,0
Val,Rural,3372,0.00472101,25,4,0,1,0.0,105697.0,1
Val,Rural,3373,0.00022004,2,2,0,0,0.0,0.0,0
Val,Rural,3374,0.00640589,43,5,0,2,0.0,73949.0,2
Val,Rural,3375,0.00426661,11,3,0,0,0.0,0.0,0
Val,Rural,3376,0.01235309,62,6,38,1,12807.868421,61951.0,39
Val,Rural,3377,0.00464941,16,5,4,0,3075.5,0.0,4
Val,Rural,3378,0.00246766,10,3,0,0,0.0,0.0,0
Val,Rural,3380,0.00371437,7,2,0,0,0.0,0.0,0
Val,Rural,3381,0.00496825,27,6,5,1,13911.2,21839.0,6
Val,Rural,3383,0.00604314,62,7,2,3,12273.5,4338.666667,5
Val,Rural,3384,0.00642116,59,4,0,1,0.0,138434.0,1
Val,Rural,3385,0.00244904,13,6,0,1,0.0,3650.0,1
Val,Rural,3386,0.01068539,86,7,12,2,7782.916667,35242.5,14
Val,Rural,3387,0.00616294,28,6,15,1,5877.8,32376.0,16
Val,Rural,3388,0.0013269,7,4,0,0,0.0,0.0,0
Val,Rural,3389,0.00695956,53,5,16,2,10349.75,11779.0,18
Val,Rural,3390,0.00149348,4,3,0,0,0.0,0.0,0
Val,Rural,3392,0.00376688,83,5,3,1,1632.333333,14308.0,4
Val,Rural,3393,0.00471051,35,4,0,0,0.0,0.0,0
Val,Rural,3394,0.00855471,51,6,22,1,3915.590909,13821.0,23
Val,Rural,3395,0.00722589,54,5,14,1,13598.785714,55265.0,15
Val,Rural,3396,0.01269913,68,7,27,2,9298.777778,80171.0,29
Val,Rural,3397,0.00659013,76,5,0,0,0.0,0.0,0
Val,Rural,3398,0.00145721,7,4,0,0,0.0,0.0,0
Val,Rural,3399,0.00291585,8,5,0,1,0.0,240.0,1
Val,Rural,3400,0.00413774,21,5,11,1,4773.272727,33385.0,12
Val,Rural,3401,0.01609228,129,7,34,5,6229.617647,5378.4,39
Val,Rural,3402,0.0019431,5,2,0,0,0.0,0.0,0
Val,Rural,3403,0.00513244,33,4,0,1,0.0,21154.0,1
Val,Rural,3404,0.00682544,26,6,12,1,8119.5,17603.0,13
Val,Rural,3405,0.00629372,23,6,1,1,10710.0,5949.0,2
Val,Rural,3406,0.0131793,104,7,27,2,9145.592593,61170.0,29
Val,Rural,3407,0.00536059,33,3,17,0,6891.882353,0.0,17
Val,Rural,3408,0.00168727,10,4,1,0,39.0,0.0,1
Val,Rural,3409,0.0049945,9,6,0,1,0.0,20771.0,1
Val,Rural,3410,0.00396687,12,3,0,0,0.0,0.0,0
Val,Rural,3411,0.00280082,36,5,0,0,0.0,0.0,0
Val,Rural,3412,0.00367905,13,3,0,3,0.0,30960.333333,3
Val,Rural,3413,0.00331678,8,4,0,0,0.0,0.0,0
Val,Rural,3414,0.00424848,9,3,0,0,0.0,0.0,0
Val,Rural,3415,0.00442747,16,6,1,1,1394.0,8704.0,2
Val,Rural,3416,0.00263853,7,3,0,1,0.0,495.0,1
Val,Rural,3417,0.00142284,4,2,0,0,0.0,0.0,0
Val,Rural,3418,0.00227721,8,3,0,0,0.0,0.0,0
Val,Rural,3419,0.00384468,19,6,7,2,3758.571429,7383.0,9
Val,Rural,3420,0.0080144,257,7,2,1,4553.5,22586.0,3
Val,Rural,3421,0.00536871,21,4,0,2,0.0,26852.0,2
Val,Rural,3422,0.0035435,43,6,0,2,0.0,2379.5,2
Val,Rural,3423,0.00640207,31,5,4,2,1662.5,8062.5,6
Val,Rural,3424,0.00322037,18,5,1,2,1305.0,4317.5,3
Val,Rural,3425,0.00699918,33,6,11,1,3674.545455,15815.0,12
Val,Rural,3426,0.00673904,56,6,1,0,344.0,0.0,1
Val,Rural,3428,0.00785355,52,6,34,1,2035.176471,13935.0,35
Val,Rural,3429,0.00396162,16,4,0,0,0.0,0.0,0
Val,Rural,3430,0.00477542,66,6,5,2,3486.6,3655.0,7
Val,Rural,3431,0.00239272,10,3,0,0,0.0,0.0,0
Val,Rural,3432,0.00070355,9,5,0,0,0.0,0.0,0
Val,Rural,3433,0.00895373,51,7,13,1,4091.307692,75286.0,14
Val,Rural,3434,0.00524509,29,4,0,1,0.0,10848.0,1
Val,Rural,3435,0.00584076,71,6,1,0,9183.0,0.0,1
Val,Rural,3436,0.00416447,17,3,0,1,0.0,3036.0,1
Val,Rural,3437,0.00391961,17,4,0,0,0.0,0.0,0
Val,Rural,3438,0.0,1,1,0,0,0.0,0.0,0
Val,Rural,3439,0.00357739,11,4,0,1,0.0,6909.0,1
Val,Rural,3440,0.00766263,45,5,30,2,4031.7,10611.0,32
Val,Rural,3441,0.00122237,7,3,0,0,0.0,0.0,0
Val,Rural,3442,0.00608514,40,5,0,2,0.0,8033.0,2
Val,Rural,3443,0.01499162,84,7,24,4,10676.166667,18708.0,28
Val,Rural,3444,0.00305999,7,4,0,1,0.0,6467.0,1
Val,Rural,3446,0.00417784,18,6,3,2,3662.666667,15048.5,5
Val,Rural,3447,0.0100038,62,6,13,1,13040.923077,41339.0,14
Val,Rural,3448,0.00711134,32,5,0,1,0.0,21238.0,1
Val,Rural,3449,0.00180659,6,3,0,0,0.0,0.0,0
Val,Rural,3450,0.01141375,50,6,8,1,3524.0,35452.0,9
Val,Rural,3451,0.00606175,23,5,0,2,0.0,32631.0,2
Val,Rural,3452,0.00240322,11,3,0,0,0.0,0.0,0
Val,Rural,3454,0.00345663,12,4,0,2,0.0,7409.0,2
Val,Rural,3455,0.00398262,13,5,0,0,0.0,0.0,0
Val,Rural,3456,0.00325473,25,5,13,1,4034.615385,1935.0,14
Val,Rural,3457,0.00403751,150,7,1,2,1542.0,9197.5,3
Val,Rural,3458,0.00404324,8,4,0,1,0.0,6315.0,1
Val,Rural,3459,0.0044499,13,4,0,0,0.0,0.0,0
Val,Rural,3460,0.00466278,18,5,4,0,2532.0,0.0,4
Val,Rural,3461,0.00342561,12,3,0,0,0.0,0.0,0
Val,Rural,3462,0.00414156,31,4,0,1,0.0,36830.0,1
Val,Rural,3463,0.0063047,21,5,5,4,2758.2,11308.25,9
Val,Rural,3464,0.00061047,3,2,0,0,0.0,0.0,0
Val,Rural,3465,0.00357166,10,4,0,2,0.0,13891.0,2
Val,Rural,3466,0.0069629,49,6,1,2,221.0,23914.5,3
Val,Rural,3467,0.00218414,9,5,0,1,0.0,22833.0,1
Val,Rural,3468,0.00513769,32,6,16,3,3488.5,9451.666667,19
Val,Rural,3469,0.00909931,88,6,19,2,3203.684211,9679.5,21
Val,Rural,3470,0.0015794,3,3,1,0,1077.0,0.0,1
Val,Rural,3471,0.00528041,60,5,0,2,0.0,5594.5,2
Val,Rural,3472,0.00465896,17,6,0,1,0.0,44848.0,1
Val,Rural,3473,0.00413154,15,5,0,1,0.0,978.0,1
Val,Rural,3474,0.00480358,155,4,0,1,0.0,111069.0,1
Val,Rural,3475,0.01035509,213,5,22,1,6029.090909,32218.0,23
Val,Rural,3476,0.00637057,13,5,0,1,0.0,102386.0,1
Val,Rural,3477,0.00594433,59,5,10,3,2791.7,3776.666667,13
Val,Rural,3478,0.00650946,55,6,12,1,9077.0,11179.0,13
Val,Rural,3480,9.642e-05,3,3,0,0,0.0,0.0,0
Val,Rural,3481,0.00244952,10,3,0,0,0.0,0.0,0
Val,Rural,3482,0.00468998,136,5,0,2,0.0,19208.5,2
Val,Rural,3485,0.00753948,37,5,20,2,15283.8,5561.5,22
Val,Rural,3486,0.00649848,39,5,33,0,2650.909091,0.0,33
Val,Rural,3487,0.00129254,6,3,0,0,0.0,0.0,0
Val,Rural,3488,0.00660445,103,7,8,1,3817.0,1119.0,9
Val,Rural,3489,0.00438737,16,4,0,1,0.0,5472.0,1
Val,Rural,3490,0.00346665,16,4,9,0,3358.888889,0.0,9
Val,Rural,3491,0.00540928,122,5,0,0,0.0,0.0,0
Val,Rural,3492,0.00181423,5,3,0,0,0.0,0.0,0
Val,Rural,3493,0.00870601,157,6,15,7,3412.733333,12190.285714,22
Val,Rural,3494,0.00899239,58,7,1,5,10609.0,48939.4,6
Val,Rural,3495,0.00653858,24,4,11,3,12752.181818,8971.0,14
Val,Rural,3497,0.00699202,30,6,1,2,15258.0,27566.0,3
Val,Rural,3498,0.00148537,11,5,1,0,122.0,0.0,1
Val,Rural,3499,0.00877379,50,6,1,2,591.0,39908.5,3
Val,Rural,3500,0.00816761,67,7,14,1,5115.714286,21269.0,15
Val,Rural,3501,0.00372631,14,4,0,1,0.0,16013.0,1
Val,Rural,3502,0.00600877,23,6,13,1,3213.538462,13298.0,14
Val,Rural,3503,0.01120183,91,7,10,1,8960.0,135661.0,11
Val,Rural,3504,0.01262229,152,7,11,8,8817.0,10230.75,19
Val,Rural,3505,0.00220562,8,6,0,1,0.0,7110.0,1
Val,Rural,3506,0.00381174,26,6,1,2,237.0,4329.5,3
Val,Rural,3507,0.00144384,11,2,0,0,0.0,0.0,0
Val,Rural,3508,0.00381652,25,4,17,1,4419.117647,637.0,18
Val,Rural,3509,0.00689799,28,7,13,2,4184.769231,5547.0,15
Val,Rural,3510,0.00913081,42,4,20,1,25584.45,38906.0,21
Val,Rural,3511,0.00877952,49,6,17,2,3517.235294,14380.0,19
Val,Rural,3512,0.00109637,106,4,0,1,0.0,11146.0,1
Val,Rural,3513,0.00199274,8,2,0,0,0.0,0.0,0
Val,Urban,3514,0.00395398,10,4,0,1,0.0,49500.0,1
Val,Urban,3515,0.01050497,52,6,21,1,14115.285714,156902.0,22
Val,Urban,3516,0.00916518,71,7,24,2,11799.208333,35451.5,26
Val,Urban,3517,0.00789603,45,7,4,1,900.75,24045.0,5
Val,Urban,3519,0.0,1,1,0,0,0.0,0.0,0
Val,Urban,3521,0.00749748,31,6,0,2,0.0,338.0,2
Val,Urban,3522,0.00839195,45,7,10,1,7338.8,163030.0,11
Val,Urban,3523,0.0113097,85,7,4,38,995.25,1813.394737,42
Val,Urban,3524,0.01194308,121,5,0,7,0.0,9946.285714,7
Val,Urban,3526,0.00542312,22,6,4,1,11076.0,222634.0,5
Val,Urban,3528,0.00389098,17,5,0,1,0.0,143189.0,1
Val,Urban,3529,0.00667795,79,5,2,0,3881.5,0.0,2
Val,Urban,3530,0.01649465,97,4,21,4,6080.666667,57386.25,25
Val,Urban,3532,0.01920334,254,6,42,3,3821.380952,68722.0,45
Val,Urban,3533,0.01347045,167,7,19,3,4656.105263,87822.0,22
Val,Urban,3534,0.01054267,63,5,17,1,12617.941176,164255.0,18
Val,Urban,3535,0.01403892,81,5,49,1,9831.102041,34385.0,50
Val,Urban,3536,0.00596152,85,6,2,3,1681.0,16396.0,5
Val,Urban,3537,0.00914465,82,7,11,3,8825.454545,39459.666667,14
Val,Urban,3539,0.00655194,118,7,2,1,25575.5,294989.0,3
Val,Urban,3540,0.01044435,71,7,15,2,2844.933333,22129.0,17
Val,Urban,3541,0.00247959,11,6,1,1,39888.0,3029.0,2
Val,Urban,3542,0.0153138,79,4,36,2,13388.888889,42566.5,38
Val,Urban,3543,0.00448713,25,7,11,2,5535.454545,64180.0,13
Val,Urban,3545,0.00880052,66,6,19,2,10938.210526,35980.5,21
Val,Urban,3546,0.00403369,181,6,2,2,4598.0,571.0,4
Val,Urban,3547,0.00663595,90,6,4,3,2685.75,8383.0,7
Val,Urban,3548,0.01064864,479,7,2,5,222.0,29095.8,7
Val,Urban,3549,0.0128008,712,6,15,1,16709.866667,212227.0,16
Val,Urban,3550,0.01090256,75,5,24,1,6323.25,147499.0,25
Val,Urban,3551,0.01263804,132,7,8,3,795.875,17512.666667,11
Val,Urban,3553,0.0091585,213,7,15,2,6208.266667,11840.0,17
Val,Urban,3554,0.01914845,138,7,25,1,4068.08,49185.0,26
Val,Urban,3555,0.00528327,21,7,5,1,34776.2,193203.0,6
Val,Urban,3556,0.01176839,321,7,16,1,6662.5625,38085.0,17
Val,Urban,3558,0.01249198,69,5,25,2,8337.32,34096.5,27
Val,Urban,3559,0.0128385,134,7,18,1,22411.055556,52470.0,19
Val,Urban,3560,0.0094339,119,7,6,3,5500.166667,6522.0,9
Val,Urban,3561,0.0105126,46,6,29,1,10536.62069,71651.0,30
Val,Urban,3562,0.00533243,26,5,0,0,0.0,0.0,0
Val,Urban,3563,0.00537634,18,6,0,1,0.0,98099.0,1
Val,Urban,3564,0.01566366,94,5,26,1,10864.653846,105551.0,27
Val,Urban,3565,0.0092845,72,6,3,4,1632.666667,23363.75,7
