split,domain,sample_id,image_path,mask_path,has_mask,width,height,pixel_count,aspect_ratio,mean_r,mean_g,mean_b,std_r,std_g,std_b,min_r,min_g,min_b,max_r,max_g,max_b
Test,Rural,4797,/mnt/e/Computer Vision/data/LoveDA/Test/Rural/images_png/4797.png,,False,1024,1024,1048576,1.0,76.429321,81.975998,78.469063,27.730833,23.611795,23.413401,6,2,0,255,255,255
Test,Rural,4798,/mnt/e/Computer Vision/data/LoveDA/Test/Rural/images_png/4798.png,,False,1024,1024,1048576,1.0,75.425987,82.509445,79.846588,35.167419,33.327499,30.677099,21,9,8,255,255,255
Test,Rural,4799,/mnt/e/Computer Vision/data/LoveDA/Test/Rural/images_png/4799.png,,False,1024,1024,1048576,1.0,76.763321,81.827896,78.228775,32.067612,27.412189,25.765087,19,21,8,255,255,255
Test,Rural,4800,/mnt/e/Computer Vision/data/LoveDA/Test/Rural/images_png/4800.png,,False,1024,1024,1048576,1.0,85.729355,90.056503,87.792793,33.458889,30.482397,28.609383,22,27,18,254,255,255
Test,Rural,4801,/mnt/e/Computer Vision/data/LoveDA/Test/Rural/images_png/4801.png,,False,1024,1024,1048576,1.0,76.670692,81.482697,78.585289,32.742191,26.836048,25.711359,24,29,11,255,255,255
Test,Rural,4802,/mnt/e/Computer Vision/data/LoveDA/Test/Rural/images_png/4802.png,,False,1024,1024,1048576,1.0,71.923889,79.547745,77.253113,34.027172,31.223888,29.381516,18,14,7,255,255,255
Test,Rural,4803,/mnt/e/Computer Vision/data/LoveDA/Test/Rural/images_png/4803.png,,False,1024,1024,1048576,1.0,81.060486,86.368141,83.996864,40.724174,37.033695,36.134563,1,1,0,255,255,255
Test,Rural,4804,/mnt/e/Computer Vision/data/LoveDA/Test/Rural/images_png/4804.png,,False,1024,1024,1048576,1.0,71.277634,77.398834,75.399506,33.675316,30.188103,29.793921,1,1,1,255,255,255
Test,Rural,4805,/mnt/e/Computer Vision/data/LoveDA/Test/Rural/images_png/4805.png,,False,1024,1024,1048576,1.0,80.221436,86.060196,84.908478,39.665516,36.770512,36.859436,1,1,0,255,255,255
Test,Rural,4806,/mnt/e/Computer Vision/data/LoveDA/Test/Rural/images_png/4806.png,,False,1024,1024,1048576,1.0,79.592712,82.9814,77.320015,28.410969,21.055517,20.471235,14,18,16,254,255,255
Test,Rural,4807,/mnt/e/Computer Vision/data/LoveDA/Test/Rural/images_png/4807.png,,False,1024,1024,1048576,1.0,70.897583,79.722984,74.529282,33.297581,29.342907,30.433674,18,26,16,227,233,247
Test,Rural,4808,/mnt/e/Computer Vision/data/LoveDA/Test/Rural/images_png/4808.png,,False,1024,1024,1048576,1.0,74.664749,81.006828,79.116913,39.002129,35.777794,35.194603,1,1,0,255,255,255
Test,Rural,4809,/mnt/e/Computer Vision/data/LoveDA/Test/Rural/images_png/4809.png,,False,1024,1024,1048576,1.0,79.363548,84.23542,84.619835,43.013176,39.884583,40.54681,1,1,0,255,255,255
Test,Rural,4810,/mnt/e/Computer Vision/data/LoveDA/Test/Rural/images_png/4810.png,,False,1024,1024,1048576,1.0,66.290482,73.064606,70.68367,37.072002,35.438072,31.882887,0,0,0,255,255,255
Test,Rural,4811,/mnt/e/Computer Vision/data/LoveDA/Test/Rural/images_png/4811.png,,False,1024,1024,1048576,1.0,77.554146,83.228653,83.228035,42.988239,40.053616,39.083103,1,1,0,255,255,255
Test,Rural,4812,/mnt/e/Computer Vision/data/LoveDA/Test/Rural/images_png/4812.png,,False,1024,1024,1048576,1.0,65.653687,75.318985,71.702728,24.684835,23.648954,21.195198,16,2,1,255,255,255
Test,Rural,4813,/mnt/e/Computer Vision/data/LoveDA/Test/Rural/images_png/4813.png,,False,1024,1024,1048576,1.0,36.4417,39.271938,37.268967,42.623306,45.05978,42.485054,0,0,0,255,255,255
Test,Rural,4814,/mnt/e/Computer Vision/data/LoveDA/Test/Rural/images_png/4814.png,,False,1024,1024,1048576,1.0,74.918884,81.065277,79.896683,35.616966,31.509327,30.41914,11,7,0,255,255,255
Test,Rural,4815,/mnt/e/Computer Vision/data/LoveDA/Test/Rural/images_png/4815.png,,False,1024,1024,1048576,1.0,76.681076,84.934319,80.503769,40.707542,36.540779,37.858273,17,7,0,255,255,255
Test,Rural,4816,/mnt/e/Computer Vision/data/LoveDA/Test/Rural/images_png/4816.png,,False,1024,1024,1048576,1.0,70.587494,79.240082,75.198975,27.907385,26.904306,20.946394,16,9,10,255,255,255
Test,Rural,4817,/mnt/e/Computer Vision/data/LoveDA/Test/Rural/images_png/4817.png,,False,1024,1024,1048576,1.0,73.044922,79.49437,77.479477,31.034334,27.653311,27.005991,30,31,26,255,255,255
Test,Rural,4818,/mnt/e/Computer Vision/data/LoveDA/Test/Rural/images_png/4818.png,,False,1024,1024,1048576,1.0,80.010803,87.671867,83.204803,40.694786,37.20866,37.572098,26,20,12,255,255,255
Test,Rural,4819,/mnt/e/Computer Vision/data/LoveDA/Test/Rural/images_png/4819.png,,False,1024,1024,1048576,1.0,79.60923,83.119461,79.778709,31.803938,25.855955,24.760065,6,9,5,255,255,255
Test,Rural,4820,/mnt/e/Computer Vision/data/LoveDA/Test/Rural/images_png/4820.png,,False,1024,1024,1048576,1.0,72.913391,78.965446,74.634315,30.3645,24.956484,23.784077,16,23,18,255,255,255
Test,Rural,4821,/mnt/e/Computer Vision/data/LoveDA/Test/Rural/images_png/4821.png,,False,1024,1024,1048576,1.0,77.105423,84.009491,80.765579,39.723518,35.813011,36.117832,1,1,0,255,255,255
Test,Rural,4822,/mnt/e/Computer Vision/data/LoveDA/Test/Rural/images_png/4822.png,,False,1024,1024,1048576,1.0,72.164856,80.537834,77.611588,35.464104,33.098412,31.566015,1,1,1,255,255,255
Test,Rural,4823,/mnt/e/Computer Vision/data/LoveDA/Test/Rural/images_png/4823.png,,False,1024,1024,1048576,1.0,72.029953,81.146591,75.661186,28.406696,27.670259,22.387642,17,12,2,255,255,255
Test,Rural,4824,/mnt/e/Computer Vision/data/LoveDA/Test/Rural/images_png/4824.png,,False,1024,1024,1048576,1.0,81.409866,86.351387,83.019875,37.224693,33.446087,33.420578,21,27,26,248,253,255
Test,Rural,4825,/mnt/e/Computer Vision/data/LoveDA/Test/Rural/images_png/4825.png,,False,1024,1024,1048576,1.0,58.134251,67.133118,65.198227,19.560173,18.415913,16.62491,16,15,3,212,212,252
Test,Rural,4826,/mnt/e/Computer Vision/data/LoveDA/Test/Rural/images_png/4826.png,,False,1024,1024,1048576,1.0,74.972893,82.97522,78.68512,34.71476,31.524656,31.194576,20,26,19,236,238,252
Test,Rural,4827,/mnt/e/Computer Vision/data/LoveDA/Test/Rural/images_png/4827.png,,False,1024,1024,1048576,1.0,76.979996,82.967285,82.585556,38.468567,36.514111,38.347126,1,1,1,255,255,255
Test,Rural,4828,/mnt/e/Computer Vision/data/LoveDA/Test/Rural/images_png/4828.png,,False,1024,1024,1048576,1.0,74.134827,79.770699,77.664032,38.266064,34.12711,32.67873,5,1,1,255,255,255
Test,Rural,4829,/mnt/e/Computer Vision/data/LoveDA/Test/Rural/images_png/4829.png,,False,1024,1024,1048576,1.0,77.3806,84.433357,81.748703,40.527008,37.287895,36.698036,12,4,0,255,255,255
Test,Rural,4830,/mnt/e/Computer Vision/data/LoveDA/Test/Rural/images_png/4830.png,,False,1024,1024,1048576,1.0,76.382713,83.044533,80.377899,37.865189,34.670818,34.016811,34,20,27,255,255,255
Test,Rural,4831,/mnt/e/Computer Vision/data/LoveDA/Test/Rural/images_png/4831.png,,False,1024,1024,1048576,1.0,74.501389,80.950951,78.210258,34.171906,30.080261,28.342268,16,14,1,255,255,255
Test,Rural,4832,/mnt/e/Computer Vision/data/LoveDA/Test/Rural/images_png/4832.png,,False,1024,1024,1048576,1.0,50.723824,57.510654,55.212421,38.079754,41.092937,39.309238,0,0,0,255,255,255
Test,Rural,4833,/mnt/e/Computer Vision/data/LoveDA/Test/Rural/images_png/4833.png,,False,1024,1024,1048576,1.0,68.691513,75.621971,73.321732,25.789202,21.901815,20.064123,15,18,14,255,255,255
Test,Rural,4834,/mnt/e/Computer Vision/data/LoveDA/Test/Rural/images_png/4834.png,,False,1024,1024,1048576,1.0,71.212448,78.537651,75.142082,33.468307,29.978109,29.654776,12,12,1,255,255,255
Test,Rural,4835,/mnt/e/Computer Vision/data/LoveDA/Test/Rural/images_png/4835.png,,False,1024,1024,1048576,1.0,70.94371,78.512352,75.898048,29.684935,25.634092,25.925861,18,11,5,255,255,255
Test,Rural,4836,/mnt/e/Computer Vision/data/LoveDA/Test/Rural/images_png/4836.png,,False,1024,1024,1048576,1.0,90.218491,95.487091,90.049973,42.522137,38.597366,35.848637,2,4,9,192,195,204
Test,Rural,4837,/mnt/e/Computer Vision/data/LoveDA/Test/Rural/images_png/4837.png,,False,1024,1024,1048576,1.0,73.203979,80.836273,77.350655,36.640015,32.499191,31.470266,15,1,1,255,255,255
Test,Rural,4838,/mnt/e/Computer Vision/data/LoveDA/Test/Rural/images_png/4838.png,,False,1024,1024,1048576,1.0,74.341209,82.232651,79.426544,35.154011,31.782448,32.364731,6,1,1,255,255,255
Test,Rural,4839,/mnt/e/Computer Vision/data/LoveDA/Test/Rural/images_png/4839.png,,False,1024,1024,1048576,1.0,75.854752,81.200058,78.956573,41.380516,37.493713,37.372662,1,1,0,255,255,255
Test,Rural,4840,/mnt/e/Computer Vision/data/LoveDA/Test/Rural/images_png/4840.png,,False,1024,1024,1048576,1.0,71.354126,77.589233,73.463928,36.2584,31.022234,28.05274,2,16,19,231,241,247
Test,Rural,4841,/mnt/e/Computer Vision/data/LoveDA/Test/Rural/images_png/4841.png,,False,1024,1024,1048576,1.0,77.82766,82.915863,80.673828,37.258739,33.643192,33.538399,5,1,1,255,255,255
Test,Rural,4842,/mnt/e/Computer Vision/data/LoveDA/Test/Rural/images_png/4842.png,,False,1024,1024,1048576,1.0,70.827667,78.571182,74.435791,41.711128,41.377827,39.576958,0,0,0,255,255,255
Test,Rural,4843,/mnt/e/Computer Vision/data/LoveDA/Test/Rural/images_png/4843.png,,False,1024,1024,1048576,1.0,79.338196,85.002678,81.043335,35.93956,31.953972,31.660931,1,1,0,255,255,255
Test,Rural,4844,/mnt/e/Computer Vision/data/LoveDA/Test/Rural/images_png/4844.png,,False,1024,1024,1048576,1.0,67.661743,75.81176,72.365433,30.072369,24.948933,25.119944,22,22,8,255,255,255
Test,Rural,4845,/mnt/e/Computer Vision/data/LoveDA/Test/Rural/images_png/4845.png,,False,1024,1024,1048576,1.0,76.490128,82.630142,79.6716,27.372498,23.449017,21.880466,1,1,0,255,255,255
Test,Rural,4846,/mnt/e/Computer Vision/data/LoveDA/Test/Rural/images_png/4846.png,,False,1024,1024,1048576,1.0,73.814728,82.094696,77.072678,29.687168,26.285652,23.850845,8,3,1,255,255,255
Test,Rural,4847,/mnt/e/Computer Vision/data/LoveDA/Test/Rural/images_png/4847.png,,False,1024,1024,1048576,1.0,58.283169,60.936138,59.956306,57.683746,57.771935,56.843441,0,0,0,255,255,255
Test,Rural,4848,/mnt/e/Computer Vision/data/LoveDA/Test/Rural/images_png/4848.png,,False,1024,1024,1048576,1.0,71.214905,80.09214,76.398338,32.318897,31.350657,28.9851,22,10,1,255,255,255
Test,Rural,4849,/mnt/e/Computer Vision/data/LoveDA/Test/Rural/images_png/4849.png,,False,1024,1024,1048576,1.0,74.216003,82.422562,78.164886,39.583462,35.260605,35.414886,1,1,0,255,255,255
Test,Rural,4850,/mnt/e/Computer Vision/data/LoveDA/Test/Rural/images_png/4850.png,,False,1024,1024,1048576,1.0,72.626961,79.852158,77.082397,34.016369,31.974535,30.233578,9,16,1,255,255,255
Test,Rural,4851,/mnt/e/Computer Vision/data/LoveDA/Test/Rural/images_png/4851.png,,False,1024,1024,1048576,1.0,71.988869,78.431976,75.775055,40.596363,38.121555,34.920879,1,1,0,228,235,255
Test,Rural,4852,/mnt/e/Computer Vision/data/LoveDA/Test/Rural/images_png/4852.png,,False,1024,1024,1048576,1.0,73.006256,79.403328,76.56279,33.759327,27.082586,23.941488,9,1,1,255,255,255
Test,Rural,4853,/mnt/e/Computer Vision/data/LoveDA/Test/Rural/images_png/4853.png,,False,1024,1024,1048576,1.0,62.829197,69.454422,63.461708,39.646641,40.08139,35.312851,0,0,0,255,255,255
Test,Rural,4854,/mnt/e/Computer Vision/data/LoveDA/Test/Rural/images_png/4854.png,,False,1024,1024,1048576,1.0,74.048172,79.903198,76.932327,32.517437,27.730453,26.838688,19,18,21,248,253,255
Test,Rural,4855,/mnt/e/Computer Vision/data/LoveDA/Test/Rural/images_png/4855.png,,False,1024,1024,1048576,1.0,76.642944,82.13797,78.020599,30.820206,26.178747,23.260118,13,18,1,255,255,255
Test,Rural,4856,/mnt/e/Computer Vision/data/LoveDA/Test/Rural/images_png/4856.png,,False,1024,1024,1048576,1.0,78.945854,82.605209,79.214142,30.323238,26.394356,21.570564,7,15,3,255,255,255
Test,Rural,4857,/mnt/e/Computer Vision/data/LoveDA/Test/Rural/images_png/4857.png,,False,1024,1024,1048576,1.0,71.847336,80.779724,78.257294,36.923771,34.290852,33.343025,26,26,22,255,255,255
Test,Rural,4858,/mnt/e/Computer Vision/data/LoveDA/Test/Rural/images_png/4858.png,,False,1024,1024,1048576,1.0,74.185669,79.92598,77.522873,39.842281,35.314552,35.145473,1,1,0,255,255,255
Test,Rural,4859,/mnt/e/Computer Vision/data/LoveDA/Test/Rural/images_png/4859.png,,False,1024,1024,1048576,1.0,68.938797,76.950989,73.499908,27.812603,24.288866,24.196207,1,1,1,255,255,255
Test,Rural,4860,/mnt/e/Computer Vision/data/LoveDA/Test/Rural/images_png/4860.png,,False,1024,1024,1048576,1.0,84.65564,88.536316,85.813622,46.22858,42.30999,41.779118,1,1,0,255,255,255
Test,Rural,4861,/mnt/e/Computer Vision/data/LoveDA/Test/Rural/images_png/4861.png,,False,1024,1024,1048576,1.0,69.858421,78.0019,74.355568,25.976545,22.433533,19.235027,6,4,1,255,255,255
Test,Rural,4862,/mnt/e/Computer Vision/data/LoveDA/Test/Rural/images_png/4862.png,,False,1024,1024,1048576,1.0,87.734619,92.270546,88.179276,43.543823,39.507027,36.396755,1,1,1,192,183,199
Test,Rural,4863,/mnt/e/Computer Vision/data/LoveDA/Test/Rural/images_png/4863.png,,False,1024,1024,1048576,1.0,73.297722,80.300285,78.607048,34.364891,30.657166,31.483736,8,1,0,255,255,255
Test,Rural,4864,/mnt/e/Computer Vision/data/LoveDA/Test/Rural/images_png/4864.png,,False,1024,1024,1048576,1.0,69.859634,76.317001,74.916626,32.275978,29.400339,29.42499,13,1,0,255,255,255
Test,Rural,4865,/mnt/e/Computer Vision/data/LoveDA/Test/Rural/images_png/4865.png,,False,1024,1024,1048576,1.0,77.928299,85.510315,81.194138,36.56332,32.543472,31.393955,19,21,3,255,255,255
Test,Rural,4866,/mnt/e/Computer Vision/data/LoveDA/Test/Rural/images_png/4866.png,,False,1024,1024,1048576,1.0,37.68573,43.857765,41.976471,39.509727,43.716427,40.387226,0,0,0,255,255,255
Test,Rural,4867,/mnt/e/Computer Vision/data/LoveDA/Test/Rural/images_png/4867.png,,False,1024,1024,1048576,1.0,66.979179,73.16552,73.160156,30.400984,28.339441,25.23012,9,2,0,255,255,255
Test,Rural,4868,/mnt/e/Computer Vision/data/LoveDA/Test/Rural/images_png/4868.png,,False,1024,1024,1048576,1.0,83.629532,88.130943,87.285324,42.40229,38.970745,39.300995,1,1,1,255,255,255
Test,Rural,4869,/mnt/e/Computer Vision/data/LoveDA/Test/Rural/images_png/4869.png,,False,1024,1024,1048576,1.0,55.082607,59.960892,58.131454,49.251438,49.277084,47.483269,0,0,0,233,238,244
Test,Rural,4870,/mnt/e/Computer Vision/data/LoveDA/Test/Rural/images_png/4870.png,,False,1024,1024,1048576,1.0,89.715279,93.558891,91.851547,41.27515,38.802521,38.594269,19,10,0,255,255,255
Test,Rural,4871,/mnt/e/Computer Vision/data/LoveDA/Test/Rural/images_png/4871.png,,False,1024,1024,1048576,1.0,76.074707,83.722847,79.215027,35.197956,31.623709,31.02755,3,1,1,255,255,255
Test,Rural,4872,/mnt/e/Computer Vision/data/LoveDA/Test/Rural/images_png/4872.png,,False,1024,1024,1048576,1.0,86.360222,89.657249,86.833603,25.508366,20.95735,20.403093,27,14,6,255,255,255
Test,Rural,4873,/mnt/e/Computer Vision/data/LoveDA/Test/Rural/images_png/4873.png,,False,1024,1024,1048576,1.0,82.634605,87.723434,85.834534,41.068981,36.833256,36.019943,30,25,11,255,255,255
Test,Rural,4874,/mnt/e/Computer Vision/data/LoveDA/Test/Rural/images_png/4874.png,,False,1024,1024,1048576,1.0,70.789459,79.671577,77.044449,32.10014,30.265192,28.522343,23,25,17,255,255,255
Test,Rural,4875,/mnt/e/Computer Vision/data/LoveDA/Test/Rural/images_png/4875.png,,False,1024,1024,1048576,1.0,75.539566,81.428619,79.775345,37.283237,32.410355,29.07238,6,10,2,255,255,255
Test,Rural,4876,/mnt/e/Computer Vision/data/LoveDA/Test/Rural/images_png/4876.png,,False,1024,1024,1048576,1.0,74.273499,82.348129,77.785934,32.329445,26.773174,24.309959,1,1,0,255,255,255
Test,Rural,4877,/mnt/e/Computer Vision/data/LoveDA/Test/Rural/images_png/4877.png,,False,1024,1024,1048576,1.0,72.020134,79.251862,75.353134,34.598984,30.512415,29.861248,1,1,1,255,255,255
Test,Rural,4878,/mnt/e/Computer Vision/data/LoveDA/Test/Rural/images_png/4878.png,,False,1024,1024,1048576,1.0,72.892502,80.569,77.027687,33.253822,29.365038,30.060274,1,1,1,255,255,255
Test,Rural,4879,/mnt/e/Computer Vision/data/LoveDA/Test/Rural/images_png/4879.png,,False,1024,1024,1048576,1.0,73.251877,80.948212,76.01741,32.79031,29.663015,28.076363,10,5,13,255,255,255
Test,Rural,4880,/mnt/e/Computer Vision/data/LoveDA/Test/Rural/images_png/4880.png,,False,1024,1024,1048576,1.0,77.01152,83.8423,82.549484,36.335945,32.355137,34.189629,10,7,7,255,255,255
Test,Rural,4881,/mnt/e/Computer Vision/data/LoveDA/Test/Rural/images_png/4881.png,,False,1024,1024,1048576,1.0,74.894623,80.249374,78.573502,32.324379,27.450294,26.221388,17,14,3,255,255,255
Test,Rural,4882,/mnt/e/Computer Vision/data/LoveDA/Test/Rural/images_png/4882.png,,False,1024,1024,1048576,1.0,78.440598,84.015503,81.157478,38.220081,34.611649,34.014221,15,1,1,255,255,255
Test,Rural,4883,/mnt/e/Computer Vision/data/LoveDA/Test/Rural/images_png/4883.png,,False,1024,1024,1048576,1.0,75.752068,80.383781,76.819183,30.141684,26.815195,23.851923,1,7,0,255,255,255
Test,Rural,4884,/mnt/e/Computer Vision/data/LoveDA/Test/Rural/images_png/4884.png,,False,1024,1024,1048576,1.0,70.890106,77.976875,75.808678,31.53401,27.72221,27.904118,21,3,0,255,255,255
Test,Rural,4885,/mnt/e/Computer Vision/data/LoveDA/Test/Rural/images_png/4885.png,,False,1024,1024,1048576,1.0,71.734291,79.160332,75.307434,37.268013,32.606571,33.028603,1,1,0,255,255,255
Test,Rural,4886,/mnt/e/Computer Vision/data/LoveDA/Test/Rural/images_png/4886.png,,False,1024,1024,1048576,1.0,83.221542,89.70845,84.753571,38.709385,33.476173,33.813488,22,22,6,255,255,255
Test,Rural,4887,/mnt/e/Computer Vision/data/LoveDA/Test/Rural/images_png/4887.png,,False,1024,1024,1048576,1.0,81.773415,88.604919,83.622986,36.643936,31.834679,33.404896,25,34,32,251,255,255
Test,Rural,4888,/mnt/e/Computer Vision/data/LoveDA/Test/Rural/images_png/4888.png,,False,1024,1024,1048576,1.0,69.500641,76.952026,74.110497,40.434246,35.85746,33.140514,9,2,4,244,235,255
Test,Rural,4889,/mnt/e/Computer Vision/data/LoveDA/Test/Rural/images_png/4889.png,,False,1024,1024,1048576,1.0,71.151108,77.966171,77.231033,38.629208,35.768063,34.253498,1,1,0,241,241,255
Test,Rural,4890,/mnt/e/Computer Vision/data/LoveDA/Test/Rural/images_png/4890.png,,False,1024,1024,1048576,1.0,79.000641,84.687279,84.400948,40.347034,37.120258,36.860287,1,1,0,255,255,255
Test,Rural,4891,/mnt/e/Computer Vision/data/LoveDA/Test/Rural/images_png/4891.png,,False,1024,1024,1048576,1.0,66.967834,76.914169,72.63356,20.939255,19.369759,16.823231,20,14,8,255,255,255
Test,Rural,4892,/mnt/e/Computer Vision/data/LoveDA/Test/Rural/images_png/4892.png,,False,1024,1024,1048576,1.0,60.379761,67.685059,65.538986,43.307243,43.632698,41.292671,0,0,0,255,255,255
Test,Rural,4893,/mnt/e/Computer Vision/data/LoveDA/Test/Rural/images_png/4893.png,,False,1024,1024,1048576,1.0,47.355721,50.338264,48.702435,47.811069,48.573719,47.634415,0,0,0,255,255,255
Test,Rural,4894,/mnt/e/Computer Vision/data/LoveDA/Test/Rural/images_png/4894.png,,False,1024,1024,1048576,1.0,63.840958,69.286011,66.654724,44.210922,42.659611,39.756371,0,0,0,203,219,226
Test,Rural,4895,/mnt/e/Computer Vision/data/LoveDA/Test/Rural/images_png/4895.png,,False,1024,1024,1048576,1.0,79.983582,85.624176,82.29567,40.245815,36.53117,36.006351,9,11,0,255,255,255
Test,Rural,4896,/mnt/e/Computer Vision/data/LoveDA/Test/Rural/images_png/4896.png,,False,1024,1024,1048576,1.0,85.915253,87.926865,83.404541,36.01704,31.831326,30.391052,10,17,10,255,255,255
Test,Rural,4897,/mnt/e/Computer Vision/data/LoveDA/Test/Rural/images_png/4897.png,,False,1024,1024,1048576,1.0,74.315979,82.118958,78.783722,36.001995,32.143845,32.721958,19,3,1,255,255,255
Test,Rural,4898,/mnt/e/Computer Vision/data/LoveDA/Test/Rural/images_png/4898.png,,False,1024,1024,1048576,1.0,81.513031,86.047714,82.430298,36.797653,32.973667,31.345665,6,7,1,213,233,246
Test,Rural,4899,/mnt/e/Computer Vision/data/LoveDA/Test/Rural/images_png/4899.png,,False,1024,1024,1048576,1.0,71.703598,76.363319,73.494675,29.935188,23.85165,22.217794,12,13,6,255,255,255
Test,Rural,4900,/mnt/e/Computer Vision/data/LoveDA/Test/Rural/images_png/4900.png,,False,1024,1024,1048576,1.0,66.988037,74.127853,71.199463,24.70867,19.256746,18.281765,13,15,2,251,255,255
Test,Rural,4901,/mnt/e/Computer Vision/data/LoveDA/Test/Rural/images_png/4901.png,,False,1024,1024,1048576,1.0,73.839729,81.698875,79.376976,37.77742,33.922417,34.351128,1,1,5,255,255,255
Test,Rural,4902,/mnt/e/Computer Vision/data/LoveDA/Test/Rural/images_png/4902.png,,False,1024,1024,1048576,1.0,74.377869,80.856827,79.012024,33.879826,30.33699,28.86512,12,1,1,255,255,255
Test,Rural,4903,/mnt/e/Computer Vision/data/LoveDA/Test/Rural/images_png/4903.png,,False,1024,1024,1048576,1.0,72.419189,80.95491,75.479858,30.229122,28.521135,23.543337,9,11,0,255,255,255
Test,Rural,4904,/mnt/e/Computer Vision/data/LoveDA/Test/Rural/images_png/4904.png,,False,1024,1024,1048576,1.0,87.033348,91.602119,88.074722,39.225082,35.173698,34.342026,16,17,10,255,255,255
Test,Rural,4905,/mnt/e/Computer Vision/data/LoveDA/Test/Rural/images_png/4905.png,,False,1024,1024,1048576,1.0,77.937164,87.305328,82.905716,29.98926,28.589176,26.190281,8,1,1,255,255,255
Test,Rural,4906,/mnt/e/Computer Vision/data/LoveDA/Test/Rural/images_png/4906.png,,False,1024,1024,1048576,1.0,79.274948,86.250763,79.210846,31.456673,26.712008,23.456844,9,16,6,255,255,255
Test,Rural,4907,/mnt/e/Computer Vision/data/LoveDA/Test/Rural/images_png/4907.png,,False,1024,1024,1048576,1.0,75.973717,83.072632,81.786972,38.259945,35.024052,33.599903,13,6,1,255,255,255
Test,Rural,4908,/mnt/e/Computer Vision/data/LoveDA/Test/Rural/images_png/4908.png,,False,1024,1024,1048576,1.0,73.471169,79.185356,75.598923,35.534245,31.038073,27.954769,13,1,1,255,255,255
Test,Rural,4909,/mnt/e/Computer Vision/data/LoveDA/Test/Rural/images_png/4909.png,,False,1024,1024,1048576,1.0,70.642136,80.6241,76.931999,30.743694,29.616381,26.721823,24,1,1,255,255,255
Test,Rural,4910,/mnt/e/Computer Vision/data/LoveDA/Test/Rural/images_png/4910.png,,False,1024,1024,1048576,1.0,102.027603,105.239227,104.019806,58.900501,54.281002,54.41264,1,1,1,255,255,255
Test,Rural,4911,/mnt/e/Computer Vision/data/LoveDA/Test/Rural/images_png/4911.png,,False,1024,1024,1048576,1.0,71.735397,77.2659,72.940887,31.581484,25.366375,22.271124,1,4,13,255,255,255
Test,Rural,4912,/mnt/e/Computer Vision/data/LoveDA/Test/Rural/images_png/4912.png,,False,1024,1024,1048576,1.0,66.786377,77.320602,72.842896,24.832621,25.924595,20.484276,10,14,7,255,255,255
Test,Rural,4913,/mnt/e/Computer Vision/data/LoveDA/Test/Rural/images_png/4913.png,,False,1024,1024,1048576,1.0,78.135468,85.687637,82.189697,37.996502,34.114544,31.782055,15,22,10,255,255,255
Test,Rural,4914,/mnt/e/Computer Vision/data/LoveDA/Test/Rural/images_png/4914.png,,False,1024,1024,1048576,1.0,73.221512,80.610542,76.545135,32.153141,29.030317,28.781172,1,1,0,255,255,255
Test,Rural,4915,/mnt/e/Computer Vision/data/LoveDA/Test/Rural/images_png/4915.png,,False,1024,1024,1048576,1.0,73.465134,80.38884,77.029877,32.81765,28.866512,28.402552,4,1,1,255,255,255
Test,Rural,4916,/mnt/e/Computer Vision/data/LoveDA/Test/Rural/images_png/4916.png,,False,1024,1024,1048576,1.0,69.771286,76.640564,74.211143,30.614178,25.885868,23.481321,19,19,11,255,255,255
Test,Rural,4917,/mnt/e/Computer Vision/data/LoveDA/Test/Rural/images_png/4917.png,,False,1024,1024,1048576,1.0,74.410233,86.284828,89.198143,39.869324,38.390171,41.158962,12,1,1,255,255,255
Test,Rural,4918,/mnt/e/Computer Vision/data/LoveDA/Test/Rural/images_png/4918.png,,False,1024,1024,1048576,1.0,79.524994,84.805305,82.392776,36.656342,31.835741,29.962439,11,16,1,255,255,255
Test,Rural,4919,/mnt/e/Computer Vision/data/LoveDA/Test/Rural/images_png/4919.png,,False,1024,1024,1048576,1.0,76.536217,82.061127,77.929047,30.934217,27.438353,24.062164,13,17,0,255,255,255
Test,Rural,4920,/mnt/e/Computer Vision/data/LoveDA/Test/Rural/images_png/4920.png,,False,1024,1024,1048576,1.0,69.913666,76.702148,73.811829,24.145817,18.537329,16.344765,21,22,16,255,255,255
Test,Rural,4921,/mnt/e/Computer Vision/data/LoveDA/Test/Rural/images_png/4921.png,,False,1024,1024,1048576,1.0,67.221306,77.337372,73.833412,29.543943,27.062376,25.143749,15,1,1,255,255,255
Test,Rural,4922,/mnt/e/Computer Vision/data/LoveDA/Test/Rural/images_png/4922.png,,False,1024,1024,1048576,1.0,71.72686,78.980667,77.132996,36.733917,34.936081,30.567554,0,0,0,255,255,255
Test,Rural,4923,/mnt/e/Computer Vision/data/LoveDA/Test/Rural/images_png/4923.png,,False,1024,1024,1048576,1.0,77.755447,84.351418,81.211937,38.60062,35.268967,33.196114,25,24,18,255,255,255
Test,Rural,4924,/mnt/e/Computer Vision/data/LoveDA/Test/Rural/images_png/4924.png,,False,1024,1024,1048576,1.0,58.040215,63.652855,61.044823,42.549633,43.890331,40.248421,0,0,0,255,255,255
Test,Rural,4925,/mnt/e/Computer Vision/data/LoveDA/Test/Rural/images_png/4925.png,,False,1024,1024,1048576,1.0,80.144089,84.643425,81.689079,29.83506,27.226763,26.542225,19,24,9,255,255,255
