split,domain,sample_id,class_id,class_name,pixel_count,pixel_ratio
Val,Urban,3980,6,forest,165144,0.15749359
Val,Urban,3980,7,agriculture,198608,0.18940735
Val,Urban,3981,1,background,243530,0.23224831
Val,Urban,3981,2,building,539270,0.51428795
Val,Urban,3981,3,road,104373,0.09953785
Val,Urban,3981,5,barren,33050,0.03151894
Val,Urban,3981,6,forest,13440,0.01281738
Val,Urban,3981,7,agriculture,114913,0.10958958
Val,Urban,3982,1,background,30542,0.02912712
Val,Urban,3982,3,road,151625,0.14460087
Val,Urban,3982,4,water,146262,0.13948631
Val,Urban,3982,6,forest,14980,0.01428604
Val,Urban,3982,7,agriculture,705167,0.67249966
Val,Urban,3983,1,background,213485,0.20359516
Val,Urban,3983,2,building,498514,0.47542
Val,Urban,3983,3,road,96321,0.09185886
Val,Urban,3983,4,water,202711,0.19332027
Val,Urban,3983,6,forest,25145,0.02398014
Val,Urban,3983,7,agriculture,12400,0.01182556
Val,Urban,3984,1,background,172705,0.16470432
Val,Urban,3984,2,building,40146,0.03828621
Val,Urban,3984,3,road,210198,0.20046043
Val,Urban,3984,4,water,23420,0.02233505
Val,Urban,3984,5,barren,31069,0.02962971
Val,Urban,3984,7,agriculture,571038,0.54458427
Val,Urban,3985,1,background,65962,0.06290627
Val,Urban,3985,3,road,172306,0.16432381
Val,Urban,3985,4,water,11880,0.01132965
Val,Urban,3985,7,agriculture,798428,0.76144028
Val,Urban,3986,1,background,199241,0.19001102
Val,Urban,3986,2,building,109212,0.10415268
Val,Urban,3986,3,road,58954,0.05622292
Val,Urban,3986,4,water,34270,0.03268242
Val,Urban,3986,5,barren,202580,0.19319534
Val,Urban,3986,6,forest,236420,0.22546768
Val,Urban,3986,7,agriculture,207899,0.19826794
Val,Urban,3987,1,background,78571,0.07493114
Val,Urban,3987,2,building,22334,0.02129936
Val,Urban,3987,3,road,24854,0.02370262
Val,Urban,3987,4,water,553429,0.52779102
Val,Urban,3987,5,barren,353238,0.33687401
Val,Urban,3987,6,forest,1393,0.00132847
Val,Urban,3987,7,agriculture,14757,0.01407337
Val,Urban,3988,1,background,139641,0.13317204
Val,Urban,3988,2,building,60305,0.05751133
Val,Urban,3988,4,water,370476,0.35331345
Val,Urban,3988,6,forest,175246,0.16712761
Val,Urban,3988,7,agriculture,302908,0.28887558
Val,Urban,3989,1,background,750510,0.71574211
Val,Urban,3989,2,building,113499,0.10824108
Val,Urban,3989,3,road,117891,0.11242962
Val,Urban,3989,6,forest,66676,0.06358719
Val,Urban,3990,1,background,121254,0.11563683
Val,Urban,3990,2,building,128203,0.12226391
Val,Urban,3990,3,road,52337,0.04991245
Val,Urban,3990,4,water,37338,0.03560829
Val,Urban,3990,5,barren,1828,0.00174332
Val,Urban,3990,6,forest,121219,0.11560345
Val,Urban,3990,7,agriculture,586397,0.55923176
Val,Urban,3991,1,background,542740,0.5175972
Val,Urban,3991,2,building,437524,0.4172554
Val,Urban,3991,6,forest,27026,0.025774
Val,Urban,3991,7,agriculture,41286,0.0393734
Val,Urban,3992,1,background,416543,0.39724636
Val,Urban,3992,2,building,486043,0.46352673
Val,Urban,3992,3,road,131006,0.12493706
Val,Urban,3992,4,water,3476,0.00331497
Val,Urban,3992,6,forest,11508,0.01097488
Val,Urban,3993,1,background,683610,0.6519413
Val,Urban,3993,2,building,5028,0.00479507
Val,Urban,3993,3,road,106539,0.10160351
Val,Urban,3993,4,water,173109,0.16508961
Val,Urban,3993,5,barren,80290,0.07657051
Val,Urban,3994,1,background,34309,0.03271961
Val,Urban,3994,3,road,26153,0.02494144
Val,Urban,3994,4,water,54743,0.05220699
Val,Urban,3994,7,agriculture,933371,0.89013195
Val,Urban,3995,1,background,58302,0.05560112
Val,Urban,3995,4,water,149109,0.14220142
Val,Urban,3995,5,barren,32325,0.03082752
Val,Urban,3995,7,agriculture,808840,0.77136993
Val,Urban,3996,0,no-data,57326,0.05467033
Val,Urban,3996,1,background,424740,0.40506363
Val,Urban,3996,2,building,299892,0.2859993
Val,Urban,3996,3,road,84785,0.08085728
Val,Urban,3996,4,water,1753,0.00167179
Val,Urban,3996,5,barren,20237,0.01929951
Val,Urban,3996,6,forest,129682,0.12367439
Val,Urban,3996,7,agriculture,30161,0.02876377
Val,Urban,3997,1,background,524020,0.49974442
Val,Urban,3997,2,building,241237,0.23006153
Val,Urban,3997,3,road,42517,0.04054737
Val,Urban,3997,4,water,69850,0.06661415
Val,Urban,3997,5,barren,33384,0.03183746
Val,Urban,3997,6,forest,30817,0.02938938
Val,Urban,3997,7,agriculture,106751,0.10180569
Val,Urban,3998,1,background,268853,0.2563982
Val,Urban,3998,2,building,27212,0.02595139
Val,Urban,3998,3,road,140776,0.13425446
Val,Urban,3998,4,water,523880,0.4996109
Val,Urban,3998,6,forest,87855,0.08378506
Val,Urban,3999,1,background,29907,0.02852154
Val,Urban,3999,3,road,283814,0.27066612
Val,Urban,3999,5,barren,407547,0.38866711
Val,Urban,3999,6,forest,126050,0.12021065
Val,Urban,3999,7,agriculture,201258,0.19193459
Val,Urban,4000,1,background,384917,0.36708546
Val,Urban,4000,2,building,447086,0.42637444
Val,Urban,4000,3,road,115684,0.11032486
Val,Urban,4000,5,barren,88036,0.08395767
Val,Urban,4000,7,agriculture,12853,0.01225758
Val,Urban,4001,1,background,52156,0.04973984
Val,Urban,4001,2,building,28380,0.02706528
Val,Urban,4001,3,road,27439,0.02616787
Val,Urban,4001,4,water,52082,0.04966927
Val,Urban,4001,5,barren,11222,0.01070213
Val,Urban,4001,6,forest,575063,0.54842281
Val,Urban,4001,7,agriculture,302234,0.2882328
Val,Urban,4002,1,background,15903,0.01516628
Val,Urban,4002,2,building,892,0.00085068
Val,Urban,4002,4,water,28324,0.02701187
Val,Urban,4002,6,forest,60262,0.05747032
Val,Urban,4002,7,agriculture,943195,0.89950085
Val,Urban,4003,1,background,296980,0.2832222
Val,Urban,4003,2,building,82578,0.07875252
Val,Urban,4003,3,road,42287,0.04032803
Val,Urban,4003,4,water,144030,0.13735771
Val,Urban,4003,6,forest,213587,0.20369244
Val,Urban,4003,7,agriculture,269114,0.25664711
Val,Urban,4004,1,background,123034,0.11733437
Val,Urban,4004,3,road,146350,0.13957024
Val,Urban,4004,4,water,82061,0.07825947
Val,Urban,4004,6,forest,66018,0.06295967
Val,Urban,4004,7,agriculture,631113,0.60187626
Val,Urban,4005,1,background,479174,0.45697594
Val,Urban,4005,2,building,513225,0.4894495
Val,Urban,4005,3,road,41034,0.03913307
Val,Urban,4005,6,forest,15143,0.01444149
Val,Urban,4006,1,background,322051,0.30713177
Val,Urban,4006,2,building,14683,0.0140028
Val,Urban,4006,3,road,14640,0.01396179
Val,Urban,4006,4,water,186467,0.17782879
Val,Urban,4006,6,forest,112253,0.1070528
Val,Urban,4006,7,agriculture,398482,0.38002205
Val,Urban,4007,0,no-data,175103,0.16699123
Val,Urban,4007,1,background,85927,0.08194637
Val,Urban,4007,2,building,1902,0.00181389
Val,Urban,4007,3,road,7849,0.00748539
Val,Urban,4007,4,water,140532,0.13402176
Val,Urban,4007,6,forest,64747,0.06174755
Val,Urban,4007,7,agriculture,572516,0.5459938
Val,Urban,4008,1,background,50513,0.04817295
Val,Urban,4008,3,road,42541,0.04057026
Val,Urban,4008,4,water,97367,0.09285641
Val,Urban,4008,7,agriculture,858155,0.81840038
Val,Urban,4009,1,background,4222,0.00402641
Val,Urban,4009,3,road,48230,0.04599571
Val,Urban,4009,4,water,36651,0.03495312
Val,Urban,4009,6,forest,70468,0.06720352
Val,Urban,4009,7,agriculture,889005,0.84782124
Val,Urban,4010,1,background,384008,0.36621857
Val,Urban,4010,2,building,110572,0.10544968
Val,Urban,4010,4,water,27181,0.02592182
Val,Urban,4010,7,agriculture,526815,0.50240993
Val,Urban,4011,1,background,117230,0.11179924
Val,Urban,4011,2,building,3354,0.00319862
Val,Urban,4011,3,road,28749,0.02741718
Val,Urban,4011,4,water,212610,0.2027607
Val,Urban,4011,5,barren,134386,0.12816048
Val,Urban,4011,7,agriculture,552247,0.52666378
Val,Urban,4012,1,background,338306,0.32263374
Val,Urban,4012,2,building,69218,0.06601143
Val,Urban,4012,3,road,162377,0.15485477
Val,Urban,4012,4,water,3128,0.00298309
Val,Urban,4012,5,barren,437348,0.41708755
Val,Urban,4012,7,agriculture,38199,0.03642941
Val,Urban,4013,1,background,323856,0.30885315
Val,Urban,4013,2,building,35962,0.03429604
Val,Urban,4013,3,road,87516,0.08346176
Val,Urban,4013,4,water,57946,0.05526161
Val,Urban,4013,5,barren,262464,0.25030518
Val,Urban,4013,6,forest,185113,0.17653751
Val,Urban,4013,7,agriculture,95719,0.09128475
Val,Urban,4014,1,background,28711,0.02738094
Val,Urban,4014,2,building,68187,0.06502819
Val,Urban,4014,3,road,7369,0.00702763
Val,Urban,4014,4,water,53138,0.05067635
Val,Urban,4014,6,forest,160406,0.15297508
Val,Urban,4014,7,agriculture,730765,0.69691181
Val,Urban,4015,1,background,153875,0.14674664
Val,Urban,4015,2,building,4055,0.00386715
Val,Urban,4015,3,road,11146,0.01062965
Val,Urban,4015,4,water,273281,0.26062107
Val,Urban,4015,5,barren,7812,0.0074501
Val,Urban,4015,6,forest,135544,0.12926483
Val,Urban,4015,7,agriculture,462863,0.44142056
Val,Urban,4016,0,no-data,86334,0.08233452
Val,Urban,4016,1,background,87616,0.08355713
Val,Urban,4016,3,road,28594,0.02726936
Val,Urban,4016,4,water,43101,0.04110432
Val,Urban,4016,5,barren,463606,0.44212914
Val,Urban,4016,6,forest,206781,0.19720173
Val,Urban,4016,7,agriculture,132544,0.12640381
Val,Urban,4017,1,background,517178,0.49321938
Val,Urban,4017,2,building,215807,0.20580959
Val,Urban,4017,3,road,155666,0.14845467
Val,Urban,4017,4,water,53900,0.05140305
Val,Urban,4017,6,forest,106025,0.10111332
Val,Urban,4018,1,background,271563,0.25898266
Val,Urban,4018,2,building,3387,0.00323009
Val,Urban,4018,3,road,102575,0.09782314
Val,Urban,4018,4,water,54666,0.05213356
Val,Urban,4018,6,forest,243715,0.23242474
Val,Urban,4018,7,agriculture,372670,0.35540581
Val,Urban,4019,1,background,122516,0.11684036
Val,Urban,4019,3,road,29592,0.02822113
Val,Urban,4019,4,water,101622,0.09691429
Val,Urban,4019,5,barren,198131,0.18895245
Val,Urban,4019,6,forest,218175,0.20806789
Val,Urban,4019,7,agriculture,378540,0.36100388
Val,Urban,4020,1,background,315264,0.30065918
Val,Urban,4020,2,building,278802,0.26588631
Val,Urban,4020,3,road,121400,0.11577606
Val,Urban,4020,4,water,194156,0.18516159
Val,Urban,4020,5,barren,122003,0.11635113
Val,Urban,4020,6,forest,216,0.00020599
Val,Urban,4020,7,agriculture,16735,0.01595974
Val,Urban,4021,1,background,208287,0.19863796
Val,Urban,4021,2,building,42001,0.04005527
Val,Urban,4021,3,road,22468,0.02142715
Val,Urban,4021,4,water,425784,0.40605927
Val,Urban,4021,6,forest,329008,0.31376648
Val,Urban,4021,7,agriculture,21028,0.02005386
Val,Urban,4022,1,background,279459,0.26651287
Val,Urban,4022,2,building,151607,0.1445837
Val,Urban,4022,3,road,118464,0.11297607
Val,Urban,4022,4,water,62951,0.06003475
Val,Urban,4022,7,agriculture,436095,0.4158926
Val,Urban,4023,1,background,78516,0.07487869
Val,Urban,4023,2,building,1582,0.00150871
Val,Urban,4023,3,road,66652,0.0635643
Val,Urban,4023,4,water,51878,0.04947472
Val,Urban,4023,7,agriculture,849948,0.81057358
Val,Urban,4024,1,background,136401,0.13008213
Val,Urban,4024,2,building,98061,0.09351826
Val,Urban,4024,3,road,174144,0.16607666
Val,Urban,4024,4,water,57821,0.0551424
Val,Urban,4024,6,forest,167688,0.15991974
Val,Urban,4024,7,agriculture,414461,0.39526081
Val,Urban,4025,1,background,72395,0.06904125
Val,Urban,4025,2,building,34000,0.03242493
Val,Urban,4025,3,road,69638,0.06641197
Val,Urban,4025,4,water,7913,0.00754642
Val,Urban,4025,6,forest,12028,0.01147079
Val,Urban,4025,7,agriculture,852602,0.81310463
Val,Urban,4026,1,background,224446,0.21404839
Val,Urban,4026,2,building,441107,0.42067242
Val,Urban,4026,3,road,68159,0.06500149
Val,Urban,4026,4,water,74451,0.07100201
Val,Urban,4026,6,forest,106334,0.101408
Val,Urban,4026,7,agriculture,134079,0.1278677
Val,Urban,4027,0,no-data,101930,0.09720802
Val,Urban,4027,1,background,281434,0.26839638
Val,Urban,4027,2,building,15753,0.01502323
Val,Urban,4027,3,road,33655,0.03209591
Val,Urban,4027,4,water,73571,0.07016277
Val,Urban,4027,5,barren,9537,0.00909519
Val,Urban,4027,6,forest,143219,0.13658428
Val,Urban,4027,7,agriculture,389477,0.37143421
Val,Urban,4028,1,background,170887,0.16297054
Val,Urban,4028,2,building,2155,0.00205517
Val,Urban,4028,4,water,55795,0.05321026
Val,Urban,4028,6,forest,58358,0.05565453
Val,Urban,4028,7,agriculture,761381,0.7261095
Val,Urban,4029,1,background,380219,0.36260509
Val,Urban,4029,2,building,448418,0.42764473
Val,Urban,4029,3,road,67397,0.06427479
Val,Urban,4029,4,water,41474,0.03955269
Val,Urban,4029,6,forest,111068,0.1059227
Val,Urban,4030,1,background,267263,0.25488186
Val,Urban,4030,2,building,95124,0.09071732
Val,Urban,4030,3,road,1337,0.00127506
Val,Urban,4030,4,water,95491,0.09106731
Val,Urban,4030,5,barren,253344,0.24160767
Val,Urban,4030,6,forest,55035,0.05248547
Val,Urban,4030,7,agriculture,280982,0.26796532
Val,Urban,4031,1,background,186818,0.17816353
Val,Urban,4031,2,building,66588,0.06350327
Val,Urban,4031,3,road,142805,0.13618946
Val,Urban,4031,4,water,285569,0.27233982
Val,Urban,4031,5,barren,269633,0.25714207
Val,Urban,4031,6,forest,26631,0.0253973
Val,Urban,4031,7,agriculture,70532,0.06726456
Val,Urban,4032,1,background,1035480,0.98751068
Val,Urban,4032,2,building,13096,0.01248932
Val,Urban,4033,1,background,255337,0.24350834
Val,Urban,4033,2,building,12922,0.01232338
Val,Urban,4033,3,road,135232,0.12896729
Val,Urban,4033,4,water,1498,0.0014286
Val,Urban,4033,5,barren,472564,0.45067215
Val,Urban,4033,6,forest,93677,0.08933735
Val,Urban,4033,7,agriculture,77346,0.07376289
Val,Urban,4034,1,background,165414,0.15775108
Val,Urban,4034,2,building,112653,0.10743427
Val,Urban,4034,3,road,125973,0.12013721
Val,Urban,4034,4,water,98853,0.09427357
Val,Urban,4034,6,forest,231175,0.22046566
Val,Urban,4034,7,agriculture,314508,0.2999382
Val,Urban,4035,1,background,109602,0.10452461
Val,Urban,4035,2,building,8149,0.00777149
Val,Urban,4035,3,road,48576,0.04632568
Val,Urban,4035,4,water,145467,0.13872814
Val,Urban,4035,5,barren,88852,0.08473587
Val,Urban,4035,6,forest,114351,0.10905361
Val,Urban,4035,7,agriculture,533579,0.50886059
Val,Urban,4036,1,background,256831,0.24493313
Val,Urban,4036,3,road,124605,0.11883259
Val,Urban,4036,4,water,88592,0.08448792
Val,Urban,4036,5,barren,279123,0.26619244
Val,Urban,4036,6,forest,66358,0.06328392
Val,Urban,4036,7,agriculture,233067,0.22227001
Val,Urban,4037,1,background,399871,0.3813467
Val,Urban,4037,2,building,49952,0.04763794
Val,Urban,4037,3,road,208078,0.19843864
Val,Urban,4037,4,water,1244,0.00118637
Val,Urban,4037,5,barren,88276,0.08418655
Val,Urban,4037,6,forest,46840,0.0446701
Val,Urban,4037,7,agriculture,254315,0.24253368
Val,Urban,4038,0,no-data,260444,0.24837875
Val,Urban,4038,1,background,165335,0.15767574
Val,Urban,4038,2,building,20150,0.01921654
Val,Urban,4038,3,road,58796,0.05607224
Val,Urban,4038,4,water,170225,0.16233921
Val,Urban,4038,5,barren,64732,0.06173325
Val,Urban,4038,6,forest,29086,0.02773857
Val,Urban,4038,7,agriculture,279808,0.2668457
Val,Urban,4039,1,background,554320,0.52864075
Val,Urban,4039,2,building,356321,0.33981419
Val,Urban,4039,3,road,42218,0.04026222
Val,Urban,4039,5,barren,17599,0.01678371
Val,Urban,4039,6,forest,77944,0.07433319
Val,Urban,4039,7,agriculture,174,0.00016594
Val,Urban,4040,1,background,323691,0.30869579
Val,Urban,4040,2,building,115359,0.11001492
Val,Urban,4040,3,road,166873,0.15914249
Val,Urban,4040,4,water,53192,0.05072784
Val,Urban,4040,5,barren,213519,0.20362759
Val,Urban,4040,6,forest,18981,0.01810169
Val,Urban,4040,7,agriculture,156961,0.14968967
Val,Urban,4041,1,background,218693,0.2085619
Val,Urban,4041,2,building,148272,0.1414032
Val,Urban,4041,3,road,176,0.00016785
Val,Urban,4041,4,water,48179,0.04594707
Val,Urban,4041,5,barren,6583,0.00627804
Val,Urban,4041,6,forest,139698,0.13322639
Val,Urban,4041,7,agriculture,486975,0.46441555
Val,Urban,4042,1,background,579773,0.55291462
Val,Urban,4042,2,building,344764,0.32879257
Val,Urban,4042,3,road,69593,0.06636906
Val,Urban,4042,4,water,60,5.722e-05
Val,Urban,4042,6,forest,54386,0.05186653
Val,Urban,4043,1,background,311483,0.29705334
Val,Urban,4043,2,building,5533,0.00527668
Val,Urban,4043,3,road,80158,0.07644463
Val,Urban,4043,4,water,523091,0.49885845
Val,Urban,4043,6,forest,128311,0.12236691
Val,Urban,4044,1,background,7298,0.00695992
Val,Urban,4044,4,water,1040209,0.99202061
Val,Urban,4044,7,agriculture,1069,0.00101948
Val,Urban,4045,1,background,136160,0.12985229
Val,Urban,4045,3,road,44573,0.04250813
Val,Urban,4045,4,water,228242,0.21766853
Val,Urban,4045,5,barren,86774,0.08275414
Val,Urban,4045,7,agriculture,552827,0.52721691
Val,Urban,4046,1,background,136882,0.13054085
Val,Urban,4046,2,building,144532,0.13783646
Val,Urban,4046,3,road,7320,0.0069809
Val,Urban,4046,4,water,29895,0.02851009
Val,Urban,4046,6,forest,167300,0.15954971
Val,Urban,4046,7,agriculture,562647,0.53658199
Val,Urban,4047,1,background,372562,0.35530281
Val,Urban,4047,2,building,536804,0.51193619
Val,Urban,4047,3,road,7659,0.00730419
Val,Urban,4047,6,forest,131551,0.12545681
Val,Urban,4048,1,background,457817,0.43660831
Val,Urban,4048,2,building,30349,0.02894306
Val,Urban,4048,3,road,177019,0.16881847
Val,Urban,4048,4,water,85234,0.08128548
Val,Urban,4048,5,barren,46914,0.04474068
Val,Urban,4048,6,forest,66586,0.06350136
Val,Urban,4048,7,agriculture,184657,0.17610264
Val,Urban,4049,1,background,459866,0.43856239
Val,Urban,4049,2,building,197068,0.18793869
Val,Urban,4049,3,road,114758,0.10944176
Val,Urban,4049,4,water,30464,0.02905273
Val,Urban,4049,5,barren,51623,0.04923153
Val,Urban,4049,6,forest,143172,0.13653946
Val,Urban,4049,7,agriculture,51625,0.04923344
Val,Urban,4050,1,background,21108,0.02013016
Val,Urban,4050,4,water,746466,0.71188545
Val,Urban,4050,5,barren,51416,0.04903412
Val,Urban,4050,6,forest,104118,0.09929466
Val,Urban,4050,7,agriculture,125468,0.11965561
Val,Urban,4051,1,background,250688,0.23907471
Val,Urban,4051,2,building,3558,0.00339317
Val,Urban,4051,3,road,84316,0.08041
Val,Urban,4051,4,water,28091,0.02678967
Val,Urban,4051,5,barren,129484,0.12348557
Val,Urban,4051,6,forest,28393,0.02707767
Val,Urban,4051,7,agriculture,524046,0.49976921
Val,Urban,4052,1,background,431707,0.41170788
Val,Urban,4052,2,building,2515,0.00239849
Val,Urban,4052,3,road,52111,0.04969692
Val,Urban,4052,4,water,38071,0.03630733
Val,Urban,4052,5,barren,395663,0.37733364
Val,Urban,4052,6,forest,86369,0.0823679
Val,Urban,4052,7,agriculture,42140,0.04018784
Val,Urban,4053,1,background,172608,0.16461182
Val,Urban,4053,2,building,289862,0.27643394
Val,Urban,4053,3,road,73058,0.06967354
Val,Urban,4053,4,water,33444,0.03189468
Val,Urban,4053,5,barren,30671,0.02925014
Val,Urban,4053,6,forest,179915,0.17158031
Val,Urban,4053,7,agriculture,269018,0.25655556
Val,Urban,4054,1,background,236518,0.22556114
Val,Urban,4054,4,water,146783,0.13998318
Val,Urban,4054,5,barren,67014,0.06390953
Val,Urban,4054,6,forest,28366,0.02705193
Val,Urban,4054,7,agriculture,569895,0.54349422
Val,Urban,4055,1,background,212763,0.20290661
Val,Urban,4055,4,water,795998,0.75912285
Val,Urban,4055,6,forest,39815,0.03797054
Val,Urban,4056,1,background,527112,0.50269318
Val,Urban,4056,2,building,412299,0.39319897
Val,Urban,4056,3,road,42171,0.0402174
Val,Urban,4056,5,barren,2198,0.00209618
Val,Urban,4056,6,forest,57928,0.05524445
Val,Urban,4056,7,agriculture,6868,0.00654984
Val,Urban,4057,1,background,529530,0.50499916
Val,Urban,4057,2,building,360290,0.34359932
Val,Urban,4057,3,road,36344,0.03466034
Val,Urban,4057,4,water,3871,0.00369167
Val,Urban,4057,6,forest,118541,0.11304951
Val,Urban,4058,1,background,452558,0.43159294
Val,Urban,4058,2,building,460540,0.43920517
Val,Urban,4058,3,road,72301,0.06895161
Val,Urban,4058,6,forest,63177,0.06025028
Val,Urban,4059,1,background,408712,0.38977814
Val,Urban,4059,2,building,362671,0.34587002
Val,Urban,4059,3,road,241317,0.23013783
Val,Urban,4059,6,forest,35876,0.03421402
Val,Urban,4060,1,background,573166,0.54661369
Val,Urban,4060,2,building,295633,0.2819376
Val,Urban,4060,3,road,72199,0.06885433
Val,Urban,4060,6,forest,92839,0.08853817
Val,Urban,4060,7,agriculture,14739,0.01405621
Val,Urban,4061,1,background,29890,0.02850533
Val,Urban,4061,2,building,3417,0.00325871
Val,Urban,4061,3,road,35417,0.03377628
Val,Urban,4061,4,water,65650,0.06260872
Val,Urban,4061,5,barren,384227,0.36642742
Val,Urban,4061,7,agriculture,529975,0.50542355
Val,Urban,4062,1,background,154041,0.14690495
Val,Urban,4062,2,building,111991,0.10680294
Val,Urban,4062,3,road,18493,0.0176363
Val,Urban,4062,4,water,102443,0.09769726
Val,Urban,4062,6,forest,18992,0.01811218
Val,Urban,4062,7,agriculture,642616,0.61284637
Val,Urban,4063,1,background,72748,0.0693779
Val,Urban,4063,2,building,45316,0.04321671
Val,Urban,4063,3,road,27421,0.0261507
Val,Urban,4063,4,water,91651,0.0874052
Val,Urban,4063,6,forest,126909,0.12102985
Val,Urban,4063,7,agriculture,684531,0.65281963
Val,Urban,4064,1,background,524488,0.50019073
Val,Urban,4064,2,building,199676,0.19042587
Val,Urban,4064,3,road,166191,0.15849209
Val,Urban,4064,4,water,1692,0.00161362
Val,Urban,4064,6,forest,156529,0.14927769
Val,Urban,4065,0,no-data,201953,0.19259739
Val,Urban,4065,1,background,275367,0.26261044
Val,Urban,4065,2,building,130188,0.12415695
Val,Urban,4065,3,road,78202,0.07457924
Val,Urban,4065,4,water,127736,0.12181854
Val,Urban,4065,5,barren,147230,0.14040947
Val,Urban,4065,6,forest,87900,0.08382797
Val,Urban,4066,1,background,127107,0.12121868
Val,Urban,4066,2,building,13781,0.01314259
Val,Urban,4066,3,road,307612,0.29336166
Val,Urban,4066,4,water,17282,0.0164814
Val,Urban,4066,6,forest,23208,0.02213287
Val,Urban,4066,7,agriculture,559586,0.5336628
Val,Urban,4067,1,background,185133,0.17655659
Val,Urban,4067,2,building,137097,0.13074589
Val,Urban,4067,3,road,193345,0.18438816
Val,Urban,4067,4,water,20358,0.0194149
Val,Urban,4067,6,forest,7177,0.00684452
Val,Urban,4067,7,agriculture,505466,0.48204994
Val,Urban,4068,1,background,379678,0.36208916
Val,Urban,4068,2,building,261732,0.24960709
Val,Urban,4068,3,road,117413,0.11197376
Val,Urban,4068,4,water,39626,0.0377903
Val,Urban,4068,5,barren,22127,0.02110195
Val,Urban,4068,6,forest,183935,0.17541409
Val,Urban,4068,7,agriculture,44065,0.04202366
Val,Urban,4069,1,background,496491,0.47349072
Val,Urban,4069,2,building,413674,0.39451027
Val,Urban,4069,3,road,91762,0.08751106
Val,Urban,4069,5,barren,7450,0.00710487
Val,Urban,4069,6,forest,39199,0.03738308
Val,Urban,4070,1,background,720993,0.68759251
Val,Urban,4070,2,building,90660,0.08646011
Val,Urban,4070,3,road,197475,0.18832684
Val,Urban,4070,6,forest,39448,0.03762054
Val,Urban,4071,0,no-data,294036,0.28041458
Val,Urban,4071,1,background,136488,0.1301651
Val,Urban,4071,2,building,155675,0.14846325
Val,Urban,4071,3,road,145039,0.13831997
Val,Urban,4071,4,water,55676,0.05309677
Val,Urban,4071,6,forest,21160,0.02017975
Val,Urban,4071,7,agriculture,240502,0.22936058
Val,Urban,4072,1,background,499200,0.47607422
Val,Urban,4072,2,building,325752,0.31066132
Val,Urban,4072,3,road,65349,0.06232166
Val,Urban,4072,4,water,103965,0.09914875
Val,Urban,4072,6,forest,54310,0.05179405
Val,Urban,4073,1,background,135454,0.129179
Val,Urban,4073,2,building,30496,0.02908325
Val,Urban,4073,3,road,113541,0.10828114
Val,Urban,4073,4,water,76667,0.07311535
Val,Urban,4073,7,agriculture,692418,0.66034126
Val,Urban,4074,0,no-data,231423,0.22070217
Val,Urban,4074,1,background,82058,0.07825661
Val,Urban,4074,2,building,1902,0.00181389
Val,Urban,4074,3,road,3255,0.00310421
Val,Urban,4074,4,water,140532,0.13402176
Val,Urban,4074,6,forest,64747,0.06174755
Val,Urban,4074,7,agriculture,524659,0.50035381
Val,Urban,4075,1,background,141625,0.13506413
Val,Urban,4075,2,building,20168,0.0192337
Val,Urban,4075,3,road,33245,0.0317049
Val,Urban,4075,4,water,155015,0.14783382
Val,Urban,4075,5,barren,68386,0.06521797
Val,Urban,4075,6,forest,3935,0.00375271
Val,Urban,4075,7,agriculture,626202,0.59719276
Val,Urban,4076,1,background,194167,0.18517208
Val,Urban,4076,2,building,329677,0.31440449
Val,Urban,4076,3,road,90382,0.08619499
Val,Urban,4076,4,water,11348,0.0108223
Val,Urban,4076,6,forest,82065,0.07826328
Val,Urban,4076,7,agriculture,340937,0.32514286
Val,Urban,4077,1,background,112338,0.10713387
Val,Urban,4077,2,building,225068,0.21464157
Val,Urban,4077,3,road,26951,0.02570248
Val,Urban,4077,4,water,48058,0.04583168
Val,Urban,4077,5,barren,25072,0.02391052
Val,Urban,4077,6,forest,10427,0.00994396
Val,Urban,4077,7,agriculture,600662,0.57283592
Val,Urban,4078,1,background,513747,0.48994732
Val,Urban,4078,2,building,290282,0.27683449
Val,Urban,4078,3,road,149278,0.14236259
Val,Urban,4078,4,water,6269,0.00597858
Val,Urban,4078,6,forest,89000,0.08487701
Val,Urban,4079,0,no-data,434072,0.41396332
Val,Urban,4079,1,background,112571,0.10735607
Val,Urban,4079,2,building,90622,0.08642387
Val,Urban,4079,3,road,28496,0.0271759
Val,Urban,4079,4,water,52158,0.04974174
Val,Urban,4079,5,barren,4028,0.0038414
Val,Urban,4079,6,forest,159813,0.15240955
Val,Urban,4079,7,agriculture,166816,0.15908813
Val,Urban,4080,0,no-data,289013,0.27562428
Val,Urban,4080,1,background,152034,0.14499092
Val,Urban,4080,2,building,176392,0.16822052
Val,Urban,4080,3,road,24683,0.02353954
Val,Urban,4080,4,water,61200,0.05836487
Val,Urban,4080,6,forest,130735,0.12467861
Val,Urban,4080,7,agriculture,214519,0.20458126
Val,Urban,4081,4,water,1048576,1.0
Val,Urban,4082,1,background,88337,0.08424473
Val,Urban,4082,2,building,56029,0.05343342
Val,Urban,4082,3,road,49848,0.04753876
Val,Urban,4082,4,water,34770,0.03315926
Val,Urban,4082,6,forest,478892,0.456707
Val,Urban,4082,7,agriculture,340700,0.32491684
Val,Urban,4083,1,background,175510,0.16737938
Val,Urban,4083,2,building,42071,0.04012203
Val,Urban,4083,3,road,40548,0.03866959
Val,Urban,4083,4,water,111477,0.10631275
Val,Urban,4083,5,barren,354236,0.33782578
