split,domain,sample_id,total_pixels,present_class_count,dominant_class_id,dominant_class_name,dominant_ratio,boundary_density,count_0,count_1,count_2,count_3,count_4,count_5,count_6,count_7,ratio_0,ratio_1,ratio_2,ratio_3,ratio_4,ratio_5,ratio_6,ratio_7
Val,Urban,4011,1048576,6,7,agriculture,0.52666378,0.00923534,0,117230,3354,28749,212610,134386,0,552247,0.00000000,0.11179924,0.00319862,0.02741718,0.20276070,0.12816048,0.00000000,0.52666378
Val,Urban,4012,1048576,6,5,barren,0.41708755,0.00547992,0,338306,69218,162377,3128,437348,0,38199,0.00000000,0.32263374,0.06601143,0.15485477,0.00298309,0.41708755,0.00000000,0.03642941
Val,Urban,4013,1048576,7,1,background,0.30885315,0.00784591,0,323856,35962,87516,57946,262464,185113,95719,0.00000000,0.30885315,0.03429604,0.08346176,0.05526161,0.25030518,0.17653751,0.09128475
Val,Urban,4014,1048576,6,7,agriculture,0.69691181,0.00785021,0,28711,68187,7369,53138,0,160406,730765,0.00000000,0.02738094,0.06502819,0.00702763,0.05067635,0.00000000,0.15297508,0.69691181
Val,Urban,4015,1048576,7,7,agriculture,0.44142056,0.01155694,0,153875,4055,11146,273281,7812,135544,462863,0.00000000,0.14674664,0.00386715,0.01062965,0.26062107,0.00745010,0.12926483,0.44142056
Val,Urban,4016,1048576,7,5,barren,0.44212914,0.00733806,86334,87616,0,28594,43101,463606,206781,132544,0.08233452,0.08355713,0.00000000,0.02726936,0.04110432,0.44212914,0.19720173,0.12640381
Val,Urban,4017,1048576,5,1,background,0.49321938,0.01250869,0,517178,215807,155666,53900,0,106025,0,0.00000000,0.49321938,0.20580959,0.14845467,0.05140305,0.00000000,0.10111332,0.00000000
Val,Urban,4018,1048576,6,7,agriculture,0.35540581,0.00324757,0,271563,3387,102575,54666,0,243715,372670,0.00000000,0.25898266,0.00323009,0.09782314,0.05213356,0.00000000,0.23242474,0.35540581
Val,Urban,4019,1048576,6,7,agriculture,0.36100388,0.00986825,0,122516,0,29592,101622,198131,218175,378540,0.00000000,0.11684036,0.00000000,0.02822113,0.09691429,0.18895245,0.20806789,0.36100388
Val,Urban,4020,1048576,7,1,background,0.30065918,0.01350339,0,315264,278802,121400,194156,122003,216,16735,0.00000000,0.30065918,0.26588631,0.11577606,0.18516159,0.11635113,0.00020599,0.01595974
Val,Urban,4021,1048576,6,4,water,0.40605927,0.00978281,0,208287,42001,22468,425784,0,329008,21028,0.00000000,0.19863796,0.04005527,0.02142715,0.40605927,0.00000000,0.31376648,0.02005386
Val,Urban,4022,1048576,5,7,agriculture,0.41589260,0.00758101,0,279459,151607,118464,62951,0,0,436095,0.00000000,0.26651287,0.14458370,0.11297607,0.06003475,0.00000000,0.00000000,0.41589260
Val,Urban,4023,1048576,5,7,agriculture,0.81057358,0.01220417,0,78516,1582,66652,51878,0,0,849948,0.00000000,0.07487869,0.00150871,0.06356430,0.04947472,0.00000000,0.00000000,0.81057358
Val,Urban,4024,1048576,6,7,agriculture,0.39526081,0.00733902,0,136401,98061,174144,57821,0,167688,414461,0.00000000,0.13008213,0.09351826,0.16607666,0.05514240,0.00000000,0.15991974,0.39526081
Val,Urban,4025,1048576,6,7,agriculture,0.81310463,0.00341510,0,72395,34000,69638,7913,0,12028,852602,0.00000000,0.06904125,0.03242493,0.06641197,0.00754642,0.00000000,0.01147079,0.81310463
Val,Urban,4026,1048576,6,2,building,0.42067242,0.01351150,0,224446,441107,68159,74451,0,106334,134079,0.00000000,0.21404839,0.42067242,0.06500149,0.07100201,0.00000000,0.10140800,0.12786770
Val,Urban,4027,1048576,8,7,agriculture,0.37143421,0.01034841,101930,281434,15753,33655,73571,9537,143219,389477,0.09720802,0.26839638,0.01502323,0.03209591,0.07016277,0.00909519,0.13658428,0.37143421
Val,Urban,4028,1048576,5,7,agriculture,0.72610950,0.00554770,0,170887,2155,0,55795,0,58358,761381,0.00000000,0.16297054,0.00205517,0.00000000,0.05321026,0.00000000,0.05565453,0.72610950
Val,Urban,4029,1048576,5,2,building,0.42764473,0.01606460,0,380219,448418,67397,41474,0,111068,0,0.00000000,0.36260509,0.42764473,0.06427479,0.03955269,0.00000000,0.10592270,0.00000000
Val,Urban,4030,1048576,7,7,agriculture,0.26796532,0.01184619,0,267263,95124,1337,95491,253344,55035,280982,0.00000000,0.25488186,0.09071732,0.00127506,0.09106731,0.24160767,0.05248547,0.26796532
Val,Urban,4031,1048576,7,4,water,0.27233982,0.00561738,0,186818,66588,142805,285569,269633,26631,70532,0.00000000,0.17816353,0.06350327,0.13618946,0.27233982,0.25714207,0.02539730,0.06726456
Val,Urban,4032,1048576,2,1,background,0.98751068,0.00045821,0,1035480,13096,0,0,0,0,0,0.00000000,0.98751068,0.01248932,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
Val,Urban,4033,1048576,7,5,barren,0.45067215,0.00747266,0,255337,12922,135232,1498,472564,93677,77346,0.00000000,0.24350834,0.01232338,0.12896729,0.00142860,0.45067215,0.08933735,0.07376289
Val,Urban,4034,1048576,6,7,agriculture,0.29993820,0.01339647,0,165414,112653,125973,98853,0,231175,314508,0.00000000,0.15775108,0.10743427,0.12013721,0.09427357,0.00000000,0.22046566,0.29993820
Val,Urban,4035,1048576,7,7,agriculture,0.50886059,0.00930264,0,109602,8149,48576,145467,88852,114351,533579,0.00000000,0.10452461,0.00777149,0.04632568,0.13872814,0.08473587,0.10905361,0.50886059
Val,Urban,4036,1048576,6,5,barren,0.26619244,0.00661733,0,256831,0,124605,88592,279123,66358,233067,0.00000000,0.24493313,0.00000000,0.11883259,0.08448792,0.26619244,0.06328392,0.22227001
Val,Urban,4037,1048576,7,1,background,0.38134670,0.00722255,0,399871,49952,208078,1244,88276,46840,254315,0.00000000,0.38134670,0.04763794,0.19843864,0.00118637,0.08418655,0.04467010,0.24253368
Val,Urban,4039,1048576,6,1,background,0.52864075,0.01477826,0,554320,356321,42218,0,17599,77944,174,0.00000000,0.52864075,0.33981419,0.04026222,0.00000000,0.01678371,0.07433319,0.00016594
Val,Urban,4040,1048576,7,1,background,0.30869579,0.01231824,0,323691,115359,166873,53192,213519,18981,156961,0.00000000,0.30869579,0.11001492,0.15914249,0.05072784,0.20362759,0.01810169,0.14968967
Val,Urban,4041,1048576,7,7,agriculture,0.46441555,0.01211921,0,218693,148272,176,48179,6583,139698,486975,0.00000000,0.20856190,0.14140320,0.00016785,0.04594707,0.00627804,0.13322639,0.46441555
Val,Urban,4042,1048576,5,1,background,0.55291462,0.01274877,0,579773,344764,69593,60,0,54386,0,0.00000000,0.55291462,0.32879257,0.06636906,0.00005722,0.00000000,0.05186653,0.00000000
Val,Urban,4043,1048576,5,4,water,0.49885845,0.00499880,0,311483,5533,80158,523091,0,128311,0,0.00000000,0.29705334,0.00527668,0.07644463,0.49885845,0.00000000,0.12236691,0.00000000
Val,Urban,4044,1048576,3,4,water,0.99202061,0.00015417,0,7298,0,0,1040209,0,0,1069,0.00000000,0.00695992,0.00000000,0.00000000,0.99202061,0.00000000,0.00000000,0.00101948
Val,Urban,4045,1048576,5,7,agriculture,0.52721691,0.00615053,0,136160,0,44573,228242,86774,0,552827,0.00000000,0.12985229,0.00000000,0.04250813,0.21766853,0.08275414,0.00000000,0.52721691
Val,Urban,4046,1048576,6,7,agriculture,0.53658199,0.00885445,0,136882,144532,7320,29895,0,167300,562647,0.00000000,0.13054085,0.13783646,0.00698090,0.02851009,0.00000000,0.15954971,0.53658199
Val,Urban,4047,1048576,4,2,building,0.51193619,0.01055413,0,372562,536804,7659,0,0,131551,0,0.00000000,0.35530281,0.51193619,0.00730419,0.00000000,0.00000000,0.12545681,0.00000000
Val,Urban,4048,1048576,7,1,background,0.43660831,0.00417163,0,457817,30349,177019,85234,46914,66586,184657,0.00000000,0.43660831,0.02894306,0.16881847,0.08128548,0.04474068,0.06350136,0.17610264
Val,Urban,4049,1048576,7,1,background,0.43856239,0.01377115,0,459866,197068,114758,30464,51623,143172,51625,0.00000000,0.43856239,0.18793869,0.10944176,0.02905273,0.04923153,0.13653946,0.04923344
Val,Urban,4050,1048576,5,4,water,0.71188545,0.00372153,0,21108,0,0,746466,51416,104118,125468,0.00000000,0.02013016,0.00000000,0.00000000,0.71188545,0.04903412,0.09929466,0.11965561
Val,Urban,4051,1048576,7,7,agriculture,0.49976921,0.01218842,0,250688,3558,84316,28091,129484,28393,524046,0.00000000,0.23907471,0.00339317,0.08041000,0.02678967,0.12348557,0.02707767,0.49976921
Val,Urban,4052,1048576,7,1,background,0.41170788,0.00973078,0,431707,2515,52111,38071,395663,86369,42140,0.00000000,0.41170788,0.00239849,0.04969692,0.03630733,0.37733364,0.08236790,0.04018784
Val,Urban,4053,1048576,7,2,building,0.27643394,0.01410145,0,172608,289862,73058,33444,30671,179915,269018,0.00000000,0.16461182,0.27643394,0.06967354,0.03189468,0.02925014,0.17158031,0.25655556
Val,Urban,4054,1048576,5,7,agriculture,0.54349422,0.00673761,0,236518,0,0,146783,67014,28366,569895,0.00000000,0.22556114,0.00000000,0.00000000,0.13998318,0.06390953,0.02705193,0.54349422
Val,Urban,4055,1048576,3,4,water,0.75912285,0.00352107,0,212763,0,0,795998,0,39815,0,0.00000000,0.20290661,0.00000000,0.00000000,0.75912285,0.00000000,0.03797054,0.00000000
Val,Urban,4056,1048576,6,1,background,0.50269318,0.01199702,0,527112,412299,42171,0,2198,57928,6868,0.00000000,0.50269318,0.39319897,0.04021740,0.00000000,0.00209618,0.05524445,0.00654984
Val,Urban,4057,1048576,5,1,background,0.50499916,0.01544410,0,529530,360290,36344,3871,0,118541,0,0.00000000,0.50499916,0.34359932,0.03466034,0.00369167,0.00000000,0.11304951,0.00000000
Val,Urban,4058,1048576,4,2,building,0.43920517,0.01498446,0,452558,460540,72301,0,0,63177,0,0.00000000,0.43159294,0.43920517,0.06895161,0.00000000,0.00000000,0.06025028,0.00000000
Val,Urban,4059,1048576,4,1,background,0.38977814,0.01149203,0,408712,362671,241317,0,0,35876,0,0.00000000,0.38977814,0.34587002,0.23013783,0.00000000,0.00000000,0.03421402,0.00000000
Val,Urban,4060,1048576,5,1,background,0.54661369,0.01443556,0,573166,295633,72199,0,0,92839,14739,0.00000000,0.54661369,0.28193760,0.06885433,0.00000000,0.00000000,0.08853817,0.01405621
Val,Urban,4061,1048576,6,7,agriculture,0.50542355,0.00657724,0,29890,3417,35417,65650,384227,0,529975,0.00000000,0.02850533,0.00325871,0.03377628,0.06260872,0.36642742,0.00000000,0.50542355
Val,Urban,4062,1048576,6,7,agriculture,0.61284637,0.01065770,0,154041,111991,18493,102443,0,18992,642616,0.00000000,0.14690495,0.10680294,0.01763630,0.09769726,0.00000000,0.01811218,0.61284637
Val,Urban,4063,1048576,6,7,agriculture,0.65281963,0.01136745,0,72748,45316,27421,91651,0,126909,684531,0.00000000,0.06937790,0.04321671,0.02615070,0.08740520,0.00000000,0.12102985,0.65281963
Val,Urban,4064,1048576,5,1,background,0.50019073,0.00947781,0,524488,199676,166191,1692,0,156529,0,0.00000000,0.50019073,0.19042587,0.15849209,0.00161362,0.00000000,0.14927769,0.00000000
Val,Urban,4066,1048576,6,7,agriculture,0.53366280,0.00445276,0,127107,13781,307612,17282,0,23208,559586,0.00000000,0.12121868,0.01314259,0.29336166,0.01648140,0.00000000,0.02213287,0.53366280
Val,Urban,4067,1048576,6,7,agriculture,0.48204994,0.00566416,0,185133,137097,193345,20358,0,7177,505466,0.00000000,0.17655659,0.13074589,0.18438816,0.01941490,0.00000000,0.00684452,0.48204994
Val,Urban,4068,1048576,7,1,background,0.36208916,0.01320173,0,379678,261732,117413,39626,22127,183935,44065,0.00000000,0.36208916,0.24960709,0.11197376,0.03779030,0.02110195,0.17541409,0.04202366
Val,Urban,4069,1048576,5,1,background,0.47349072,0.01613953,0,496491,413674,91762,0,7450,39199,0,0.00000000,0.47349072,0.39451027,0.08751106,0.00000000,0.00710487,0.03738308,0.00000000
Val,Urban,4070,1048576,4,1,background,0.68759251,0.00640016,0,720993,90660,197475,0,0,39448,0,0.00000000,0.68759251,0.08646011,0.18832684,0.00000000,0.00000000,0.03762054,0.00000000
Val,Urban,4072,1048576,5,1,background,0.47607422,0.00763303,0,499200,325752,65349,103965,0,54310,0,0.00000000,0.47607422,0.31066132,0.06232166,0.09914875,0.00000000,0.05179405,0.00000000
Val,Urban,4073,1048576,5,7,agriculture,0.66034126,0.00497016,0,135454,30496,113541,76667,0,0,692418,0.00000000,0.12917900,0.02908325,0.10828114,0.07311535,0.00000000,0.00000000,0.66034126
Val,Urban,4075,1048576,7,7,agriculture,0.59719276,0.00767981,0,141625,20168,33245,155015,68386,3935,626202,0.00000000,0.13506413,0.01923370,0.03170490,0.14783382,0.06521797,0.00375271,0.59719276
Val,Urban,4076,1048576,6,7,agriculture,0.32514286,0.01302513,0,194167,329677,90382,11348,0,82065,340937,0.00000000,0.18517208,0.31440449,0.08619499,0.01082230,0.00000000,0.07826328,0.32514286
Val,Urban,4077,1048576,7,7,agriculture,0.57283592,0.00747123,0,112338,225068,26951,48058,25072,10427,600662,0.00000000,0.10713387,0.21464157,0.02570248,0.04583168,0.02391052,0.00994396,0.57283592
Val,Urban,4078,1048576,5,1,background,0.48994732,0.01169632,0,513747,290282,149278,6269,0,89000,0,0.00000000,0.48994732,0.27683449,0.14236259,0.00597858,0.00000000,0.08487701,0.00000000
Val,Urban,4081,1048576,1,4,water,1.00000000,0.00000000,0,0,0,0,1048576,0,0,0,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000
Val,Urban,4082,1048576,6,6,forest,0.45670700,0.01124431,0,88337,56029,49848,34770,0,478892,340700,0.00000000,0.08424473,0.05343342,0.04753876,0.03315926,0.00000000,0.45670700,0.32491684
Val,Urban,4083,1048576,7,5,barren,0.33782578,0.01052692,0,175510,42071,40548,111477,354236,21115,303619,0.00000000,0.16737938,0.04012203,0.03866959,0.10631275,0.33782578,0.02013683,0.28955364
Val,Urban,4084,1048576,7,3,road,0.33190155,0.00938331,0,121945,151296,348024,10499,19037,261100,136675,0.00000000,0.11629581,0.14428711,0.33190155,0.01001263,0.01815510,0.24900436,0.13034344
Val,Urban,4085,1048576,5,7,agriculture,0.38259411,0.00400314,0,376124,216300,31793,23180,0,0,401179,0.00000000,0.35869980,0.20627975,0.03032017,0.02210617,0.00000000,0.00000000,0.38259411
Val,Urban,4086,1048576,7,7,agriculture,0.36005402,0.00986395,0,118777,22596,5924,189828,100257,233650,377544,0.00000000,0.11327457,0.02154922,0.00564957,0.18103409,0.09561253,0.22282600,0.36005402
Val,Urban,4087,1048576,4,4,water,0.94796753,0.00066011,0,8522,0,0,994016,36925,9113,0,0.00000000,0.00812721,0.00000000,0.00000000,0.94796753,0.03521442,0.00869083,0.00000000
Val,Urban,4089,1048576,4,2,building,0.45575047,0.01229438,0,418378,477889,132147,0,0,20162,0,0.00000000,0.39899635,0.45575047,0.12602520,0.00000000,0.00000000,0.01922798,0.00000000
Val,Urban,4090,1048576,7,7,agriculture,0.73899555,0.00457829,0,46746,5068,113557,43798,32410,32104,774893,0.00000000,0.04458046,0.00483322,0.10829639,0.04176903,0.03090858,0.03061676,0.73899555
Val,Urban,4091,1048576,5,1,background,0.44400024,0.01053886,0,465568,236756,212485,53961,0,79806,0,0.00000000,0.44400024,0.22578812,0.20264149,0.05146122,0.00000000,0.07610893,0.00000000
Val,Urban,4094,1048576,7,7,agriculture,0.30876827,0.01318598,0,158279,21688,146714,33573,236843,127712,323767,0.00000000,0.15094662,0.02068329,0.13991737,0.03201771,0.22587109,0.12179565,0.30876827
Val,Urban,4095,1048576,6,7,agriculture,0.37433624,0.00569709,0,184831,4786,122152,71692,0,272595,392520,0.00000000,0.17626858,0.00456429,0.11649323,0.06837082,0.00000000,0.25996685,0.37433624
Val,Urban,4096,1048576,6,4,water,0.44860363,0.00758674,0,253028,803,50775,470395,0,55705,217870,0.00000000,0.24130630,0.00076580,0.04842281,0.44860363,0.00000000,0.05312443,0.20777702
Val,Urban,4097,1048576,6,7,agriculture,0.63895607,0.00430862,0,192193,64483,80693,1116,0,40097,669994,0.00000000,0.18328953,0.06149578,0.07695484,0.00106430,0.00000000,0.03823948,0.63895607
Val,Urban,4098,1048576,4,1,background,0.55334282,0.01312345,0,580222,152774,219427,0,0,96153,0,0.00000000,0.55334282,0.14569664,0.20926189,0.00000000,0.00000000,0.09169865,0.00000000
Val,Urban,4099,1048576,5,1,background,0.53821945,0.00842965,0,564364,81678,73364,47227,0,281943,0,0.00000000,0.53821945,0.07789421,0.06996536,0.04503918,0.00000000,0.26888180,0.00000000
Val,Urban,4100,1048576,6,1,background,0.49326229,0.01385707,0,517223,198263,41704,11577,0,252475,27334,0.00000000,0.49326229,0.18907833,0.03977203,0.01104069,0.00000000,0.24077892,0.02606773
Val,Urban,4101,1048576,5,1,background,0.46137238,0.01484938,0,483784,200812,194855,0,141695,27430,0,0.00000000,0.46137238,0.19150925,0.18582821,0.00000000,0.13513088,0.02615929,0.00000000
Val,Urban,4102,1048576,6,7,agriculture,0.36590481,0.00956086,0,204174,206511,142178,2493,0,109541,383679,0.00000000,0.19471550,0.19694424,0.13559151,0.00237751,0.00000000,0.10446644,0.36590481
Val,Urban,4103,1048576,7,4,water,0.37877560,0.00979379,0,133858,1759,59645,397175,25631,206212,224296,0.00000000,0.12765694,0.00167751,0.05688190,0.37877560,0.02444363,0.19665909,0.21390533
Val,Urban,4104,1048576,8,1,background,0.44373798,0.01136984,72923,465293,17125,35948,89081,86680,205590,75936,0.06954479,0.44373798,0.01633167,0.03428268,0.08495426,0.08266449,0.19606590,0.07241821
Val,Urban,4105,1048576,7,1,background,0.38982010,0.01279555,0,408756,212058,151416,62541,105868,93627,14310,0.00000000,0.38982010,0.20223427,0.14440155,0.05964375,0.10096359,0.08928967,0.01364708
Val,Urban,4106,1048576,4,7,agriculture,0.97803020,0.00066059,0,22504,0,0,143,0,390,1025539,0.00000000,0.02146149,0.00000000,0.00000000,0.00013638,0.00000000,0.00037193,0.97803020
Val,Urban,4107,1048576,7,1,background,0.37903214,0.00603073,0,397444,222557,100528,18498,52534,8175,248840,0.00000000,0.37903214,0.21224689,0.09587097,0.01764107,0.05010033,0.00779629,0.23731232
Val,Urban,4108,1048576,5,7,agriculture,0.53120041,0.00468950,0,273204,90298,116965,11105,0,0,557004,0.00000000,0.26054764,0.08611488,0.11154652,0.01059055,0.00000000,0.00000000,0.53120041
Val,Urban,4109,1048576,6,1,background,0.41137218,0.01047490,0,431355,148016,217328,44819,0,185884,21174,0.00000000,0.41137218,0.14115906,0.20726013,0.04274273,0.00000000,0.17727280,0.02019310
Val,Urban,4110,1048576,6,1,background,0.49329090,0.00955084,0,517253,135359,163960,209143,0,5320,17541,0.00000000,0.49329090,0.12908840,0.15636444,0.19945431,0.00000000,0.00507355,0.01672840
Val,Urban,4111,1048576,4,7,agriculture,0.83885098,0.00191065,0,3896,0,0,5922,0,159159,879599,0.00000000,0.00371552,0.00000000,0.00000000,0.00564766,0.00000000,0.15178585,0.83885098
Val,Urban,4112,1048576,5,1,background,0.45370770,0.00851557,0,475747,70168,382224,683,0,119754,0,0.00000000,0.45370770,0.06691742,0.36451721,0.00065136,0.00000000,0.11420631,0.00000000
Val,Urban,4113,1048576,5,1,background,0.50439262,0.01754328,0,528894,264907,8833,0,1274,244668,0,0.00000000,0.50439262,0.25263500,0.00842381,0.00000000,0.00121498,0.23333359,0.00000000
Val,Urban,4114,1048576,6,7,agriculture,0.51804733,0.00601784,0,80622,11089,119822,192218,0,101613,543212,0.00000000,0.07688713,0.01057529,0.11427116,0.18331337,0.00000000,0.09690571,0.51804733
Val,Urban,4115,1048576,7,6,forest,0.36570072,0.01186290,0,246107,23838,74392,79409,110567,383465,130798,0.00000000,0.23470592,0.02273369,0.07094574,0.07573032,0.10544491,0.36570072,0.12473869
Val,Urban,4117,1048576,5,1,background,0.44862556,0.02021666,0,470418,116182,176562,37594,0,247820,0,0.00000000,0.44862556,0.11079979,0.16838264,0.03585243,0.00000000,0.23633957,0.00000000
Val,Urban,4118,1048576,7,7,agriculture,0.54206562,0.00782968,0,75790,26429,7895,22186,23513,324366,568397,0.00000000,0.07227898,0.02520466,0.00752926,0.02115822,0.02242374,0.30933952,0.54206562
Val,Urban,4119,1048576,5,6,forest,0.66341305,0.00671184,0,118964,0,0,19156,7213,695639,207604,0.00000000,0.11345291,0.00000000,0.00000000,0.01826859,0.00687885,0.66341305,0.19798660
Val,Urban,4120,1048576,6,3,road,0.21393013,0.01162329,0,153716,123643,224322,104543,0,221873,220479,0.00000000,0.14659500,0.11791515,0.21393013,0.09969997,0.00000000,0.21159458,0.21026516
Val,Urban,4121,1048576,4,1,background,0.35645199,0.01239127,0,373767,352484,224818,0,0,97507,0,0.00000000,0.35645199,0.33615494,0.21440315,0.00000000,0.00000000,0.09298992,0.00000000
Val,Urban,4122,1048576,6,1,background,0.61860466,0.00346761,0,648654,51059,192813,20230,0,19714,116106,0.00000000,0.61860466,0.04869366,0.18388081,0.01929283,0.00000000,0.01880074,0.11072731
Val,Urban,4123,1048576,6,7,agriculture,0.63255405,0.00640016,0,58835,0,1920,28860,52530,243150,663281,0.00000000,0.05610943,0.00000000,0.00183105,0.02752304,0.05009651,0.23188591,0.63255405
Val,Urban,4124,1048576,5,1,background,0.48067951,0.01749937,0,504029,391191,21282,0,40636,91438,0,0.00000000,0.48067951,0.37306881,0.02029610,0.00000000,0.03875351,0.08720207,0.00000000
Val,Urban,4125,1048576,6,1,background,0.58289623,0.01150253,0,611211,196959,116614,72005,0,51179,608,0.00000000,0.58289623,0.18783474,0.11121178,0.06866932,0.00000000,0.04880810,0.00057983
Val,Urban,4126,1048576,6,7,agriculture,0.49682808,0.00433582,0,216905,69550,220685,13328,0,7146,520962,0.00000000,0.20685673,0.06632805,0.21046162,0.01271057,0.00000000,0.00681496,0.49682808
Val,Urban,4127,1048576,6,1,background,0.42329979,0.00710991,0,443862,50761,146495,769,0,146074,260615,0.00000000,0.42329979,0.04840946,0.13970852,0.00073338,0.00000000,0.13930702,0.24854183
Val,Urban,4128,1048576,5,7,agriculture,0.80853462,0.00380315,0,39139,11573,0,147805,0,2249,847810,0.00000000,0.03732586,0.01103687,0.00000000,0.14095783,0.00000000,0.00214481,0.80853462
Val,Urban,4129,1048576,5,6,forest,0.30821419,0.01296308,0,320161,312881,44076,48272,0,323186,0,0.00000000,0.30532932,0.29838657,0.04203415,0.04603577,0.00000000,0.30821419,0.00000000
Val,Urban,4130,1048576,4,7,agriculture,0.82706738,0.00128442,0,38817,24988,117528,0,0,0,867243,0.00000000,0.03701878,0.02383041,0.11208344,0.00000000,0.00000000,0.00000000,0.82706738
Val,Urban,4132,1048576,4,2,building,0.46708107,0.01441742,0,478382,489770,20823,0,0,59601,0,0.00000000,0.45622063,0.46708107,0.01985836,0.00000000,0.00000000,0.05683994,0.00000000
Val,Urban,4133,1048576,6,7,agriculture,0.45288181,0.01202804,0,166103,117049,45780,131553,0,113210,474881,0.00000000,0.15840816,0.11162663,0.04365921,0.12545872,0.00000000,0.10796547,0.45288181
Val,Urban,4134,1048576,6,1,background,0.47569275,0.00771370,0,498800,210386,108198,3498,0,82996,144698,0.00000000,0.47569275,0.20063972,0.10318565,0.00333595,0.00000000,0.07915115,0.13799477
Val,Urban,4135,1048576,7,7,agriculture,0.53279209,0.00611187,0,64921,1298,70351,84587,17529,251217,558673,0.00000000,0.06191349,0.00123787,0.06709194,0.08066845,0.01671696,0.23957920,0.53279209
Val,Urban,4136,1048576,5,7,agriculture,0.59523487,0.00357405,0,67700,2746,92263,261718,0,0,624149,0.00000000,0.06456375,0.00261879,0.08798885,0.24959373,0.00000000,0.00000000,0.59523487
Val,Urban,4137,1048576,7,5,barren,0.43011570,0.00956373,0,234643,10429,127548,16712,451009,113097,95138,0.00000000,0.22377300,0.00994587,0.12163925,0.01593781,0.43011570,0.10785770,0.09073067
Val,Urban,4138,1048576,6,5,barren,0.50895214,0.01040092,0,236504,72718,135006,15331,533675,55342,0,0.00000000,0.22554779,0.06934929,0.12875175,0.01462078,0.50895214,0.05277824,0.00000000
Val,Urban,4139,1048576,6,7,agriculture,0.55857182,0.00713377,0,131741,60956,139634,69845,0,60695,585705,0.00000000,0.12563801,0.05813217,0.13316536,0.06660938,0.00000000,0.05788326,0.55857182
Val,Urban,4140,1048576,5,7,agriculture,0.67218685,0.00646316,0,123998,46132,0,49675,0,123932,704839,0.00000000,0.11825371,0.04399490,0.00000000,0.04737377,0.00000000,0.11819077,0.67218685
Val,Urban,4141,1048576,6,7,agriculture,0.35204506,0.01089445,0,261784,197825,9012,55412,0,155397,369146,0.00000000,0.24965668,0.18866062,0.00859451,0.05284500,0.00000000,0.14819813,0.35204506
Val,Urban,4143,1048576,6,7,agriculture,0.77057266,0.00496204,0,137215,1408,577,21256,0,80116,808004,0.00000000,0.13085842,0.00134277,0.00055027,0.02027130,0.00000000,0.07640457,0.77057266
Val,Urban,4144,1048576,7,7,agriculture,0.45024014,0.01007301,0,309248,25271,65625,66208,61781,48332,472111,0.00000000,0.29492188,0.02410030,0.06258488,0.06314087,0.05891895,0.04609299,0.45024014
Val,Urban,4145,1048576,7,7,agriculture,0.37152195,0.01009306,85846,141983,62672,130619,4698,0,233189,389569,0.08186913,0.13540554,0.05976868,0.12456799,0.00448036,0.00000000,0.22238636,0.37152195
Val,Urban,4146,1048576,7,5,barren,0.49409389,0.00711898,0,153730,21686,99617,161086,518095,29747,64615,0.00000000,0.14660835,0.02068138,0.09500217,0.15362358,0.49409389,0.02836895,0.06162167
Val,Urban,4148,1048576,6,1,background,0.60358334,0.01328478,0,632903,196670,141987,19,8596,68401,0,0.00000000,0.60358334,0.18755913,0.13540936,0.00001812,0.00819778,0.06523228,0.00000000
Val,Urban,4149,1048576,5,1,background,0.47760487,0.01141566,0,500805,190565,0,73210,0,129705,154291,0.00000000,0.47760487,0.18173695,0.00000000,0.06981850,0.00000000,0.12369633,0.14714336
Val,Urban,4150,1048576,5,1,background,0.51921368,0.00442412,0,544435,58315,193305,215552,0,36969,0,0.00000000,0.51921368,0.05561352,0.18435001,0.20556641,0.00000000,0.03525639,0.00000000
Val,Urban,4151,1048576,4,2,building,0.45787811,0.00788791,0,372537,480120,0,0,0,135578,60341,0.00000000,0.35527897,0.45787811,0.00000000,0.00000000,0.00000000,0.12929726,0.05754566
Val,Urban,4152,1048576,5,1,background,0.51046181,0.01194499,0,535258,211580,159449,0,0,117022,25267,0.00000000,0.51046181,0.20177841,0.15206242,0.00000000,0.00000000,0.11160088,0.02409649
Val,Urban,4153,1048576,6,1,background,0.32951546,0.00409908,0,345522,82003,241710,75985,0,21144,282212,0.00000000,0.32951546,0.07820415,0.23051262,0.07246494,0.00000000,0.02016449,0.26913834
Val,Urban,4154,1048576,1,4,water,1.00000000,0.00000000,0,0,0,0,1048576,0,0,0,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000
Val,Urban,4155,1048576,7,7,agriculture,0.62653160,0.01405992,0,129448,110279,71703,35579,1623,42978,656966,0.00000000,0.12345123,0.10517025,0.06838131,0.03393078,0.00154781,0.04098701,0.62653160
Val,Urban,4156,1048576,7,2,building,0.45888424,0.00603311,27774,267153,481175,127029,5392,139797,256,0,0.02648735,0.25477695,0.45888424,0.12114429,0.00514221,0.13332081,0.00024414,0.00000000
Val,Urban,4157,1048576,6,7,agriculture,0.64037228,0.00779961,0,112157,0,116870,39819,81112,27139,671479,0.00000000,0.10696125,0.00000000,0.11145592,0.03797436,0.07735443,0.02588177,0.64037228
