split,domain,sample_id,image_path,mask_path,has_mask,width,height,pixel_count,aspect_ratio,mean_r,mean_g,mean_b,std_r,std_g,std_b,min_r,min_g,min_b,max_r,max_g,max_b,split_domain,brightness_mean,brightness_std,rg_gap,gb_gap,rb_gap,z_mean_r,z_mean_g,z_mean_b,z_std_r,z_std_g,z_std_b,z_brightness_mean,z_brightness_std,z_rg_gap,z_gb_gap,z_rb_gap,rgb_outlier_score
Val,Urban,3991,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/images_png/3991.png,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/masks_png/3991.png,True,1024,1024,1048576,1.0,78.807617,84.381683,81.231216,36.899998,34.321922,34.251884,8,23,9,255,255,255,Val-Urban,81.47350533333334,35.15793466666667,-5.574066000000002,3.150466999999992,-2.42359900000001,0.6949334100421739,0.6376382330601106,0.6125713742653714,0.27822586211536976,0.3177841475632519,0.4010180474152048,0.652228026469981,0.3373789892213846,0.27543077079792955,0.2176521190037489,0.4621683075641233,1.5748112897023874
Train,Rural,1216,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/images_png/1216.png,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/masks_png/1216.png,True,1024,1024,1048576,1.0,76.855179,81.934853,78.836349,29.557571,26.30751,23.772995,6,13,7,255,255,255,Train-Rural,79.20879366666666,26.546025333333336,-5.079673999999997,3.0985040000000055,-1.9811699999999917,0.20324976263082833,0.14097825397242378,0.3230294780415815,-0.7098420757430797,-0.7027402050728628,-0.6929552125772134,0.22515395528728838,-0.7208003161513504,0.2704697106310332,-0.4152056699119742,-0.1420002804333675,1.5746113693320902
Val,Urban,3657,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/images_png/3657.png,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/masks_png/3657.png,True,1024,1024,1048576,1.0,69.954865,75.631882,74.627792,32.790646,28.831299,27.940643,18,15,10,255,255,255,Val-Urban,73.40484633333334,29.854196,-5.677017000000006,1.004090000000005,-4.672927000000001,-0.18662313955721088,-0.2319109160173235,-0.05250272063487415,-0.2553905031213646,-0.3644381280529719,-0.35203399628600507,-0.15836017993680224,-0.32855197383372703,0.2250150380434681,-1.180725992532991,-0.6973959169040183,1.573996774287499
Train,Urban,1694,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/images_png/1694.png,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/masks_png/1694.png,True,1024,1024,1048576,1.0,72.568542,78.794739,76.106491,32.210968,29.157103,28.53318,21,19,8,255,255,255,Train-Urban,75.82325733333333,29.967083666666667,-6.226197000000013,2.6882480000000015,-3.537949000000012,-0.1427493070112488,-0.026386657556486143,-0.11167771509739545,-0.6695987875949821,-0.6970412376450158,-0.633894882227847,-0.09542570838410797,-0.68063228159925,-0.6397493044306326,0.45597468959641946,-0.13109556222446903,1.5736396609523353
Test,Urban,5316,/mnt/e/Computer Vision/data/LoveDA/Test/Urban/images_png/5316.png,,False,1024,1024,1048576,1.0,69.343781,75.384941,74.882217,23.38805,21.71048,22.694759,1,1,0,255,255,255,Test-Urban,73.20364633333334,22.597763,-6.041159999999991,0.5027240000000006,-5.53843599999999,-0.012272180745558775,-0.07843620184397587,0.06862723778167548,-0.8034534770045644,-0.7532449420585127,-0.6093657416405869,-0.007304914388350061,-0.7292738451458062,0.15936824151402407,-0.4707155790600171,-0.3136407902099982,1.5724154102916772
Val,Rural,2696,/mnt/e/Computer Vision/data/LoveDA/Val/Rural/images_png/2696.png,/mnt/e/Computer Vision/data/LoveDA/Val/Rural/masks_png/2696.png,True,1024,1024,1048576,1.0,74.863258,80.323334,79.041779,32.841427,28.707855,26.540487,0,6,6,255,255,255,Val-Rural,78.07612366666667,29.363256333333336,-5.460076000000001,1.2815549999999973,-4.1785210000000035,0.5964757553507322,0.37853712514978916,0.0784988069797889,0.075878630794467,-0.16648198759118427,-0.2310381429283626,0.39556945977667235,-0.0980522957463801,0.6259321043069576,0.842543793100882,0.7771027790437031,1.569629704334125
Train,Rural,242,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/images_png/242.png,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/masks_png/242.png,True,1024,1024,1048576,1.0,80.39106,87.061264,77.423492,45.152088,32.579651,31.126617,0,0,0,255,255,255,Train-Rural,81.625272,36.28611866666667,-6.670203999999998,9.637771999999998,2.967568,0.4195242314755949,0.5178322254865685,0.21547479610699632,0.8236454678672577,0.07572604482835814,0.1469794208589594,0.39725730158950084,0.39080047739937207,-0.03567463133125783,0.7522859741748017,0.6214697741761903,1.5685277639690263
Val,Urban,3901,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/images_png/3901.png,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/masks_png/3901.png,True,1024,1024,1048576,1.0,72.280479,77.663284,73.995987,31.805725,26.422682,25.571543,23,25,26,255,255,255,Val-Urban,74.64658333333334,27.933316666666666,-5.382805000000005,3.667297000000005,-1.7155079999999998,0.04496137264193648,-0.03003159550086839,-0.11613594160151955,-0.3832865714224817,-0.6637142158171335,-0.6347130441519541,-0.03361363064540936,-0.5697352418553532,0.3690924492891583,0.5543701137388565,0.8272004377238358,1.5685155174539371
Train,Rural,902,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/images_png/902.png,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/masks_png/902.png,True,1024,1024,1048576,1.0,70.974068,79.594322,75.114525,29.057804,26.802694,23.702682,18,17,4,255,255,255,Train-Rural,75.22763833333335,26.521060000000002,-8.620254000000003,4.479797000000005,-4.140456999999998,-0.1564722296370446,-0.03107942981492254,0.03970314244179707,-0.7589866865833838,-0.6412804847810064,-0.7009864010012036,-0.05838682617315592,-0.7236495172210793,-0.4110191856895954,-0.16859579927575682,-0.47512580936775756,1.5671288104670849
Val,Rural,3149,/mnt/e/Computer Vision/data/LoveDA/Val/Rural/images_png/3149.png,/mnt/e/Computer Vision/data/LoveDA/Val/Rural/masks_png/3149.png,True,1024,1024,1048576,1.0,71.920395,77.370285,75.306473,31.568848,28.835323,27.044376,2,0,0,255,255,255,Val-Rural,74.86571766666667,29.149515666666662,-5.449889999999996,2.0638119999999986,-3.3860779999999977,0.42729091763820143,0.16289003839244867,-0.20302901972782997,-0.054866200559047874,-0.1506639744690075,-0.1683956370016056,0.16606921957291199,-0.12359523935567215,0.6271601764620134,1.0016614806474742,0.8430791081754502,1.56674543553144
Train,Rural,1176,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/images_png/1176.png,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/masks_png/1176.png,True,1024,1024,1048576,1.0,74.780792,80.984756,78.648666,31.385132,26.6439,22.759096,16,19,9,249,253,254,Train-Rural,78.13807133333334,26.929376,-6.203963999999999,2.3360899999999987,-3.8678740000000005,0.07636852805209379,0.07113449236734082,0.30874198442437334,-0.5301287810839344,-0.660989188664866,-0.8087632980222232,0.14889633113015974,-0.6770499237586495,0.05406698812672045,-0.551323653505059,-0.43307287427690505,1.5662870192145493
Train,Urban,2291,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/images_png/2291.png,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/masks_png/2291.png,True,1024,1024,1048576,1.0,75.051971,81.973442,81.134758,32.596035,31.399628,31.895216,12,19,1,255,255,255,Train-Urban,79.38672366666667,31.963626333333334,-6.921471000000011,0.8386840000000007,-6.08278700000001,0.02868650633869417,0.20523492631810122,0.24048770293725252,-0.6221097351875935,-0.41026798456780333,-0.18330288312420856,0.1580534798806127,-0.4194698869666594,-0.9005146326056173,-0.2283286467290836,-0.8359331153397515,1.5660458329751032
Test,Rural,4979,/mnt/e/Computer Vision/data/LoveDA/Test/Rural/images_png/4979.png,,False,1024,1024,1048576,1.0,72.401756,81.083664,76.581451,34.931271,31.287237,32.011547,1,1,1,255,255,255,Test-Rural,76.688957,32.74335166666666,-8.681907999999993,4.502212999999998,-4.179694999999995,-0.16353342190580286,0.09996516463163736,-0.08825997008334585,0.05109548817794943,-0.015071673264488137,0.29340911935819075,-0.052539142939657696,0.11666841663813254,-1.0902848959618363,1.0026689917171825,-0.3281896004198632,1.5657584131110214
Train,Rural,1085,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/images_png/1085.png,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/masks_png/1085.png,True,1024,1024,1048576,1.0,77.499939,82.387459,79.613297,30.611092,26.831242,23.276478,1,1,1,255,255,255,Train-Rural,79.83356500000001,26.906270666666668,-4.887520000000009,2.774162000000004,-2.113358000000005,0.24268692879460765,0.17425033625984326,0.38217516300454124,-0.6062440399442213,-0.6377372521747591,-0.7496676495762635,0.26965062453407657,-0.6796868499142429,0.3074554071506954,-0.4731122390916431,-0.16239367761437376,1.5655611140623258
Train,Rural,1010,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/images_png/1010.png,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/masks_png/1010.png,True,1024,1024,1048576,1.0,70.443611,77.657089,76.063126,32.832027,26.880001,23.678085,8,20,12,255,255,255,Train-Rural,74.72127533333334,27.796704333333334,-7.213477999999995,1.5939630000000022,-5.619514999999993,-0.1889179782128559,-0.17348977299619786,0.11191602657503127,-0.38784829497384354,-0.6316855330123656,-0.7037958834818954,-0.09445036770858398,-0.5780649519922231,-0.1402437128545366,-0.6838196869068378,-0.703308528281287,1.5646392455770064
Train,Rural,216,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/images_png/216.png,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/masks_png/216.png,True,1024,1024,1048576,1.0,76.928993,84.687088,79.921906,30.094616,27.178682,23.101341,3,13,8,254,255,255,Train-Rural,80.51266233333334,26.791546333333333,-7.758094999999997,4.765181999999996,-2.9929130000000015,0.20776464411108952,0.34330122228109694,0.4056682290665354,-0.6570317310649976,-0.594614765951047,-0.7696718912813866,0.31801643105482286,-0.692779913359177,-0.24507129428115396,-0.11764443853512128,-0.2980876472450368,1.5643131661505618
Test,Urban,5263,/mnt/e/Computer Vision/data/LoveDA/Test/Urban/images_png/5263.png,,False,1024,1024,1048576,1.0,76.630188,80.692154,79.870911,34.92234,32.825855,33.141438,1,1,0,255,255,255,Test-Urban,79.06441766666667,33.629877666666665,-4.061965999999998,0.8212429999999955,-3.2407230000000027,0.6302564489194621,0.4159691431380233,0.5282496773244454,0.2763315988260901,0.34733275604491554,0.4652462074269259,0.5362930840275044,0.36218349882196793,0.6081692861648593,-0.3762315861178066,0.5015428477670307,1.5634919073872826
Test,Urban,5855,/mnt/e/Computer Vision/data/LoveDA/Test/Urban/images_png/5855.png,,False,1024,1024,1048576,1.0,77.581116,82.677948,82.300461,33.44453,30.308348,31.039433,1,1,0,255,255,255,Test-Urban,80.85317500000001,31.597437,-5.096832000000006,0.3774870000000021,-4.719345000000004,0.7141110105367438,0.6009602425405124,0.7520909668465389,0.1379860931284444,0.09806432749263852,0.24902058299645768,0.702203823544217,0.16110488798095554,0.37350358796971694,-0.5078652995605325,-0.02304332167749005,1.563465598599797
Test,Rural,5054,/mnt/e/Computer Vision/data/LoveDA/Test/Rural/images_png/5054.png,,False,1024,1024,1048576,1.0,75.655067,82.372009,78.561249,30.80196,26.767187,25.211006,15,11,1,255,255,255,Test-Rural,78.86277500000001,27.593384333333333,-6.716942000000003,3.810760000000002,-2.906182000000001,0.23994478650749773,0.2662079284557763,0.1675639251064627,-0.6339040932400951,-0.7091714274892235,-0.6855791473101033,0.22672137446756943,-0.6851511667523859,-0.06684454126066139,0.5270721410158482,0.32942437957133563,1.5629854350863237
Train,Rural,747,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/images_png/747.png,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/masks_png/747.png,True,1024,1024,1048576,1.0,79.188873,84.022369,80.666809,31.532944,26.504101,23.648125,1,8,8,255,255,255,Train-Rural,81.29268366666666,27.22839,-4.833495999999997,3.355559999999997,-1.4779359999999997,0.34599167908565787,0.294436237579146,0.4623744670206365,-0.5155936812923773,-0.6783403297297657,-0.707217930687714,0.3735701183368436,-0.6429245629117197,0.3178539170374468,-0.3693120420529599,-0.06436349920522795,1.5623074346243009
Val,Urban,3872,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/images_png/3872.png,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/masks_png/3872.png,True,1024,1024,1048576,1.0,78.034073,83.194031,80.291351,38.214577,34.751541,34.338821,14,8,6,255,255,255,Val-Urban,80.506485,35.768313,-5.159957999999989,2.9026799999999895,-2.2572779999999995,0.6179039417363527,0.5196102017940151,0.517911412372357,0.4489293861251268,0.3711652760486657,0.4113912981789225,0.555079878611017,0.4140173488561174,0.47822198467136706,0.05621733046317114,0.5479094184104645,1.5621017100747834
Train,Rural,910,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/images_png/910.png,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/masks_png/910.png,True,1024,1024,1048576,1.0,69.3843,77.131569,74.451408,32.091415,25.190065,24.945301,4,1,0,255,255,255,Train-Rural,73.655759,27.408927000000002,-7.747269000000003,2.6801609999999982,-5.067108000000005,-0.2537114268233779,-0.2121219269749003,-0.010777081685921574,-0.4606764099227283,-0.8414317967671296,-0.5590537949649095,-0.17033721675530175,-0.6223205434637266,-0.24298751173943384,-0.48989475695691614,-0.6180855477038765,1.5619282597780264
Train,Urban,1400,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/images_png/1400.png,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/masks_png/1400.png,True,1024,1024,1048576,1.0,78.585701,83.630051,81.05481,33.396931,29.01083,27.340832,19,27,7,255,255,255,Train-Urban,81.09018733333333,29.916197666666665,-5.044349999999994,2.5752409999999912,-2.469109000000003,0.2726265894693553,0.3259465500340929,0.23488837401517368,-0.5233378536270648,-0.7157465738385314,-0.793697593723865,0.2792255486121287,-0.6872885428628583,-0.19649280295405364,0.4141642590689313,0.16493843690307664,1.5619055949432818
Test,Urban,5658,/mnt/e/Computer Vision/data/LoveDA/Test/Urban/images_png/5658.png,,False,1024,1024,1048576,1.0,76.927063,83.589142,81.879921,35.213676,33.122009,32.447979,19,24,5,250,251,255,Test-Urban,80.79870866666667,33.59455466666666,-6.662078999999991,1.7092209999999994,-4.952857999999992,0.6564354266970969,0.6858445658031221,0.7133454312964896,0.3036050820532502,0.3766561470779778,0.3939125972347861,0.6971519646510611,0.3586888335718443,0.018568958652640452,-0.11282592716232859,-0.10588916746193794,1.5615154589224918
Val,Urban,3585,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/images_png/3585.png,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/masks_png/3585.png,True,1024,1024,1048576,1.0,75.55925,82.163254,78.932373,39.585037,36.709595,36.81118,1,1,0,255,255,255,Val-Urban,78.884959,37.70193733333334,-6.604003999999989,3.2308809999999966,-3.3731229999999925,0.3714612056527936,0.41717229912187526,0.38103983433354705,0.6268892892685753,0.6144578961501456,0.7063911243166153,0.3921792216391499,0.6568008635447754,-0.2289361509576785,0.27004234563267876,-0.027326359587075442,1.5614153493801257
Val,Rural,2889,/mnt/e/Computer Vision/data/LoveDA/Val/Rural/images_png/2889.png,/mnt/e/Computer Vision/data/LoveDA/Val/Rural/masks_png/2889.png,True,1024,1024,1048576,1.0,64.870972,75.571609,81.520157,40.038883,35.555676,32.56641,0,0,0,255,253,255,Val-Rural,73.98757933333333,36.05365633333333,-10.700637,-5.948548000000002,-16.649185000000003,0.022020442518571038,0.03154130715895229,0.26529270608737776,0.815345627259394,0.6832914648542704,0.5180929499148642,0.1032943062341845,0.7014797380434871,-0.005894622668206333,-0.6281202854355544,-0.261165755797824,1.5612421095313245
Test,Urban,5722,/mnt/e/Computer Vision/data/LoveDA/Test/Urban/images_png/5722.png,,False,1024,1024,1048576,1.0,71.134674,78.133438,74.45993,25.91577,21.24094,21.84383,9,2,0,255,255,255,Test-Urban,74.576014,23.00018,-6.998763999999994,3.673507999999998,-3.325255999999996,0.14565202320937767,0.1776062082622303,0.029720746197466064,-0.5668204175029686,-0.799735973838141,-0.696897719143492,0.11998486954292897,-0.6894608987381172,-0.05777756408250743,0.4698510216051819,0.4715521925071671,1.560891938543585
Test,Rural,4881,/mnt/e/Computer Vision/data/LoveDA/Test/Rural/images_png/4881.png,,False,1024,1024,1048576,1.0,74.894623,80.249374,78.573502,32.324379,27.450294,26.221388,17,14,3,255,255,255,Test-Rural,77.90583300000002,28.665353666666665,-5.354751000000007,1.6758719999999983,-3.678879000000009,0.14563391898863864,-0.007688201066866869,0.16914722309330835,-0.3813543633353054,-0.6042733841469604,-0.5401271718197939,0.10378738549116719,-0.5182518548485153,0.6426441930028073,-0.9413516121533162,-0.06957928155914908,1.560617334327778
Val,Rural,2850,/mnt/e/Computer Vision/data/LoveDA/Val/Rural/images_png/2850.png,/mnt/e/Computer Vision/data/LoveDA/Val/Rural/masks_png/2850.png,True,1024,1024,1048576,1.0,69.552193,77.406319,76.76796,27.678604,24.76545,23.243227,10,21,18,255,255,255,Val-Rural,74.57549066666667,25.229093666666667,-7.854125999999994,0.6383589999999941,-7.215767,0.29114327126781664,0.16552142958311777,-0.09287760003920519,-0.45455006749699156,-0.6557107667587794,-0.6409471290186689,0.14532194766598902,-0.5921027986906203,0.33729415586691713,0.7117122886730298,0.5242311633564161,1.5604479571911039
Test,Rural,4467,/mnt/e/Computer Vision/data/LoveDA/Test/Rural/images_png/4467.png,,False,1024,1024,1048576,1.0,72.847885,79.781006,76.163925,30.580837,28.03409,23.261286,10,11,0,254,255,255,Test-Rural,76.264272,27.292070999999996,-6.933121,3.617080999999999,-3.316040000000001,-0.10820414977620406,-0.0681244901096183,-0.1422114983013856,-0.6705855547337689,-0.5146255572164213,-0.9662557880786112,-0.10709649449120741,-0.7320638781864153,-0.1794400327037414,0.3938553895562613,0.11778276255507124,1.5599130251510553
Train,Urban,1453,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/images_png/1453.png,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/masks_png/1453.png,True,1024,1024,1048576,1.0,71.749252,79.285942,78.402458,36.01675,33.454708,33.505146,5,15,16,234,233,228,Train-Urban,76.47921733333332,34.32553466666667,-7.536690000000007,0.8834840000000099,-6.653205999999997,-0.1993064493815255,0.009405681917805317,0.049125237162051645,-0.200244153598569,-0.14746512754997,0.03246565032306017,-0.048765464458472206,-0.11051498881471811,-1.1312550089672895,-0.21175350282090366,-0.9939206698365238,1.55954156480795
Train,Rural,1032,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/images_png/1032.png,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/masks_png/1032.png,True,1024,1024,1048576,1.0,81.018127,85.774094,82.865509,31.08894,27.906139,25.77883,1,1,0,255,255,255,Train-Rural,83.21924333333334,28.257969666666668,-4.755966999999998,2.908585000000002,-1.847381999999996,0.45787919374810465,0.4232094715727956,0.6297519717288782,-0.5592548349730693,-0.50432650190303,-0.4638476672806991,0.5107811004965059,-0.5254224471390075,0.33277665643122994,-0.44911295824353065,-0.12136004212087238,1.559406970912451
Test,Rural,4417,/mnt/e/Computer Vision/data/LoveDA/Test/Rural/images_png/4417.png,,False,1024,1024,1048576,1.0,78.520905,85.824493,82.789001,36.802994,31.602491,32.443851,6,1,0,255,255,255,Test-Rural,82.37813299999999,33.61644533333333,-7.303588000000005,3.035492000000005,-4.268096,0.5953682863950758,0.7117023280293495,0.713862074986653,0.36159025874149464,0.03333879208840935,0.35564248338522514,0.6783234377275221,0.25260395850776435,-0.37239547207780044,-0.006174542778311172,-0.37383792395107596,1.5592709772664968
Test,Rural,4398,/mnt/e/Computer Vision/data/LoveDA/Test/Rural/images_png/4398.png,,False,1024,1024,1048576,1.0,76.803406,81.726944,78.594025,38.085796,32.952469,31.800995,6,20,26,235,247,255,Test-Rural,79.04145833333332,34.27975333333333,-4.923538000000008,3.132919000000001,-1.7906190000000066,0.38236269932650546,0.18297138199794238,0.17179914707796723,0.5743906104326685,0.24064167546554002,0.2630985988387876,0.24967601009884496,0.355877107596917,0.8672388097400738,0.06083792860192343,0.9054764688400919,1.559143110002323
Train,Rural,408,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/images_png/408.png,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/masks_png/408.png,True,1024,1024,1048576,1.0,82.014832,88.279724,84.270348,31.161264,29.019142,26.777431,15,19,1,255,255,255,Train-Rural,84.854968,28.985945666666666,-6.264892000000003,4.009376000000003,-2.255516,0.5188433055125905,0.6074039531789304,0.7366962780629941,-0.5521428511197655,-0.36618622866318923,-0.349786927568487,0.6272786022034957,-0.44234124128274477,0.04233960010695364,-0.25258265938042723,-0.184325203595984,1.5591263456458762
Test,Urban,5821,/mnt/e/Computer Vision/data/LoveDA/Test/Urban/images_png/5821.png,,False,1024,1024,1048576,1.0,67.76236,73.894455,71.424072,25.076941,22.020655,20.870562,23,21,2,255,255,255,Test-Urban,71.02696233333333,22.656052666666668,-6.1320949999999925,2.470382999999998,-3.6617119999999943,-0.15172476252605652,-0.21728577223446924,-0.2499814083274324,-0.64534757742126,-0.7225332757846145,-0.797014265506699,-0.20919661059804476,-0.7235069829726821,0.13874786625251628,0.11296162408541442,0.3521841834915941,1.5587669354051703
Val,Urban,3714,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/images_png/3714.png,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/masks_png/3714.png,True,1024,1024,1048576,1.0,71.406685,76.820023,74.527374,30.10685,26.538744,23.258339,1,1,1,255,255,255,Val-Urban,74.25136066666666,26.63464433333333,-5.41333800000001,2.2926490000000115,-3.1206889999999987,-0.04205098506340176,-0.11383428827070229,-0.06261647532663649,-0.6038925215799656,-0.649293250882449,-0.9107226276392292,-0.07331822499059767,-0.732794957271767,0.35414025292203044,-0.3412217018032217,0.10280736721461146,1.5585608413092222
Test,Urban,5664,/mnt/e/Computer Vision/data/LoveDA/Test/Urban/images_png/5664.png,,False,1024,1024,1048576,1.0,77.243973,82.770607,82.216232,33.401653,31.608959,32.148453,6,1,1,255,255,255,Test-Urban,80.743604,32.386355,-5.526634000000001,0.5543749999999932,-4.972259000000008,0.6843811272360782,0.6095920997621249,0.7443307116654745,0.13397215341508642,0.2268430201150645,0.3631014448430654,0.6920408990933583,0.23915613843523875,0.27604190074096785,-0.4553940669384247,-0.11277226285305321,1.5580994678312665
Train,Rural,937,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/images_png/937.png,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/masks_png/937.png,True,1024,1024,1048576,1.0,70.734802,78.245514,75.362564,31.55859,25.897398,23.430992,1,1,0,255,255,255,Train-Rural,74.78096000000001,26.962326666666666,-7.510711999999998,2.882949999999994,-4.627762000000004,-0.17110709066958846,-0.13023333136711052,0.0585852768349969,-0.513071780707484,-0.7536412212776151,-0.732018977948764,-0.0901995822930588,-0.6732893861579123,-0.19745515013570736,-0.45368971642138395,-0.5503051328561936,1.5575151090409303
Test,Urban,5268,/mnt/e/Computer Vision/data/LoveDA/Test/Urban/images_png/5268.png,,False,1024,1024,1048576,1.0,68.690613,77.167297,73.985229,23.834978,22.192591,21.792376,1,1,0,255,255,255,Test-Urban,73.28104633333334,22.606648333333336,-8.476684000000006,3.182068000000001,-5.294616000000005,-0.06986972367461114,0.08760317382471104,-0.01401479494283843,-0.7616142147378065,-0.7055092053325506,-0.7021906053542504,-0.0001259130787296701,-0.7283947786555374,-0.3929099664192011,0.3240725484481005,-0.2271382223908022,1.5572975328568497
Val,Rural,2544,/mnt/e/Computer Vision/data/LoveDA/Val/Rural/images_png/2544.png,/mnt/e/Computer Vision/data/LoveDA/Val/Rural/masks_png/2544.png,True,1024,1024,1048576,1.0,71.717346,76.590195,75.24884,33.005642,28.178568,24.998289,14,23,8,255,255,255,Val-Rural,74.51879366666667,28.72749966666667,-4.872848999999988,1.341354999999993,-3.531493999999995,0.41561765520203287,0.10592378557763471,-0.207372785201566,0.09275008826839766,-0.2321633249574059,-0.42276121557974533,0.14126888549290795,-0.1740279953600753,0.6967309583612187,0.8547076186918137,0.8309722261952674,1.5572114220974207
Test,Rural,4950,/mnt/e/Computer Vision/data/LoveDA/Test/Rural/images_png/4950.png,,False,1024,1024,1048576,1.0,71.979126,79.712204,77.780579,34.964809,32.770947,30.201178,27,18,3,255,255,255,Test-Rural,76.49063633333333,32.64564466666667,-7.733078000000006,1.9316249999999968,-5.801453000000009,-0.2159483294328479,-0.07700241848798682,0.06668795682190652,0.05665901099364397,0.2127671219569764,0.032793087583657746,-0.07801649752310556,0.10145601217737968,-0.596092674950833,-0.7654389740457103,-1.165629605321722,1.5565543320238429
Test,Urban,5806,/mnt/e/Computer Vision/data/LoveDA/Test/Urban/images_png/5806.png,,False,1024,1024,1048576,1.0,76.81131,81.895691,82.116318,33.967415,30.193205,30.407204,14,5,1,255,255,255,Test-Urban,80.27443966666667,31.522608,-5.084380999999993,-0.22062700000000746,-5.305008000000001,0.6462281165002312,0.5280873350560032,0.7351253532240717,0.18693608652862023,0.08666355892723043,0.18398548064986472,0.6485249900051498,0.1537017142414245,0.3763269705218838,-0.6852870513387281,-0.23082510076327695,1.5562557839816535
Train,Rural,749,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/images_png/749.png,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/masks_png/749.png,True,1024,1024,1048576,1.0,80.665596,84.883728,83.114304,39.286785,36.191948,34.343616,1,1,0,255,255,255,Train-Rural,82.887876,36.60744966666667,-4.218132000000011,1.7694240000000008,-2.4487080000000105,0.43631640507497976,0.35775666975858994,0.648691657126562,0.2468806286612509,0.5240659815611948,0.5144267652872606,0.4871808777528408,0.4274727948370333,0.4362988422179078,-0.6524936651926172,-0.21413003601793437,1.556093613487871
Val,Urban,4069,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/images_png/4069.png,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/masks_png/4069.png,True,1024,1024,1048576,1.0,73.687912,80.3461,78.345657,39.091721,35.953407,36.282749,1,1,0,255,255,255,Val-Urban,77.45988966666668,37.109292333333336,-6.65818800000001,2.000443000000004,-4.657745000000006,0.18511347215543345,0.23658479610978997,0.3219478219679183,0.5628301649022214,0.5204998338039086,0.6433391754994061,0.24901486249199054,0.5823890796308747,-0.25547038630817204,-0.5315957481425727,-0.689569355346135,1.5556424476758939
Val,Rural,2768,/mnt/e/Computer Vision/data/LoveDA/Val/Rural/images_png/2768.png,/mnt/e/Computer Vision/data/LoveDA/Val/Rural/masks_png/2768.png,True,1024,1024,1048576,1.0,71.943787,77.998642,76.010788,35.327103,31.581112,29.730589,9,15,2,255,255,255,Val-Rural,75.317739,32.21293466666666,-6.054855000000003,1.9878539999999987,-4.067001000000005,0.42863572088720475,0.20877595376113495,-0.14994521045823375,0.3312571097882883,0.19007194696012364,0.16554916785230345,0.19838257949599467,0.2424967167935152,0.5542227455486943,0.9862109812455333,0.7863875859317344,1.5554437897382507
Train,Rural,1200,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/images_png/1200.png,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/masks_png/1200.png,True,1024,1024,1048576,1.0,74.705765,80.994354,77.402252,31.018019,25.968107,22.217426,15,29,16,255,255,255,Train-Rural,77.70079033333333,26.401184,-6.288589000000002,3.592101999999997,-2.6964870000000047,0.0717794526352408,0.07184006287633661,0.213857886933393,-0.5662288547570993,-0.744865179721109,-0.8706331348037945,0.11775285993231602,-0.7373305213108096,0.03777841454523525,-0.32708089194937423,-0.25235631646783846,1.555347115669348
