split,domain,sample_id,total_pixels,present_class_count,dominant_class_id,dominant_class_name,dominant_ratio,count_0,count_1,count_2,count_3,count_4,count_5,count_6,count_7,ratio_0,ratio_1,ratio_2,ratio_3,ratio_4,ratio_5,ratio_6,ratio_7,z_ratio_0,z_ratio_1,z_ratio_2,z_ratio_3,z_ratio_4,z_ratio_5,z_ratio_6,z_ratio_7,z_present_class_count,z_dominant_ratio,mask_outlier_score
Train,Rural,487,1048576,6,7,agriculture,0.57999325,0,189690,47979,28508,132614,0,41618,608167,0.0,0.18090248,0.04575634,0.02718735,0.12647057,0.0,0.03969002,0.57999325,-0.3127067098526412,-0.28599708813217034,0.39285384403667034,0.279211158789944,0.40735854165202173,-0.36245012309216995,-0.6326826507192745,0.7699031618400157,0.5738213550322321,-0.24659691279569118,1.4464795567115216
Val,Rural,3001,1048576,4,1,background,0.56707954,0,594626,0,10697,33795,0,0,409458,0.0,0.56707954,0.0,0.01020145,0.03222942,0.0,0.0,0.39048958,-0.23468020445014937,0.49883788353476066,-0.5121089572316653,-0.38731231078951545,-0.4648351507934808,-0.48206312217725605,-0.543845656639872,0.31202076385496424,-0.6065835874446202,-0.4050033450634257,1.4455910303903874
Val,Rural,3277,1048576,5,1,background,0.49628353,0,520391,25309,0,40724,0,5391,456761,0.0,0.49628353,0.02413654,0.0,0.03883743,0.0,0.00514126,0.43560123,-0.23468020445014937,0.2567621450901023,-0.17050387263835307,-0.6438285937166132,-0.42744343146259345,-0.48206312217725605,-0.487283859550536,0.467391413974148,0.07257094838502198,-0.8047722971738831,1.4451665833151808
Train,Rural,313,1048576,6,7,agriculture,0.58858204,0,323818,821,15122,67549,0,24093,617173,0.0,0.30881691,0.00078297,0.01442146,0.06441975,0.0,0.02297688,0.58858204,-0.3127067098526412,0.2799544307489907,-0.4905260374655058,-0.15025322837875393,-0.18157845911886775,-0.36245012309216995,-0.6907384615936851,0.7979122600484434,0.5738213550322321,-0.19827891033980047,1.4443204959894487
Train,Urban,1512,1048576,4,1,background,0.5357132,0,561736,357936,96412,0,0,32492,0,0.0,0.5357132,0.34135437,0.09194565,0.0,0.0,0.03098679,0.0,-0.4111091468493478,0.37826243203868654,0.9360637743849112,0.044533999484406096,-0.30065858714143096,-0.48891156653385515,-0.368719300890892,-0.24806796635371764,-0.5961629519807061,-0.028514348705975304,1.4399433818835052
Train,Rural,808,1048576,6,7,agriculture,0.51315784,0,349780,2015,7352,80207,0,71137,538085,0.0,0.3335762,0.00192165,0.00701141,0.07649136,0.0,0.06784153,0.51315784,-0.3127067098526412,0.38950077186092885,-0.4681597570762689,-0.3995388310386085,-0.06700434409708601,-0.36245012309216995,-0.5348938007252529,0.5519446877720118,0.5738213550322321,-0.6225932410934445,1.4393778013218972
Train,Rural,1281,1048576,5,7,agriculture,0.44195652,0,224174,0,4862,50751,0,305364,463425,0.0,0.21378899,0.0,0.00463676,0.04839993,0.0,0.2912178,0.44195652,-0.3127067098526412,-0.14049223551155124,-0.5059053596248139,-0.4794257489887199,-0.3336258413080074,-0.36245012309216995,0.24104001452139037,0.31974844540845593,-0.13043737899654523,-1.0231508929422677,1.4388120608835797
Val,Rural,3114,1048576,5,7,agriculture,0.47577286,0,372677,5035,29400,142580,0,0,498884,0.0,0.35541248,0.00480175,0.02803802,0.13597488,0.0,0.0,0.47577286,-0.23468020445014937,-0.22492408912315834,-0.44414966335831235,0.061189680257735905,0.12221316211370353,-0.48206312217725605,-0.543845656639872,0.605747964210003,0.07257094838502198,-0.9205913815118758,1.438559482284681
Val,Rural,3381,1048576,6,1,background,0.65584469,0,687703,69556,21839,52065,0,29387,188026,0.0,0.65584469,0.06633377,0.02082729,0.04965305,0.0,0.02802563,0.17931557,-0.23468020445014937,0.8023562489680786,0.4267146319092519,-0.12012470708826996,-0.36624276326906285,-0.48206312217725605,-0.23552046060605766,-0.415291210368435,0.7517254842146641,0.09623325004168709,1.436723009202661
Val,Rural,2676,1048576,5,1,background,0.49172592,0,515612,26653,0,21992,0,26143,458176,0.0,0.49172592,0.02541828,0.0,0.02097321,0.0,0.02493191,0.43695068,-0.23468020445014937,0.2411781198562967,-0.15236337275201342,-0.6438285937166132,-0.528528917154235,-0.48206312217725605,-0.26955615669830363,0.47203910307005403,0.07257094838502198,-0.8305080833266357,1.4328959713791858
Train,Rural,54,1048576,5,7,agriculture,0.52115822,0,378117,47497,9843,66645,0,0,546474,0.0,0.36060047,0.04529667,0.00938702,0.06355762,0.0,0.0,0.52115822,-0.3127067098526412,0.5090684129249949,0.38382487355635925,-0.31961961719595194,-0.1897611109593206,-0.36245012309216995,-0.7705523924148251,0.5780349087606192,-0.13043737899654523,-0.5775854599638488,1.432580873196055
Train,Rural,845,1048576,5,7,agriculture,0.66699028,0,212593,24534,19512,92547,0,0,699390,0.0,0.20274448,0.02339745,0.01860809,0.0882597,0.0,0.0,0.66699028,-0.3127067098526412,-0.1893581625988875,-0.04632591053187083,-0.00940848608095204,0.044691373439798905,-0.36245012309216995,-0.7705523924148251,1.0536111529669998,-0.13043737899654523,0.242822750415913,1.4314566949048078
Val,Rural,3241,1048576,4,1,background,0.50501633,0,529548,0,12010,122089,0,0,384929,0.0,0.50501633,0.0,0.01145363,0.11643314,0.0,0.0,0.3670969,-0.23468020445014937,0.28662257096282484,-0.5121089572316653,-0.3558261437097716,0.011635354677399012,-0.48206312217725605,-0.543845656639872,0.23145319650528792,-0.6065835874446202,-0.7554601635523667,1.4306004851468666
Train,Rural,1192,1048576,6,7,agriculture,0.5235815,0,348537,30356,31253,76282,0,13133,549015,0.0,0.33239079,0.02894974,0.02980518,0.07274818,0.0,0.0125246,0.5235815,-0.3127067098526412,0.38425597977611936,0.0627337681683404,0.36727903002037393,-0.1025316296759966,-0.36245012309216995,-0.7270461566699177,0.5859375222261387,0.5738213550322321,-0.5639528005332058,1.4301688660283085
Train,Rural,532,1048576,5,7,agriculture,0.63964844,0,279521,8883,28727,60725,0,0,670720,0.0,0.266572,0.00847149,0.0273962,0.05791187,0.0,0.0,0.63964844,-0.3127067098526412,0.09304376727264982,-0.33950591407855235,0.28623719749622945,-0.24334607683249113,-0.36245012309216995,-0.7705523924148251,0.9644460573296496,-0.13043737899654523,0.08900561292989086,1.429359691857401
Val,Rural,3173,1048576,4,1,background,0.5551672,0,582135,0,8115,195130,0,0,263196,0.0,0.5551672,0.0,0.00773907,0.18609047,0.0,0.0,0.25100327,-0.23468020445014937,0.4581055244356552,-0.5121089572316653,-0.4492290544636036,0.40579446350123577,-0.48206312217725605,-0.543845656639872,-0.1683890342221622,-0.6065835874446202,-0.47226961725847616,1.4286906602679659
Train,Rural,140,1048576,6,7,agriculture,0.60493183,0,178414,0,850,69246,32816,132933,634317,0.0,0.17014885,0.0,0.00081062,0.06603813,0.03129578,0.12677479,0.60493183,-0.3127067098526412,-0.33357603002313624,-0.5059053596248139,-0.6081430472203075,-0.16621808413417627,-0.005054112533712161,-0.3301795341797404,0.8512309316887056,0.5738213550322321,-0.10629980811780035,1.427120831979827
Val,Urban,3882,1048576,6,7,agriculture,0.46116352,0,197584,201855,65670,61694,0,38208,483565,0.0,0.18843079,0.19250393,0.06262779,0.05883598,0.0,0.03643799,0.46116352,-0.36052172754311546,-0.34216227803299176,0.5248937533044494,-0.17264887511449367,-0.27846687255965175,-0.5377512158392087,-0.587423558001534,0.8496875195846848,0.125590560914391,-0.18195719688659281,1.4265373896425586
Train,Rural,1264,1048576,5,7,agriculture,0.63550472,0,226514,39781,34035,81871,0,0,666375,0.0,0.21602058,0.03793812,0.03245831,0.07807827,0.0,0.0,0.63550472,-0.3127067098526412,-0.1306186680804178,0.23928611590871493,0.45653444813292904,-0.051942657307236365,-0.36245012309216995,-0.7705523924148251,0.950932877891309,-0.13043737899654523,0.06569426486613317,1.4261663212265945
Val,Rural,2884,1048576,5,7,agriculture,0.56079865,0,408400,2355,22219,0,0,27562,588040,0.0,0.38948059,0.0022459,0.02118969,0.0,0.0,0.02628517,0.56079865,-0.23468020445014937,-0.1084335851291642,-0.48032267554058106,-0.11101212986319109,-0.6472067614353061,-0.48206312217725605,-0.2546682075323181,0.8985883340301533,0.07257094838502198,-0.44047010108005835,1.4257366498230315
Val,Rural,2855,1048576,6,1,background,0.55675411,0,583799,0,15344,90696,30194,118626,209917,0.0,0.55675411,0.0,0.01463318,0.08649445,0.02879524,0.11313057,0.20019245,-0.23468020445014937,0.46353171173201857,-0.5121089572316653,-0.27587610255083306,-0.15777405808293954,-0.09402920581150902,0.7007652646014044,-0.34338839994008263,0.7517254842146641,-0.4633086977406445,1.4250499996253507
Train,Urban,2284,1048576,5,1,background,0.60162354,0,630848,208517,39202,0,157536,12473,0,0.0,0.60162354,0.19885731,0.03738594,0.0,0.15023804,0.01189518,0.0,-0.4111091468493478,0.7127006881212331,-0.01967741035123828,-0.6269142502988325,-0.30065858714143096,0.5311162888270052,-0.5273846597804772,-0.24806796635371764,0.2203825130544792,0.44632364913891703,1.4248815124775582
Val,Rural,2986,1048576,5,1,background,0.6311512,0,661810,51610,0,120548,0,105381,109227,0.0,0.6311512,0.04921913,0.0,0.11496353,0.0,0.10049915,0.10416698,-0.23468020445014937,0.7179207726393169,0.18449068245402409,-0.6438285937166132,0.0033195009414231616,-0.48206312217725605,0.5618001441853624,-0.6741131617676853,0.07257094838502198,-0.04320526663813771,1.42429427138037
Train,Urban,1840,1048576,5,1,background,0.47369385,0,496704,187066,49307,0,103422,212077,0,0.0,0.47369385,0.17840004,0.04702282,0.0,0.09863091,0.20225239,0.0,-0.4111091468493478,0.0635676017984983,-0.15688624445818256,-0.5083163653509268,-0.30065858714143096,0.18073425418897937,1.0546241410419863,-0.24806796635371764,0.2203825130544792,-0.475320479301594,1.4238604753161843
Val,Rural,3227,1048576,5,1,background,0.51722622,0,542351,0,25182,12506,0,122148,346389,0.0,0.51722622,0.0,0.02401543,0.01192665,0.0,0.11648941,0.33034229,-0.23468020445014937,0.32837235513961716,-0.5121089572316653,-0.039958669686606677,-0.579719280430022,-0.48206312217725605,0.737717689986533,0.10486532728354463,0.07257094838502198,-0.6865136942430945,1.4237297851504234
Train,Rural,183,1048576,6,7,agriculture,0.56407547,0,186749,0,9099,59881,83311,118060,591476,0.0,0.17809772,0.0,0.00867748,0.05710697,0.07945156,0.11259079,0.56407547,-0.3127067098526412,-0.298406619895687,-0.5059053596248139,-0.3434896459422186,-0.2509855470590004,0.5448821299031522,-0.37944996579478346,0.7179933278261271,0.5738213550322321,-0.3361456540191146,1.4221143381679342
Train,Urban,1911,1048576,6,1,background,0.51634979,0,541432,209303,154270,12937,77797,52837,0,0.0,0.51634979,0.1996069,0.14712334,0.01233768,0.074193,0.05038929,0.0,-0.4111091468493478,0.2800097895517666,-0.014649839714578375,0.7235875241014192,-0.1962249535001847,0.014815230439722979,-0.20747021682437383,-0.24806796635371764,1.0369279780896645,-0.16801420314231655,1.4205504109811553
Train,Urban,2209,1048576,4,1,background,0.46811771,0,490857,343410,121061,0,0,93248,0,0.0,0.46811771,0.3275013,0.11545277,0.0,0.0,0.08892822,0.0,-0.4111091468493478,0.03527348986898716,0.843149930870997,0.3338283264052156,-0.30065858714143096,-0.48891156653385515,0.11281671338583917,-0.24806796635371764,-0.5961629519807061,-0.515492676157244,1.4203649194124863
Val,Rural,2722,1048576,5,7,agriculture,0.54261875,0,372202,32354,0,25779,0,49264,568977,0.0,0.35495949,0.03085518,0.0,0.02458477,0.0,0.04698181,0.54261875,-0.23468020445014937,-0.2264730166511086,-0.07541478424573299,-0.6438285937166132,-0.5080927438030054,-0.48206312217725605,-0.026973216010583067,0.8359742890528196,0.07257094838502198,-0.5431278578162482,1.4201920793664493
Train,Urban,1774,1048576,6,1,background,0.56290531,0,590249,276537,97236,16482,8211,59861,0,0.0,0.56290531,0.26372623,0.09273148,0.01571846,0.00783062,0.0570879,0.0,-0.4111091468493478,0.5162389900052329,0.41540453767880875,0.05420494858085773,-0.16760797365132718,-0.43574626615622875,-0.1517998275952117,-0.24806796635371764,1.0369279780896645,0.16738582522087866,1.4201402476231064
Val,Rural,3393,1048576,4,1,background,0.54494953,0,571421,0,0,42937,0,65248,368970,0.0,0.54494953,0.0,0.0,0.04094791,0.0,0.06222534,0.35187721,-0.23468020445014937,0.4231678208781551,-0.5121089572316653,-0.6438285937166132,-0.41550118624603793,-0.48206312217725605,0.14072914698704908,0.1790345168535252,-0.6065835874446202,-0.5299664737467222,1.4200735535795646
Train,Rural,730,1048576,5,7,agriculture,0.56848335,0,72398,0,21676,40124,0,318280,596098,0.0,0.06904411,0.0,0.02067184,0.03826523,0.0,0.30353546,0.56848335,-0.3127067098526412,-0.7809093071919816,-0.5059053596248139,0.060019272502225496,-0.4298163480847548,-0.36245012309216995,0.2838274105089361,0.7323679654422482,-0.13043737899654523,-0.3113482196115586,1.4192011917561862
Train,Urban,1831,1048576,4,1,background,0.57629681,0,604291,254793,43846,0,0,145646,0,0.0,0.57629681,0.24298954,0.0418148,0.0,0.0,0.13889885,0.0,-0.4111091468493478,0.5841893283941628,0.27632160734953554,-0.5724097396345531,-0.30065858714143096,-0.48891156653385515,0.5281095013114606,-0.24806796635371764,-0.5961629519807061,0.26386223617764026,1.4174609183195643
Train,Rural,138,1048576,6,7,agriculture,0.53715038,0,181805,29507,795,23753,0,249473,563243,0.0,0.17338276,0.02814007,0.00075817,0.02265263,0.0,0.23791599,0.53715038,-0.3127067098526412,-0.31926774380065936,0.04682999692202579,-0.6099075467661284,-0.5779987221168076,-0.36245012309216995,0.05588750573945168,0.6301873050824399,0.5738213550322321,-0.4876182787712713,1.4165635331316215
Train,Urban,1916,1048576,5,1,background,0.44067574,0,462082,351387,46851,0,94189,94067,0,0.0,0.44067574,0.33510876,0.0446806,0.0,0.08982563,0.08970928,0.0,-0.4111091468493478,-0.10397089257949632,0.8941738806509636,-0.537141289816385,-0.30065858714143096,0.1209515861359891,0.11930789800642902,-0.24806796635371764,0.2203825130544792,-0.7131929169953224,1.4162972579129596
Train,Urban,1655,1048576,5,1,background,0.46018696,0,482541,373990,105013,7281,0,79751,0,0.0,0.46018696,0.35666466,0.1001482,0.0069437,0.0,0.07605648,0.0,-0.4111091468493478,-0.004968241541087067,1.038751329505375,0.14548006098765648,-0.24188288361250804,-0.48891156653385515,0.005843061261506465,-0.24806796635371764,0.2203825130544792,-0.5726281946723724,1.41590585658312
Train,Urban,2461,1048576,5,1,background,0.54178333,173905,568101,215410,90168,992,0,0,0,0.16584873,0.54178333,0.20543098,0.08599091,0.00094604,0.0,0.0,0.0,1.0041902381140448,0.4090631181130468,0.024412812660131122,-0.028749010101133156,-0.2926507287134312,-0.48891156653385515,-0.6262423781057634,-0.24806796635371764,0.2203825130544792,0.015216701321353058,1.4157504585768343
Val,Rural,2981,1048576,5,1,background,0.67179871,0,704432,58634,0,0,23419,74426,187665,0.0,0.67179871,0.05591774,0.0,0.0,0.0223341,0.07097816,0.17897129,-0.23468020445014937,0.856908492415991,0.2792962857305338,-0.6438285937166132,-0.6472067614353061,-0.18109711906340006,0.2370236796112467,-0.4164769574520161,0.07257094838502198,0.18632196912838814,1.4153363890398492
Val,Rural,3145,1048576,5,1,background,0.5667944,0,594327,3501,0,7902,0,14260,428586,0.0,0.5667944,0.00333881,0.0,0.00753593,0.0,0.0135994,0.40873146,-0.23468020445014937,0.4978628924856872,-0.4648546916040734,-0.6438285937166132,-0.6045643653951649,-0.48206312217725605,-0.3942312618540187,0.3748482763710468,0.07257094838502198,-0.40661346573272306,1.413492446857565
Train,Urban,2081,1048576,5,1,background,0.58899117,0,617602,156845,165939,0,8681,99509,0,0.0,0.58899117,0.14957905,0.15825176,0.0,0.00827885,0.09489918,0.0,-0.4111091468493478,0.6486022812098218,-0.3501913352991356,0.8605412969835109,-0.30065858714143096,-0.43270304830269174,0.1624397944835233,-0.24806796635371764,0.2203825130544792,0.35531624000044404,1.4118183113310792
Train,Rural,452,1048576,5,7,agriculture,0.66194344,0,219551,26436,17830,90661,0,0,694098,0.0,0.20938015,0.02521133,0.01700401,0.08646107,0.0,0.0,0.66194344,-0.3127067098526412,-0.15999894554031058,-0.01069715735061784,-0.0633722311993547,0.027620208905687314,-0.36245012309216995,-0.7705523924148251,1.03715278837755,-0.13043737899654523,0.21443071527307134,1.4114106145557053
Val,Rural,3394,1048576,6,1,background,0.59507847,0,623985,86143,13821,65700,0,47851,211076,0.0,0.59507847,0.08215237,0.01318073,0.0626564,0.0,0.04563427,0.20129776,-0.23468020445014937,0.5945757881908321,0.6505956932025345,-0.31239807493098126,-0.29266272728829185,-0.48206312217725605,-0.04179823634601912,-0.3395815621657331,0.7517254842146641,-0.24689976117057597,1.410890580737324
Val,Rural,2827,1048576,5,1,background,0.45836353,0,480629,0,0,133689,8073,45947,380238,0.0,0.45836353,0.0,0.0,0.12749577,0.00769901,0.04381847,0.36262321,-0.23468020445014937,0.12710071357974714,-0.5121089572316653,-0.6438285937166132,0.07423373997364627,-0.3783141344126446,-0.06177483958234957,0.21604520048360182,0.07257094838502198,-1.0188979048744937,1.4108662611773954
Val,Urban,3753,1048576,6,7,agriculture,0.46922016,0,285329,39882,106633,19196,0,105523,492013,0.0,0.27211094,0.03803444,0.10169315,0.01830673,0.0,0.10063457,0.46922016,-0.36052172754311546,0.12652280769889657,-0.5929926758415327,0.39073991015839515,-0.48481018877675813,-0.5377512158392087,-0.03350336149024398,0.8816087706325392,0.125590560914391,-0.13340815553964155,1.409413509872785
Train,Urban,2510,1048576,5,1,background,0.59248543,0,621266,225642,127890,0,0,9880,63898,0.0,0.59248543,0.21518898,0.12196541,0.0,0.0,0.0094223,0.06093788,-0.4111091468493478,0.666332643709833,0.08986063650053411,0.413977226197174,-0.30065858714143096,-0.48891156653385515,-0.5479361162941436,0.6080592910883935,0.2203825130544792,0.3804899444958158,1.4089724075908145
Train,Urban,1996,1048576,6,1,background,0.50194168,0,526324,245593,120813,89658,0,57657,8531,0.0,0.50194168,0.23421574,0.11521626,0.08550453,0.0,0.054986,0.0081358,-0.4111091468493478,0.2069010302608036,0.2174749054832793,0.3309176763017559,0.42310380260177444,-0.48891156653385515,-0.16926816671642878,-0.13376664604035052,1.0369279780896645,-0.27181457961024275,1.4079488566375566
Train,Rural,519,1048576,6,7,agriculture,0.57548523,0,235683,4174,991,105611,0,98677,603440,0.0,0.22476482,0.00398064,0.00094509,0.1007185,0.0,0.09410572,0.57548523,-0.3127067098526412,-0.09193017992891363,-0.4277164827071441,-0.6036192673551689,0.16294038779938932,-0.36245012309216995,-0.4436608638019946,0.7552019553946889,0.5738213550322321,-0.27195770534402536,1.4077822317619444
Train,Urban,1404,1048576,5,1,background,0.62387753,0,654183,276317,58129,0,16268,43679,0,0.0,0.62387753,0.26351643,0.05543613,0.0,0.01551437,0.04165554,0.0,-0.4111091468493478,0.8256205366075018,0.413997389344958,-0.4047765504511809,-0.30065858714143096,-0.38357812662492885,-0.28005412034020705,-0.24806796635371764,0.2203825130544792,0.6066481150066442,1.4071190689737474
Train,Urban,2468,1048576,4,1,background,0.54429054,31576,570730,322980,123290,0,0,0,0,0.03011322,0.54429054,0.30801773,0.11757851,0.0,0.0,0.0,0.0,-0.15413267349759324,0.4217850512730444,0.7124717942505664,0.35998910333189316,-0.30065858714143096,-0.48891156653385515,-0.6262423781057634,-0.24806796635371764,-0.5961629519807061,0.03327939947427845,1.4066033002804526
Train,Rural,621,1048576,6,7,agriculture,0.53418827,0,202961,54048,32546,114392,0,84492,560137,0.0,0.19355869,0.05154419,0.03103828,0.10909271,0.0,0.08057785,0.53418827,-0.3127067098526412,-0.2300002684396701,0.5065404600752809,0.40876243116339817,0.2424217245685986,-0.36245012309216995,-0.4906521211153189,0.6205275008615698,0.5738213550322321,-0.5042822370534763,1.4049410529785826
Train,Rural,501,1048576,5,7,agriculture,0.6128664,0,297773,33653,2899,71614,0,0,642637,0.0,0.28397846,0.032094,0.0027647,0.06829643,0.0,0.0,0.6128664,-0.3127067098526412,0.1700578498538268,0.12449422832980994,-0.5424047579448548,-0.144784097784908,-0.36245012309216995,-0.7705523924148251,0.8771065381910937,-0.13043737899654523,-0.06166225466190721,1.4045007767874658
Val,Rural,3183,1048576,5,1,background,0.69229603,0,725925,0,15224,14153,0,35830,257444,0.0,0.69229603,0.0,0.01451874,0.01349735,0.0,0.03417015,0.24551773,-0.23468020445014937,0.9269958303201532,-0.5121089572316653,-0.2787537055796355,-0.5708314044199939,-0.48206312217725605,-0.16792125468156305,-0.18728197908351818,0.07257094838502198,0.30206566905544174,1.40441123774807
Train,Urban,2240,1048576,4,1,background,0.57065201,0,598372,174759,95473,0,0,179972,0,0.0,0.57065201,0.16666317,0.09105015,0.0,0.0,0.17163467,0.0,-0.4111091468493478,0.5555468260503005,-0.23560653552169067,0.03351337808299295,-0.30065858714143096,-0.48891156653385515,0.8001683077109661,-0.24806796635371764,-0.5961629519807061,0.22319539194295943,1.4038305394370505
Train,Rural,1131,1048576,5,7,agriculture,0.59151649,0,224031,0,1387,128373,0,74535,620250,0.0,0.21365261,0.0,0.00132275,0.12242603,0.0,0.07108212,0.59151649,-0.3127067098526412,-0.14109564255597168,-0.5059053596248139,-0.5909141977941645,0.3689709867881554,-0.36245012309216995,-0.5236370841440776,0.8074818616148711,-0.13043737899654523,-0.18177055906951856,1.4023552218748991
Train,Urban,2261,1048576,6,1,background,0.51976871,0,545017,272259,130839,5618,59760,35083,0,0.0,0.51976871,0.25964642,0.12477779,0.00535774,0.05699158,0.03345776,0.0,-0.4111091468493478,0.29735786638592854,0.38804086826065787,0.44858825379840916,-0.2553074144489109,-0.10197228590275198,-0.3481837178858233,-0.24806796635371764,1.0369279780896645,-0.14338327076369647,1.401202270404841
Train,Urban,1993,1048576,5,1,background,0.58843422,0,617018,328248,52801,0,8791,41718,0,0.0,0.58843422,0.31304169,0.05035496,0.0,0.00838375,0.03978539,0.0,-0.4111091468493478,0.6457762392454628,0.7461679665257489,-0.4673088238696265,-0.30065858714143096,-0.4319908390511111,-0.29559644604911045,-0.24806796635371764,0.2203825130544792,0.35130380397144295,1.3996754315095727
Train,Urban,1874,1048576,5,1,background,0.57895756,0,607081,308671,127844,2183,0,2797,0,0.0,0.57895756,0.2943716,0.12192154,0.00208187,0.0,0.00266743,0.0,-0.4111091468493478,0.5976903449246743,0.6209459167814909,0.4134373326618529,-0.2830363721975597,-0.48891156653385515,-0.604074067614252,-0.24806796635371764,0.2203825130544792,0.283031082867944,1.3989321239957921
Train,Urban,2519,1048576,4,1,background,0.53330898,0,559215,179697,122050,0,0,187614,0,0.0,0.53330898,0.17137241,0.11639595,0.0,0.0,0.17892265,0.0,-0.4111091468493478,0.36606308450021585,-0.20402121988916558,0.34543572974791215,-0.30065858714143096,-0.48891156653385515,0.8607367962920821,-0.24806796635371764,-0.5961629519807061,-0.045835075790354285,1.3976087391792096
Val,Rural,3039,1048576,6,1,background,0.52028465,0,545558,82655,27261,45030,0,46364,301708,0.0,0.52028465,0.07882595,0.02599812,0.04294395,0.0,0.04421616,0.28773117,-0.23468020445014937,0.3388301719110893,0.60351678357038,0.009896230253767185,-0.4042065048740024,-0.48206312217725605,-0.057399635627587896,-0.041893157868440584,0.7517254842146641,-0.6692434362694714,1.395710075546525
Train,Urban,2289,1048576,6,1,background,0.48537731,0,508955,227065,67906,17475,73039,154136,0,0.0,0.48537731,0.21654606,0.06476021,0.01666546,0.06965542,0.14699554,0.0,-0.4111091468493478,0.12285110704836022,0.0989626997078855,-0.2900281913261251,-0.15959198919896173,-0.015992266755583434,0.5953989664046465,-0.24806796635371764,1.0369279780896645,-0.3911493044252259,1.3957053785309042
Train,Rural,826,1048576,6,7,agriculture,0.51957703,0,354173,31305,13898,83498,0,20886,544816,0.0,0.33776569,0.02985477,0.01325417,0.0796299,0.0,0.01991844,0.51957703,-0.3127067098526412,0.40803697789208143,0.08051062798907238,-0.18952267880470544,-0.037215820200069465,-0.36245012309216995,-0.7013624505156191,0.5728784541265923,0.5738213550322321,-0.5864807691172023,1.3902392700353585
Train,Urban,2376,1048576,4,1,background,0.55399895,0,580910,272903,154272,0,0,40491,0,0.0,0.55399895,0.26026058,0.14712524,0.0,0.0,0.03861523,0.0,-0.4111091468493478,0.4710468774104055,0.3921600971487317,0.7236109067710592,-0.30065858714143096,-0.48891156653385515,-0.3053213386253906,-0.24806796635371764,-0.5961629519807061,0.1032217175788025,1.3851180843136215
Train,Urban,1878,1048576,4,1,background,0.58671665,0,615217,308460,78513,0,0,46386,0,0.0,0.58671665,0.29417038,0.07487583,0.0,0.0,0.04423714,0.0,-0.4111091468493478,0.6370610495574758,0.6195963153146775,-0.16553861202901507,-0.30065858714143096,-0.48891156653385515,-0.2585991204470941,-0.24806796635371764,-0.5961629519807061,0.33892991089247415,1.3835769636206614
Val,Rural,2714,1048576,5,7,agriculture,0.50415134,0,379142,0,10433,105439,0,24921,528641,0.0,0.36157799,0.0,0.00994968,0.10055447,0.0,0.02376652,0.50415134,-0.23468020445014937,-0.20384210461389105,-0.5121089572316653,-0.39364308774304213,-0.07821480777510657,-0.48206312217725605,-0.2823772458301393,0.7034873039813092,0.07257094838502198,-0.7603445651716959,1.3821580852632915
Train,Urban,2186,1048576,5,1,background,0.46622181,0,488869,349446,47031,0,123812,39418,0,0.0,0.46622181,0.33325768,0.04485226,0.0,0.11807632,0.03759193,0.0,-0.4111091468493478,0.02565342889362423,0.8817585129778243,-0.5350287271477456,-0.30065858714143096,0.3127571417273992,-0.3138257162945193,-0.24806796635371764,0.2203825130544792,-0.5291513124215105,1.3821103857793071
Train,Urban,1525,1048576,5,1,background,0.56021881,0,587432,129188,172400,0,110853,48703,0,0.0,0.56021881,0.12320328,0.16441345,0.0,0.10571766,0.0464468,0.0,-0.4111091468493478,0.5026073143839909,-0.5270961056019627,0.9363711715595833,-0.30065858714143096,0.22884911513883321,-0.2402352162544167,-0.24806796635371764,0.2203825130544792,0.14803146775268292,1.381573763738554
Train,Rural,463,1048576,5,7,agriculture,0.58433723,0,282502,4557,14602,134193,0,0,612722,0.0,0.2694149,0.00434589,0.01392555,0.12797642,0.0,0.0,0.58433723,-0.3127067098526412,0.10562204771393602,-0.42054213705062177,-0.16693641178710455,0.42165087143285046,-0.36245012309216995,-0.7705523924148251,0.784069413714313,-0.13043737899654523,-0.2221589609644855,1.3775735391731518
Train,Rural,546,1048576,5,7,agriculture,0.54575253,0,287206,19348,0,111779,57980,0,572263,0.0,0.27390099,0.01845169,0.0,0.10660076,0.05529404,0.0,0.54575253,-0.3127067098526412,0.12547054681867023,-0.14347195235035592,-0.6354135643191303,0.21877011836789062,0.26900463865717095,-0.7705523924148251,0.65823997189041,-0.13043737899654523,-0.43922511689096705,1.3766082474129853
Train,Rural,1126,1048576,5,7,agriculture,0.51192856,0,269635,50315,0,26743,0,165087,536796,0.0,0.25714397,0.04798412,0.0,0.02550411,0.0,0.15743923,0.51192856,-0.3127067098526412,0.0513298816808746,0.43661254018092005,-0.6354135643191303,-0.5509347432852922,-0.36245012309216995,-0.22366161299857917,0.5479358548344669,-0.13043737899654523,-0.6295088082523781,1.3759555958829832
Train,Rural,1145,1048576,6,7,agriculture,0.56799316,0,161746,478,14274,133076,0,143418,595584,0.0,0.15425301,0.00045586,0.01361275,0.12691116,0.0,0.13677406,0.56799316,-0.3127067098526412,-0.4039064438153246,-0.4969512262614128,-0.1774594901080339,0.41154027129184984,-0.36245012309216995,-0.2954454430393462,0.7307693956960104,0.5738213550322321,-0.31410588415148283,1.3745396151902167
