split,domain,sample_id,image_path,mask_path,image_read_ok,mask_read_ok,image_size,mask_size,size_match,mask_present,mask_min,mask_max,unexpected_mask_values,image_md5,average_hash
Test,Urban,5349,/mnt/e/Computer Vision/data/LoveDA/Test/Urban/images_png/5349.png,,True,True,1024x1024,,True,False,,,0,fd0ddea2032d6f59e4bf0fd8a6559a2a,091f0f182c18fcdb
Test,Urban,5350,/mnt/e/Computer Vision/data/LoveDA/Test/Urban/images_png/5350.png,,True,True,1024x1024,,True,False,,,0,74c8e1e014f1936b979290aceffbef85,187cf0f0e0000003
Test,Urban,5351,/mnt/e/Computer Vision/data/LoveDA/Test/Urban/images_png/5351.png,,True,True,1024x1024,,True,False,,,0,078827c0c68816ae2f2aa6067c75c130,98fff266704001e1
Test,Urban,5352,/mnt/e/Computer Vision/data/LoveDA/Test/Urban/images_png/5352.png,,True,True,1024x1024,,True,False,,,0,db04b989b4f0dd532b84a031cc690887,120202020212f2f2
Test,Urban,5354,/mnt/e/Computer Vision/data/LoveDA/Test/Urban/images_png/5354.png,,True,True,1024x1024,,True,False,,,0,cc97b5f57e90f861f0efdcf4c061a2b0,f03000647c3a7a38
Test,Urban,5355,/mnt/e/Computer Vision/data/LoveDA/Test/Urban/images_png/5355.png,,True,True,1024x1024,,True,False,,,0,4d4ac4c301e0a6146df54dba46ce3bac,f0f0f1f0e0e0c200
Test,Urban,5356,/mnt/e/Computer Vision/data/LoveDA/Test/Urban/images_png/5356.png,,True,True,1024x1024,,True,False,,,0,036d03be1fac29bcbf2362876d7a5804,f0f0707064e47c6c
Test,Urban,5357,/mnt/e/Computer Vision/data/LoveDA/Test/Urban/images_png/5357.png,,True,True,1024x1024,,True,False,,,0,36fc652c5000f005467288e57a415959,000080f8f87cc6e2
Test,Urban,5358,/mnt/e/Computer Vision/data/LoveDA/Test/Urban/images_png/5358.png,,True,True,1024x1024,,True,False,,,0,4060cfe4af54517f68e909953e9af076,70f870f030000302
Test,Urban,5359,/mnt/e/Computer Vision/data/LoveDA/Test/Urban/images_png/5359.png,,True,True,1024x1024,,True,False,,,0,0c0a314ea95261804f1ba277ef01d1c0,af0200ef6f3fe8ec
Test,Urban,5364,/mnt/e/Computer Vision/data/LoveDA/Test/Urban/images_png/5364.png,,True,True,1024x1024,,True,False,,,0,f54e594a73f82cfd773ccd16915a1bf9,01819f3f1f1f3f38
Test,Urban,5365,/mnt/e/Computer Vision/data/LoveDA/Test/Urban/images_png/5365.png,,True,True,1024x1024,,True,False,,,0,8580ac26068e050c6d60f01c8755e005,1e1f1f1f0e0000c0
Test,Urban,5366,/mnt/e/Computer Vision/data/LoveDA/Test/Urban/images_png/5366.png,,True,True,1024x1024,,True,False,,,0,fc2c5b3e799d41a5380478848ebf5537,ffffe3e0e0c0c0c0
Test,Urban,5367,/mnt/e/Computer Vision/data/LoveDA/Test/Urban/images_png/5367.png,,True,True,1024x1024,,True,False,,,0,1f39f45b82840f644f1cf52afc7bd5cf,18f8701011f1183c
Test,Urban,5368,/mnt/e/Computer Vision/data/LoveDA/Test/Urban/images_png/5368.png,,True,True,1024x1024,,True,False,,,0,8d510e69fd7bb9dc187403dfebae4a79,707371233f080818
Test,Urban,5369,/mnt/e/Computer Vision/data/LoveDA/Test/Urban/images_png/5369.png,,True,True,1024x1024,,True,False,,,0,a88cf63a8ef20825acfeffb90bf4049f,fffffcfce0e0e0e0
Test,Urban,5370,/mnt/e/Computer Vision/data/LoveDA/Test/Urban/images_png/5370.png,,True,True,1024x1024,,True,False,,,0,06bde9b30adef6cc89621cdade8f2991,01010f1f0f0f8303
Test,Urban,5371,/mnt/e/Computer Vision/data/LoveDA/Test/Urban/images_png/5371.png,,True,True,1024x1024,,True,False,,,0,895d4c6d38d87484effb1e29d7d1c79c,0dcfcf0d0c05030f
Test,Urban,5372,/mnt/e/Computer Vision/data/LoveDA/Test/Urban/images_png/5372.png,,True,True,1024x1024,,True,False,,,0,ea033d749331044bd3e56de17ac4c921,3f8f0f0f0f4f0f9f
Test,Urban,5373,/mnt/e/Computer Vision/data/LoveDA/Test/Urban/images_png/5373.png,,True,True,1024x1024,,True,False,,,0,8ba58a9a50a6178810264263f392794f,60e0ff3f3f060404
Test,Urban,5374,/mnt/e/Computer Vision/data/LoveDA/Test/Urban/images_png/5374.png,,True,True,1024x1024,,True,False,,,0,1733c09ed1f281ae71db0980bebedd76,33010001181f3f3f
Test,Urban,5375,/mnt/e/Computer Vision/data/LoveDA/Test/Urban/images_png/5375.png,,True,True,1024x1024,,True,False,,,0,a120ec575da16d7915882c80019ac49c,0fdf20e8f060e0be
Test,Urban,5376,/mnt/e/Computer Vision/data/LoveDA/Test/Urban/images_png/5376.png,,True,True,1024x1024,,True,False,,,0,bce2ee0ec61d7bfbc03b8b134d9913f0,f8fcf06021010103
Test,Urban,5377,/mnt/e/Computer Vision/data/LoveDA/Test/Urban/images_png/5377.png,,True,True,1024x1024,,True,False,,,0,1fa5d236ab89a0a00a4cd4c0a0c6796c,f0982939b959d8b8
Test,Urban,5378,/mnt/e/Computer Vision/data/LoveDA/Test/Urban/images_png/5378.png,,True,True,1024x1024,,True,False,,,0,ba1b59a51411318951d6a0420992f1ee,e4e1c7d10b030860
Test,Urban,5379,/mnt/e/Computer Vision/data/LoveDA/Test/Urban/images_png/5379.png,,True,True,1024x1024,,True,False,,,0,934fd3fb41ef501ffc1935be19de41a0,ebc1d3c19c8101e0
Test,Urban,5380,/mnt/e/Computer Vision/data/LoveDA/Test/Urban/images_png/5380.png,,True,True,1024x1024,,True,False,,,0,c13d671d8aab62e0d06f9975fcd81941,df1f3d3f36042000
Test,Urban,5381,/mnt/e/Computer Vision/data/LoveDA/Test/Urban/images_png/5381.png,,True,True,1024x1024,,True,False,,,0,57937a3898e28ea02656fe42f6f72047,f37261c10060c0d9
Test,Urban,5382,/mnt/e/Computer Vision/data/LoveDA/Test/Urban/images_png/5382.png,,True,True,1024x1024,,True,False,,,0,1308626a91f1c8a7326e428515720ece,85860e4c18b87070
Test,Urban,5383,/mnt/e/Computer Vision/data/LoveDA/Test/Urban/images_png/5383.png,,True,True,1024x1024,,True,False,,,0,b1d1c383ac055d1e63cefd996737cc9f,0e02060efefe7cba
Test,Urban,5385,/mnt/e/Computer Vision/data/LoveDA/Test/Urban/images_png/5385.png,,True,True,1024x1024,,True,False,,,0,89f2f15a30c4d21897d91bfbc76bef49,040c78f878783034
Test,Urban,5386,/mnt/e/Computer Vision/data/LoveDA/Test/Urban/images_png/5386.png,,True,True,1024x1024,,True,False,,,0,4ace796765033f13dba5a51efd0b4362,000168e078fff6df
Test,Urban,5387,/mnt/e/Computer Vision/data/LoveDA/Test/Urban/images_png/5387.png,,True,True,1024x1024,,True,False,,,0,1bd9b5449a27bc47e3d2bce8a5187ca6,783f3f030101cfcf
Test,Urban,5388,/mnt/e/Computer Vision/data/LoveDA/Test/Urban/images_png/5388.png,,True,True,1024x1024,,True,False,,,0,15c0c93b69b4719280f436d9f5410d40,8ecfc0d0ff3f0703
Test,Urban,5389,/mnt/e/Computer Vision/data/LoveDA/Test/Urban/images_png/5389.png,,True,True,1024x1024,,True,False,,,0,68473d8a3e5925aa9896e35a0a7fb7b5,c1820121231fbf9c
Test,Urban,5390,/mnt/e/Computer Vision/data/LoveDA/Test/Urban/images_png/5390.png,,True,True,1024x1024,,True,False,,,0,b59d75b309a45c427b2a160dc480d7f6,210cc0dcfcea01df
Test,Urban,5391,/mnt/e/Computer Vision/data/LoveDA/Test/Urban/images_png/5391.png,,True,True,1024x1024,,True,False,,,0,e442162e6cc73880069ed8fb9562b83f,191d3f3133333b77
Test,Urban,5392,/mnt/e/Computer Vision/data/LoveDA/Test/Urban/images_png/5392.png,,True,True,1024x1024,,True,False,,,0,afec5582874def72b7dec3f4c5dc94c8,0f031f0f0200e5f1
Test,Urban,5393,/mnt/e/Computer Vision/data/LoveDA/Test/Urban/images_png/5393.png,,True,True,1024x1024,,True,False,,,0,b6876130d7a69ed529c319ee77186f17,fc9d3d39787070f0
Test,Urban,5394,/mnt/e/Computer Vision/data/LoveDA/Test/Urban/images_png/5394.png,,True,True,1024x1024,,True,False,,,0,a141132c7a170a997bace50a2efa492a,f8d8d8f8f8f8f8c8
Test,Urban,5395,/mnt/e/Computer Vision/data/LoveDA/Test/Urban/images_png/5395.png,,True,True,1024x1024,,True,False,,,0,a0964dc7504958cc38976b0cd498da86,3b70f6024313e3b0
Test,Urban,5396,/mnt/e/Computer Vision/data/LoveDA/Test/Urban/images_png/5396.png,,True,True,1024x1024,,True,False,,,0,0ad22cd3d52129670a583b52fa449a0a,3f7e791fd6c0f0f0
Test,Urban,5397,/mnt/e/Computer Vision/data/LoveDA/Test/Urban/images_png/5397.png,,True,True,1024x1024,,True,False,,,0,81446494efb828903fad6def7e4cc658,8b0c3e3c0e045849
Test,Urban,5398,/mnt/e/Computer Vision/data/LoveDA/Test/Urban/images_png/5398.png,,True,True,1024x1024,,True,False,,,0,102c85aaaaa97f22e5f68a4daefbd89e,337b7fff0300009e
Test,Urban,5399,/mnt/e/Computer Vision/data/LoveDA/Test/Urban/images_png/5399.png,,True,True,1024x1024,,True,False,,,0,9a508caaa461bfe0862c2b7885475e04,18f9c3034060c2e0
Test,Urban,5400,/mnt/e/Computer Vision/data/LoveDA/Test/Urban/images_png/5400.png,,True,True,1024x1024,,True,False,,,0,477cc45f836e78264e13954680e184d5,e92269e0fffeb010
Test,Urban,5401,/mnt/e/Computer Vision/data/LoveDA/Test/Urban/images_png/5401.png,,True,True,1024x1024,,True,False,,,0,8e62036bc78be42879e4e1ea3a525882,f40203079ed01906
Test,Urban,5403,/mnt/e/Computer Vision/data/LoveDA/Test/Urban/images_png/5403.png,,True,True,1024x1024,,True,False,,,0,7db12505e730d4e4dcd0719aa729c52d,8081717173fef833
Test,Urban,5404,/mnt/e/Computer Vision/data/LoveDA/Test/Urban/images_png/5404.png,,True,True,1024x1024,,True,False,,,0,32c75a827e3b6dbc8b0c6c126740b7df,e0e0c0c0c0808383
Test,Urban,5405,/mnt/e/Computer Vision/data/LoveDA/Test/Urban/images_png/5405.png,,True,True,1024x1024,,True,False,,,0,55431fe158dcd8337b7e7dfc65ce10f7,0f0f07030187c7ac
Test,Urban,5406,/mnt/e/Computer Vision/data/LoveDA/Test/Urban/images_png/5406.png,,True,True,1024x1024,,True,False,,,0,83d32bdaa21b1a0fb297b32974228fa7,43637e7f070000f8
Test,Urban,5407,/mnt/e/Computer Vision/data/LoveDA/Test/Urban/images_png/5407.png,,True,True,1024x1024,,True,False,,,0,ac8f56c0135d8184c0e51728635944b6,01000000f0ffcfe0
Test,Urban,5408,/mnt/e/Computer Vision/data/LoveDA/Test/Urban/images_png/5408.png,,True,True,1024x1024,,True,False,,,0,0357532a1257fd88faf786e8493d71c1,000070f0ffcfc706
Test,Urban,5409,/mnt/e/Computer Vision/data/LoveDA/Test/Urban/images_png/5409.png,,True,True,1024x1024,,True,False,,,0,48ea0b735d91006d0f1522184d4f6a46,3efed8f0f1313133
Test,Urban,5410,/mnt/e/Computer Vision/data/LoveDA/Test/Urban/images_png/5410.png,,True,True,1024x1024,,True,False,,,0,ba2fc40b5a334d3e85a777464e3e9315,333333233b332038
Test,Urban,5411,/mnt/e/Computer Vision/data/LoveDA/Test/Urban/images_png/5411.png,,True,True,1024x1024,,True,False,,,0,7be513d907537e035f57a10e180d175f,507cd8c0c0c03f1f
Test,Urban,5412,/mnt/e/Computer Vision/data/LoveDA/Test/Urban/images_png/5412.png,,True,True,1024x1024,,True,False,,,0,ca2c5f2994d1aec459ae25a04e31e4d7,02e070f1043e7e1e
Test,Urban,5413,/mnt/e/Computer Vision/data/LoveDA/Test/Urban/images_png/5413.png,,True,True,1024x1024,,True,False,,,0,d6f04f250fcc0c194b12c3160b4535b9,fde881050106820b
Test,Urban,5414,/mnt/e/Computer Vision/data/LoveDA/Test/Urban/images_png/5414.png,,True,True,1024x1024,,True,False,,,0,7832c2f0716da297725e10be0946e1fd,e10903160030ffff
Test,Urban,5415,/mnt/e/Computer Vision/data/LoveDA/Test/Urban/images_png/5415.png,,True,True,1024x1024,,True,False,,,0,c374b66e0766208b40938dd3d4418169,1c08425f16046fec
Test,Urban,5416,/mnt/e/Computer Vision/data/LoveDA/Test/Urban/images_png/5416.png,,True,True,1024x1024,,True,False,,,0,5e0b6904b2dbe9b497d66d941acf2c66,a1a1020e58d0fcf9
Test,Urban,5417,/mnt/e/Computer Vision/data/LoveDA/Test/Urban/images_png/5417.png,,True,True,1024x1024,,True,False,,,0,191025e5e41e9b3a7179851266eba96c,53767e3f0fc1f010
Test,Urban,5418,/mnt/e/Computer Vision/data/LoveDA/Test/Urban/images_png/5418.png,,True,True,1024x1024,,True,False,,,0,c05415f85102c0a6f560fb130199c27a,4027310f1fa03978
Test,Urban,5419,/mnt/e/Computer Vision/data/LoveDA/Test/Urban/images_png/5419.png,,True,True,1024x1024,,True,False,,,0,76621ad0a964bad8f991ad66e0f939fe,4800003cf8b888fc
Test,Urban,5420,/mnt/e/Computer Vision/data/LoveDA/Test/Urban/images_png/5420.png,,True,True,1024x1024,,True,False,,,0,d646c1079e322ede379fdeb8c52ea069,e0f1f8ff4f000000
Test,Urban,5421,/mnt/e/Computer Vision/data/LoveDA/Test/Urban/images_png/5421.png,,True,True,1024x1024,,True,False,,,0,d58f6c33684d571df8bb3aaca4672bda,a321f7e3c3405010
Test,Urban,5422,/mnt/e/Computer Vision/data/LoveDA/Test/Urban/images_png/5422.png,,True,True,1024x1024,,True,False,,,0,6e7accbf1132a600750cf3d11d6c1f6c,e4f46100e1ff1f00
Test,Urban,5423,/mnt/e/Computer Vision/data/LoveDA/Test/Urban/images_png/5423.png,,True,True,1024x1024,,True,False,,,0,01e5db45dd2ba4e9c38718b611d52be1,3767030100c0f1f3
Test,Urban,5424,/mnt/e/Computer Vision/data/LoveDA/Test/Urban/images_png/5424.png,,True,True,1024x1024,,True,False,,,0,4505bbb3d3b419dcff8dcf16bab00fd5,0000049896973fff
Test,Urban,5425,/mnt/e/Computer Vision/data/LoveDA/Test/Urban/images_png/5425.png,,True,True,1024x1024,,True,False,,,0,bab95aa9006aec1b4542e87c222c9c73,e4fc7c3c1c000000
Test,Urban,5426,/mnt/e/Computer Vision/data/LoveDA/Test/Urban/images_png/5426.png,,True,True,1024x1024,,True,False,,,0,b32a62463d9f235a04ff23a678e60101,0e06e3c363070083
Test,Urban,5427,/mnt/e/Computer Vision/data/LoveDA/Test/Urban/images_png/5427.png,,True,True,1024x1024,,True,False,,,0,fa5f01fccdddf7515d2162525bc61f94,0303ff0373ff667e
Test,Urban,5428,/mnt/e/Computer Vision/data/LoveDA/Test/Urban/images_png/5428.png,,True,True,1024x1024,,True,False,,,0,4703d8f58fef901065e3e808a08da1a4,e0c1c2001200a0e0
Test,Urban,5430,/mnt/e/Computer Vision/data/LoveDA/Test/Urban/images_png/5430.png,,True,True,1024x1024,,True,False,,,0,8168dff4e81fd0b5b5945213feb79f10,4ddf21f0d2f060c0
Test,Urban,5431,/mnt/e/Computer Vision/data/LoveDA/Test/Urban/images_png/5431.png,,True,True,1024x1024,,True,False,,,0,2f9380d49384618a3d9f1caadc1b4c92,3f7f98988c808200
Test,Urban,5432,/mnt/e/Computer Vision/data/LoveDA/Test/Urban/images_png/5432.png,,True,True,1024x1024,,True,False,,,0,57df071548c23ed15668525cdf03cd17,1cc7c200ff8bc000
Test,Urban,5433,/mnt/e/Computer Vision/data/LoveDA/Test/Urban/images_png/5433.png,,True,True,1024x1024,,True,False,,,0,6b3623d5de8405cf0b3443319e64fe31,010e0eece0e0f4f0
Test,Urban,5434,/mnt/e/Computer Vision/data/LoveDA/Test/Urban/images_png/5434.png,,True,True,1024x1024,,True,False,,,0,24e36e1aa89e2f85d7a89690e609fa66,fc0c08ccc4030703
Test,Urban,5436,/mnt/e/Computer Vision/data/LoveDA/Test/Urban/images_png/5436.png,,True,True,1024x1024,,True,False,,,0,77ccdd539106e687c785d7ec40ff0b75,6360f7e57170e1e1
Test,Urban,5437,/mnt/e/Computer Vision/data/LoveDA/Test/Urban/images_png/5437.png,,True,True,1024x1024,,True,False,,,0,686bd76f615e495510cd82e94462f65c,00070603fdfe0e0e
Test,Urban,5438,/mnt/e/Computer Vision/data/LoveDA/Test/Urban/images_png/5438.png,,True,True,1024x1024,,True,False,,,0,7bc7f6ed45f17aa3f523b7af1794f6a8,80c0e67efcfcfce0
Test,Urban,5439,/mnt/e/Computer Vision/data/LoveDA/Test/Urban/images_png/5439.png,,True,True,1024x1024,,True,False,,,0,6633fa97912cd13b53055752bd1e2a59,3c3e3898cc3e3e3c
Test,Urban,5441,/mnt/e/Computer Vision/data/LoveDA/Test/Urban/images_png/5441.png,,True,True,1024x1024,,True,False,,,0,42258e0a15165a127d5c1451c6514805,ffde5e5c4c640020
Test,Urban,5442,/mnt/e/Computer Vision/data/LoveDA/Test/Urban/images_png/5442.png,,True,True,1024x1024,,True,False,,,0,3574711f29f8f87773c1a7f907b3e12c,26e6e4eeee640e20
Test,Urban,5443,/mnt/e/Computer Vision/data/LoveDA/Test/Urban/images_png/5443.png,,True,True,1024x1024,,True,False,,,0,f2032509ccaedb71ea3ebe0bb3d42cc4,ffff170618ce8600
Test,Urban,5444,/mnt/e/Computer Vision/data/LoveDA/Test/Urban/images_png/5444.png,,True,True,1024x1024,,True,False,,,0,0f8f3dd2891b5096b4a150113d660d13,08cc79393f3f0e01
Test,Urban,5445,/mnt/e/Computer Vision/data/LoveDA/Test/Urban/images_png/5445.png,,True,True,1024x1024,,True,False,,,0,95e8e15657119d34f2e96dddc20acac1,1d11e0c1e1f1f9fb
Test,Urban,5446,/mnt/e/Computer Vision/data/LoveDA/Test/Urban/images_png/5446.png,,True,True,1024x1024,,True,False,,,0,f4a4ae03bec23849dc73de6378d28d56,fffee70101010102
Test,Urban,5448,/mnt/e/Computer Vision/data/LoveDA/Test/Urban/images_png/5448.png,,True,True,1024x1024,,True,False,,,0,5a37c0266edee183387608477b8ad622,4607022607bfff13
Test,Urban,5449,/mnt/e/Computer Vision/data/LoveDA/Test/Urban/images_png/5449.png,,True,True,1024x1024,,True,False,,,0,ef9366cbc1b65deae0620aee70d23bdd,100c3f73ffb931c8
Test,Urban,5450,/mnt/e/Computer Vision/data/LoveDA/Test/Urban/images_png/5450.png,,True,True,1024x1024,,True,False,,,0,7cbdc7610724796a7c4b735545017a25,0f0e0e0f0f0f8080
Test,Urban,5451,/mnt/e/Computer Vision/data/LoveDA/Test/Urban/images_png/5451.png,,True,True,1024x1024,,True,False,,,0,e3094a0bdbc9969bb3d2b472acda1fa2,98900703383f3f1f
Test,Urban,5452,/mnt/e/Computer Vision/data/LoveDA/Test/Urban/images_png/5452.png,,True,True,1024x1024,,True,False,,,0,4d4d21c1abc76299beff0e70da9d2232,b1a2c2e0fcfc7ce8
Test,Urban,5453,/mnt/e/Computer Vision/data/LoveDA/Test/Urban/images_png/5453.png,,True,True,1024x1024,,True,False,,,0,bc56f8bec3608888c90d8ecc5bca865e,fdfdfdfc7c180800
Test,Urban,5454,/mnt/e/Computer Vision/data/LoveDA/Test/Urban/images_png/5454.png,,True,True,1024x1024,,True,False,,,0,f0f277dd6749f4e6434e8f3e8ce587ea,f7fe78600000d8d0
Test,Urban,5455,/mnt/e/Computer Vision/data/LoveDA/Test/Urban/images_png/5455.png,,True,True,1024x1024,,True,False,,,0,223a1ab95af19ada18399a0dc5e1ab21,00c1d9c0c0c0bcbc
Test,Urban,5457,/mnt/e/Computer Vision/data/LoveDA/Test/Urban/images_png/5457.png,,True,True,1024x1024,,True,False,,,0,af190f36faa0d8b35ddb88c38775842b,1cfc8c84dcdc5e68
Test,Urban,5458,/mnt/e/Computer Vision/data/LoveDA/Test/Urban/images_png/5458.png,,True,True,1024x1024,,True,False,,,0,26f281f856c95a8731baf946918c1b06,87ffde56415f5f07
Test,Urban,5459,/mnt/e/Computer Vision/data/LoveDA/Test/Urban/images_png/5459.png,,True,True,1024x1024,,True,False,,,0,cd1d6473a3f0beae0b827b15278d125a,d0e2e0e3e1cbcbc0
Test,Urban,5460,/mnt/e/Computer Vision/data/LoveDA/Test/Urban/images_png/5460.png,,True,True,1024x1024,,True,False,,,0,b8000bc3aa09640360899dec7d4b0df5,0080c0e66f0581f0
Test,Urban,5461,/mnt/e/Computer Vision/data/LoveDA/Test/Urban/images_png/5461.png,,True,True,1024x1024,,True,False,,,0,c5899c041d3bd7b43a20f88c549ae049,8000e0f0d9bb9f1d
Test,Urban,5462,/mnt/e/Computer Vision/data/LoveDA/Test/Urban/images_png/5462.png,,True,True,1024x1024,,True,False,,,0,4cc10ba871f1b5707e932b855ded8174,c0cfcf07c78f8787
Test,Urban,5463,/mnt/e/Computer Vision/data/LoveDA/Test/Urban/images_png/5463.png,,True,True,1024x1024,,True,False,,,0,cec16cf1fb0484306e386a3b2337b544,830304c7878780c8
Test,Urban,5464,/mnt/e/Computer Vision/data/LoveDA/Test/Urban/images_png/5464.png,,True,True,1024x1024,,True,False,,,0,4beb511be7e4e60869d091503f5c4ff9,03033238f8fef0e0
Test,Urban,5465,/mnt/e/Computer Vision/data/LoveDA/Test/Urban/images_png/5465.png,,True,True,1024x1024,,True,False,,,0,db0a3f9670178b1b31d02ee755c46c60,0c841818f8fdf0e2
Test,Urban,5466,/mnt/e/Computer Vision/data/LoveDA/Test/Urban/images_png/5466.png,,True,True,1024x1024,,True,False,,,0,45083b7b8e987beaaec513de978101c6,70f0c0e560006c7e
Test,Urban,5467,/mnt/e/Computer Vision/data/LoveDA/Test/Urban/images_png/5467.png,,True,True,1024x1024,,True,False,,,0,07e2b6182b2a69f73de23bc1cf2a1476,10083b3fbb8b8109
Test,Urban,5468,/mnt/e/Computer Vision/data/LoveDA/Test/Urban/images_png/5468.png,,True,True,1024x1024,,True,False,,,0,0ca2f03dfd87aa2915c0174a4ef6cef8,383c383030e0ef03
Test,Urban,5469,/mnt/e/Computer Vision/data/LoveDA/Test/Urban/images_png/5469.png,,True,True,1024x1024,,True,False,,,0,8036146f3fb76f76d46b7dd65917bec7,0f0b0b0f878797b7
Test,Urban,5470,/mnt/e/Computer Vision/data/LoveDA/Test/Urban/images_png/5470.png,,True,True,1024x1024,,True,False,,,0,cbb6b1a4bdc2a12b246b765f968703b1,defcfef8e1030707
Test,Urban,5471,/mnt/e/Computer Vision/data/LoveDA/Test/Urban/images_png/5471.png,,True,True,1024x1024,,True,False,,,0,a38bd34c2a4a906de3aea5d89da48df3,e5cd0c00f8f883b3
Test,Urban,5472,/mnt/e/Computer Vision/data/LoveDA/Test/Urban/images_png/5472.png,,True,True,1024x1024,,True,False,,,0,a33a89f4c975343099be34470d522610,b0c0f0f0a1e3e8d8
Test,Urban,5473,/mnt/e/Computer Vision/data/LoveDA/Test/Urban/images_png/5473.png,,True,True,1024x1024,,True,False,,,0,d05e4615f8d32b24b1aa6c78d813ce5b,ee6ee040e48e1f3b
Test,Urban,5474,/mnt/e/Computer Vision/data/LoveDA/Test/Urban/images_png/5474.png,,True,True,1024x1024,,True,False,,,0,affdbc6de50bf2dbc4f516bd8bbf9611,c09f1f1110010f1f
Test,Urban,5475,/mnt/e/Computer Vision/data/LoveDA/Test/Urban/images_png/5475.png,,True,True,1024x1024,,True,False,,,0,e9b32be05cbbdb1fe40e2c095a192588,00189fcffef8e0c8
Test,Urban,5476,/mnt/e/Computer Vision/data/LoveDA/Test/Urban/images_png/5476.png,,True,True,1024x1024,,True,False,,,0,06a1b98eb72c533ccdeaf03c90c3eb3d,0d9480181e3e3e7e
Test,Urban,5477,/mnt/e/Computer Vision/data/LoveDA/Test/Urban/images_png/5477.png,,True,True,1024x1024,,True,False,,,0,33b5183e2cec0eb5503a602e6f3e2d5b,7c240003187f8c01
Test,Urban,5478,/mnt/e/Computer Vision/data/LoveDA/Test/Urban/images_png/5478.png,,True,True,1024x1024,,True,False,,,0,c564e51d2908b0542a68d63d9943b3bd,f012000108060f3e
Test,Urban,5479,/mnt/e/Computer Vision/data/LoveDA/Test/Urban/images_png/5479.png,,True,True,1024x1024,,True,False,,,0,b7b84bbd57ba2c1580760a12e5ebdd53,1c0c9c9c8c441c05
Test,Urban,5480,/mnt/e/Computer Vision/data/LoveDA/Test/Urban/images_png/5480.png,,True,True,1024x1024,,True,False,,,0,410b61fb9eff1caf75bb1a89b1643cdb,00003cfc3c3d1c3e
Test,Urban,5481,/mnt/e/Computer Vision/data/LoveDA/Test/Urban/images_png/5481.png,,True,True,1024x1024,,True,False,,,0,632486d0741a3df12d37d8111139dccc,e0e044478f9f3f00
Test,Urban,5482,/mnt/e/Computer Vision/data/LoveDA/Test/Urban/images_png/5482.png,,True,True,1024x1024,,True,False,,,0,e8661508a3b095c9f3c9e3c2e952b83c,7ff8f800071ce000
Test,Urban,5483,/mnt/e/Computer Vision/data/LoveDA/Test/Urban/images_png/5483.png,,True,True,1024x1024,,True,False,,,0,cbaea59389481a155c44764f228d4082,3f3f3f3f3f3f3f3f
Test,Urban,5484,/mnt/e/Computer Vision/data/LoveDA/Test/Urban/images_png/5484.png,,True,True,1024x1024,,True,False,,,0,fa79d47538a395a22bd835eb7b7dddb8,8080803b3f1f0f01
Test,Urban,5485,/mnt/e/Computer Vision/data/LoveDA/Test/Urban/images_png/5485.png,,True,True,1024x1024,,True,False,,,0,ce8902e8909abc72c9c664717a95e6e1,0d0f0f9bfcbf1c10
Test,Urban,5486,/mnt/e/Computer Vision/data/LoveDA/Test/Urban/images_png/5486.png,,True,True,1024x1024,,True,False,,,0,92e7e031c85c6abb63436b213285964e,fffff8f0fcf8c000
Test,Urban,5487,/mnt/e/Computer Vision/data/LoveDA/Test/Urban/images_png/5487.png,,True,True,1024x1024,,True,False,,,0,819f59afc27e832350855442da9be7c5,0f06018180f0fede
Test,Urban,5488,/mnt/e/Computer Vision/data/LoveDA/Test/Urban/images_png/5488.png,,True,True,1024x1024,,True,False,,,0,249b342560dc2dbef07f536aa3e00c4a,041f40c0e2ca9cb8
Test,Urban,5489,/mnt/e/Computer Vision/data/LoveDA/Test/Urban/images_png/5489.png,,True,True,1024x1024,,True,False,,,0,bcbba4857324ae68b923f6bf035a028e,3f3f3f3f3f1f3f3f
Test,Urban,5491,/mnt/e/Computer Vision/data/LoveDA/Test/Urban/images_png/5491.png,,True,True,1024x1024,,True,False,,,0,d7afa54df987b424d6ae8fbc9550268e,c0c081ddddd9d9ff
Test,Urban,5492,/mnt/e/Computer Vision/data/LoveDA/Test/Urban/images_png/5492.png,,True,True,1024x1024,,True,False,,,0,5d607cc309207ee1cb48e4350d1df7ba,080101c1f1e7e3c2
Test,Urban,5493,/mnt/e/Computer Vision/data/LoveDA/Test/Urban/images_png/5493.png,,True,True,1024x1024,,True,False,,,0,2d0ece9e99834a8598b70da3d751b955,fffff763030303f7
Test,Urban,5494,/mnt/e/Computer Vision/data/LoveDA/Test/Urban/images_png/5494.png,,True,True,1024x1024,,True,False,,,0,a75c37b7b9a94f81f0e8c81edbc7e675,c0e6ffcf0f02030b
Test,Urban,5495,/mnt/e/Computer Vision/data/LoveDA/Test/Urban/images_png/5495.png,,True,True,1024x1024,,True,False,,,0,4ceee13e1af1f60d6dca4bf9a4170efb,1f1f9e9e9e1c1c1c
Test,Urban,5496,/mnt/e/Computer Vision/data/LoveDA/Test/Urban/images_png/5496.png,,True,True,1024x1024,,True,False,,,0,1c4242ebc2ae575a3cdd76c6ece97ff6,103c1d193979796b
Test,Urban,5498,/mnt/e/Computer Vision/data/LoveDA/Test/Urban/images_png/5498.png,,True,True,1024x1024,,True,False,,,0,8f3ee85a0128582a90dbd6868454d110,c3c383c3c0c0c0c0
